ArmModuleId: 	0 	Time: 	2705954 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3560498585 	time_after_control_loop: 	3560577351 	T_diff: 	78766 	AngleAxisMust1: 	173.16 	AngleAxisMust0: 	180.54 	AngleWheelMust1: 	173.418 	AngleWheelMust0: 	172.902 	AngleAxisIs1: 	173.16 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	172.902 	AngleWheelIs0: 	173.418 	PositionError1: 	0.000778198 	PositionError0: 	0.000732422 	CurrentMust0: 	0 	CurrentIs0: 	-2 	CurrentMust1: 	0 	CurrentIs1: 	-3 	
ArmModuleId: 	0 	Time: 	8948411 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566740991 	time_after_control_loop: 	3566779152 	T_diff: 	38161 	AngleAxisMust1: 	155.985 	AngleAxisMust0: 	160.428 	AngleWheelMust1: 	146.633 	AngleWheelMust0: 	165.337 	AngleAxisIs1: 	158.67 	AngleAxisIs0: 	169.02 	AngleWheelIs1: 	163.917 	AngleWheelIs0: 	153.423 	PositionError1: 	1.4209 	PositionError0: 	-6.78883 	CurrentMust0: 	-1357 	CurrentIs0: 	-1330 	CurrentMust1: 	-355 	CurrentIs1: 	-394 	
ArmModuleId: 	1 	Time: 	9018221 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566810845 	time_after_control_loop: 	3566847595 	T_diff: 	36750 	AngleAxisMust1: 	156.473 	AngleAxisMust0: 	167.472 	AngleWheelMust1: 	150.486 	AngleWheelMust0: 	162.459 	AngleAxisIs1: 	159.3 	AngleAxisIs0: 	162.63 	AngleWheelIs1: 	167.6 	AngleWheelIs0: 	151 	PositionError1: 	-5.14084 	PositionError0: 	-0.511841 	CurrentMust0: 	-61 	CurrentIs0: 	-114 	CurrentMust1: 	616 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9118209 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566910795 	time_after_control_loop: 	3566954879 	T_diff: 	44084 	AngleAxisMust1: 	155.26 	AngleAxisMust0: 	159.579 	AngleWheelMust1: 	145.503 	AngleWheelMust0: 	165.018 	AngleAxisIs1: 	158.76 	AngleAxisIs0: 	168.93 	AngleWheelIs1: 	164.05 	AngleWheelIs0: 	153.47 	PositionError1: 	0.968735 	PositionError0: 	-7.96584 	CurrentMust0: 	-1593 	CurrentIs0: 	-1523 	CurrentMust1: 	-242 	CurrentIs1: 	-255 	
ArmModuleId: 	1 	Time: 	9190844 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566983495 	time_after_control_loop: 	3567010692 	T_diff: 	27197 	AngleAxisMust1: 	155.734 	AngleAxisMust0: 	166.427 	AngleWheelMust1: 	149.249 	AngleWheelMust0: 	162.22 	AngleAxisIs1: 	159.03 	AngleAxisIs0: 	162.09 	AngleWheelIs1: 	167.588 	AngleWheelIs0: 	150.472 	PositionError1: 	-5.36775 	PositionError0: 	-1.22124 	CurrentMust0: 	-146 	CurrentIs0: 	-151 	CurrentMust1: 	644 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9282648 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567075228 	time_after_control_loop: 	3567101889 	T_diff: 	26661 	AngleAxisMust1: 	154.599 	AngleAxisMust0: 	158.805 	AngleWheelMust1: 	144.472 	AngleWheelMust0: 	164.727 	AngleAxisIs1: 	157.14 	AngleAxisIs0: 	168.39 	AngleWheelIs1: 	162.688 	AngleWheelIs0: 	151.592 	PositionError1: 	2.03954 	PositionError0: 	-7.1187 	CurrentMust0: 	-1423 	CurrentIs0: 	-1636 	CurrentMust1: 	-509 	CurrentIs1: 	-344 	
ArmModuleId: 	1 	Time: 	9340315 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567132924 	time_after_control_loop: 	3567170530 	T_diff: 	37606 	AngleAxisMust1: 	155.061 	AngleAxisMust0: 	165.474 	AngleWheelMust1: 	148.12 	AngleWheelMust0: 	162.002 	AngleAxisIs1: 	158.94 	AngleAxisIs0: 	162.27 	AngleWheelIs1: 	167.412 	AngleWheelIs0: 	150.468 	PositionError1: 	-5.40962 	PositionError0: 	-2.3459 	CurrentMust0: 	-281 	CurrentIs0: 	-284 	CurrentMust1: 	649 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9440693 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567233274 	time_after_control_loop: 	3567260905 	T_diff: 	27631 	AngleAxisMust1: 	153.976 	AngleAxisMust0: 	158.076 	AngleWheelMust1: 	143.5 	AngleWheelMust0: 	164.452 	AngleAxisIs1: 	153 	AngleAxisIs0: 	165.87 	AngleWheelIs1: 	159.752 	AngleWheelIs0: 	146.248 	PositionError1: 	4.70094 	PositionError0: 	-2.74634 	CurrentMust0: 	-549 	CurrentIs0: 	-758 	CurrentMust1: 	-1175 	CurrentIs1: 	-964 	
ArmModuleId: 	1 	Time: 	9498963 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567291588 	time_after_control_loop: 	3567318684 	T_diff: 	27096 	AngleAxisMust1: 	154.426 	AngleAxisMust0: 	164.575 	AngleWheelMust1: 	147.056 	AngleWheelMust0: 	161.796 	AngleAxisIs1: 	159.03 	AngleAxisIs0: 	162.09 	AngleWheelIs1: 	167.588 	AngleWheelIs0: 	150.472 	PositionError1: 	-5.79112 	PositionError0: 	-3.41429 	CurrentMust0: 	-409 	CurrentIs0: 	-411 	CurrentMust1: 	694 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9582927 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567375488 	time_after_control_loop: 	3567401880 	T_diff: 	26392 	AngleAxisMust1: 	153.386 	AngleAxisMust0: 	157.384 	AngleWheelMust1: 	142.579 	AngleWheelMust0: 	164.192 	AngleAxisIs1: 	149.67 	AngleAxisIs0: 	164.25 	AngleWheelIs1: 	157.196 	AngleWheelIs0: 	142.144 	PositionError1: 	6.99675 	PositionError0: 	0.436798 	CurrentMust0: 	87 	CurrentIs0: 	32 	CurrentMust1: 	-1749 	CurrentIs1: 	-1765 	
ArmModuleId: 	1 	Time: 	9640168 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567432753 	time_after_control_loop: 	3567460882 	T_diff: 	28129 	AngleAxisMust1: 	153.824 	AngleAxisMust0: 	163.724 	AngleWheelMust1: 	146.047 	AngleWheelMust0: 	161.602 	AngleAxisIs1: 	158.85 	AngleAxisIs0: 	161.46 	AngleWheelIs1: 	167.709 	AngleWheelIs0: 	149.991 	PositionError1: 	-6.10684 	PositionError0: 	-3.94179 	CurrentMust0: 	-473 	CurrentIs0: 	-510 	CurrentMust1: 	732 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9725295 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567517864 	time_after_control_loop: 	3567559323 	T_diff: 	41459 	AngleAxisMust1: 	152.81 	AngleAxisMust0: 	156.71 	AngleWheelMust1: 	141.681 	AngleWheelMust0: 	163.938 	AngleAxisIs1: 	149.4 	AngleAxisIs0: 	163.89 	AngleWheelIs1: 	157.098 	AngleWheelIs0: 	141.702 	PositionError1: 	6.84113 	PositionError0: 	-0.0191803 	CurrentMust0: 	-3 	CurrentIs0: 	5 	CurrentMust1: 	-1710 	CurrentIs1: 	-1706 	
ArmModuleId: 	1 	Time: 	9793818 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567586446 	time_after_control_loop: 	3567613554 	T_diff: 	27108 	AngleAxisMust1: 	153.238 	AngleAxisMust0: 	162.893 	AngleWheelMust1: 	145.064 	AngleWheelMust0: 	161.412 	AngleAxisIs1: 	157.59 	AngleAxisIs0: 	158.13 	AngleWheelIs1: 	168.04 	AngleWheelIs0: 	147.14 	PositionError1: 	-6.62791 	PositionError0: 	-2.07414 	CurrentMust0: 	-248 	CurrentIs0: 	-278 	CurrentMust1: 	795 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9891251 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567683817 	time_after_control_loop: 	3567714394 	T_diff: 	30577 	AngleAxisMust1: 	152.125 	AngleAxisMust0: 	155.908 	AngleWheelMust1: 	140.613 	AngleWheelMust0: 	163.637 	AngleAxisIs1: 	149.58 	AngleAxisIs0: 	163.98 	AngleWheelIs1: 	157.235 	AngleWheelIs0: 	141.925 	PositionError1: 	6.40247 	PositionError0: 	-1.3102 	CurrentMust0: 	-262 	CurrentIs0: 	-246 	CurrentMust1: 	-1600 	CurrentIs1: 	-1595 	
ArmModuleId: 	1 	Time: 	9952680 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567745263 	time_after_control_loop: 	3567771653 	T_diff: 	26390 	AngleAxisMust1: 	152.54 	AngleAxisMust0: 	161.906 	AngleWheelMust1: 	143.894 	AngleWheelMust0: 	161.186 	AngleAxisIs1: 	156.15 	AngleAxisIs0: 	156.15 	AngleWheelIs1: 	167.546 	AngleWheelIs0: 	144.754 	PositionError1: 	-6.35974 	PositionError0: 	-0.857376 	CurrentMust0: 	-102 	CurrentIs0: 	-106 	CurrentMust1: 	763 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10033931 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567826501 	time_after_control_loop: 	3567863427 	T_diff: 	36926 	AngleAxisMust1: 	151.552 	AngleAxisMust0: 	155.237 	AngleWheelMust1: 	139.719 	AngleWheelMust0: 	163.384 	AngleAxisIs1: 	149.58 	AngleAxisIs0: 	163.8 	AngleWheelIs1: 	157.321 	AngleWheelIs0: 	141.839 	PositionError1: 	6.06406 	PositionError0: 	-2.11784 	CurrentMust0: 	-423 	CurrentIs0: 	-389 	CurrentMust1: 	-1516 	CurrentIs1: 	-1522 	
ArmModuleId: 	1 	Time: 	10098044 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567890648 	time_after_control_loop: 	3567916968 	T_diff: 	26320 	AngleAxisMust1: 	151.956 	AngleAxisMust0: 	161.079 	AngleWheelMust1: 	142.916 	AngleWheelMust0: 	160.997 	AngleAxisIs1: 	156.06 	AngleAxisIs0: 	155.88 	AngleWheelIs1: 	167.585 	AngleWheelIs0: 	144.535 	PositionError1: 	-6.58771 	PositionError0: 	-1.61713 	CurrentMust0: 	-194 	CurrentIs0: 	-210 	CurrentMust1: 	790 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10181094 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3567973660 	time_after_control_loop: 	3567999444 	T_diff: 	25784 	AngleAxisMust1: 	150.96 	AngleAxisMust0: 	154.545 	AngleWheelMust1: 	138.797 	AngleWheelMust0: 	163.124 	AngleAxisIs1: 	149.58 	AngleAxisIs0: 	163.89 	AngleWheelIs1: 	157.278 	AngleWheelIs0: 	141.882 	PositionError1: 	5.84657 	PositionError0: 	-3.08324 	CurrentMust0: 	-616 	CurrentIs0: 	-618 	CurrentMust1: 	-1461 	CurrentIs1: 	-1463 	
ArmModuleId: 	1 	Time: 	10232318 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568024901 	time_after_control_loop: 	3568062135 	T_diff: 	37234 	AngleAxisMust1: 	151.354 	AngleAxisMust0: 	160.227 	AngleWheelMust1: 	141.905 	AngleWheelMust0: 	160.802 	AngleAxisIs1: 	155.97 	AngleAxisIs0: 	155.97 	AngleWheelIs1: 	167.452 	AngleWheelIs0: 	144.488 	PositionError1: 	-6.64969 	PositionError0: 	-2.57997 	CurrentMust0: 	-309 	CurrentIs0: 	-321 	CurrentMust1: 	797 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10320731 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568113298 	time_after_control_loop: 	3568141901 	T_diff: 	28603 	AngleAxisMust1: 	150.389 	AngleAxisMust0: 	153.875 	AngleWheelMust1: 	137.905 	AngleWheelMust0: 	162.872 	AngleAxisIs1: 	149.49 	AngleAxisIs0: 	163.89 	AngleWheelIs1: 	157.188 	AngleWheelIs0: 	141.792 	PositionError1: 	5.68469 	PositionError0: 	-3.88506 	CurrentMust0: 	-777 	CurrentIs0: 	-765 	CurrentMust1: 	-1421 	CurrentIs1: 	-1418 	
ArmModuleId: 	1 	Time: 	10380687 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568173272 	time_after_control_loop: 	3568199453 	T_diff: 	26181 	AngleAxisMust1: 	150.771 	AngleAxisMust0: 	159.402 	AngleWheelMust1: 	140.929 	AngleWheelMust0: 	160.614 	AngleAxisIs1: 	155.97 	AngleAxisIs0: 	155.97 	AngleWheelIs1: 	167.452 	AngleWheelIs0: 	144.488 	PositionError1: 	-6.83826 	PositionError0: 	-3.55693 	CurrentMust0: 	-426 	CurrentIs0: 	-438 	CurrentMust1: 	820 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10464120 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568256700 	time_after_control_loop: 	3568296257 	T_diff: 	39557 	AngleAxisMust1: 	149.831 	AngleAxisMust0: 	153.222 	AngleWheelMust1: 	137.036 	AngleWheelMust0: 	162.627 	AngleAxisIs1: 	149.58 	AngleAxisIs0: 	163.8 	AngleWheelIs1: 	157.321 	AngleWheelIs0: 	141.839 	PositionError1: 	5.30624 	PositionError0: 	-4.80104 	CurrentMust0: 	-960 	CurrentIs0: 	-950 	CurrentMust1: 	-1326 	CurrentIs1: 	-1322 	
ArmModuleId: 	1 	Time: 	10537664 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568330255 	time_after_control_loop: 	3568356583 	T_diff: 	26328 	AngleAxisMust1: 	150.204 	AngleAxisMust0: 	158.598 	AngleWheelMust1: 	139.977 	AngleWheelMust0: 	160.43 	AngleAxisIs1: 	155.52 	AngleAxisIs0: 	155.07 	AngleWheelIs1: 	167.432 	AngleWheelIs0: 	143.608 	PositionError1: 	-7.00203 	PositionError0: 	-3.62859 	CurrentMust0: 	-435 	CurrentIs0: 	-546 	CurrentMust1: 	840 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10615413 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568407974 	time_after_control_loop: 	3568435010 	T_diff: 	27036 	AngleAxisMust1: 	149.2 	AngleAxisMust0: 	152.483 	AngleWheelMust1: 	136.052 	AngleWheelMust0: 	162.349 	AngleAxisIs1: 	149.58 	AngleAxisIs0: 	163.71 	AngleWheelIs1: 	157.364 	AngleWheelIs0: 	141.796 	PositionError1: 	4.98528 	PositionError0: 	-5.74223 	CurrentMust0: 	-1148 	CurrentIs0: 	-1127 	CurrentMust1: 	-1246 	CurrentIs1: 	-1234 	
ArmModuleId: 	1 	Time: 	10670792 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568463403 	time_after_control_loop: 	3568489669 	T_diff: 	26266 	AngleAxisMust1: 	149.561 	AngleAxisMust0: 	157.688 	AngleWheelMust1: 	138.899 	AngleWheelMust0: 	160.222 	AngleAxisIs1: 	154.35 	AngleAxisIs0: 	152.82 	AngleWheelIs1: 	167.337 	AngleWheelIs0: 	141.363 	PositionError1: 	-7.11513 	PositionError0: 	-2.46077 	CurrentMust0: 	-295 	CurrentIs0: 	-180 	CurrentMust1: 	853 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10770280 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568562848 	time_after_control_loop: 	3568588826 	T_diff: 	25978 	AngleAxisMust1: 	148.648 	AngleAxisMust0: 	151.837 	AngleWheelMust1: 	135.19 	AngleWheelMust0: 	162.105 	AngleAxisIs1: 	149.58 	AngleAxisIs0: 	163.8 	AngleWheelIs1: 	157.321 	AngleWheelIs0: 	141.839 	PositionError1: 	4.78488 	PositionError0: 	-6.647 	CurrentMust0: 	-1329 	CurrentIs0: 	-1341 	CurrentMust1: 	-1196 	CurrentIs1: 	-1219 	
ArmModuleId: 	1 	Time: 	10821471 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568614047 	time_after_control_loop: 	3568641869 	T_diff: 	27822 	AngleAxisMust1: 	148.998 	AngleAxisMust0: 	156.892 	AngleWheelMust1: 	137.956 	AngleWheelMust0: 	160.04 	AngleAxisIs1: 	153.45 	AngleAxisIs0: 	150.66 	AngleWheelIs1: 	167.47 	AngleWheelIs0: 	139.43 	PositionError1: 	-7.42947 	PositionError0: 	-1.47258 	CurrentMust0: 	-176 	CurrentIs0: 	-151 	CurrentMust1: 	891 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10903299 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568695866 	time_after_control_loop: 	3568721823 	T_diff: 	25957 	AngleAxisMust1: 	148.056 	AngleAxisMust0: 	151.143 	AngleWheelMust1: 	134.267 	AngleWheelMust0: 	161.845 	AngleAxisIs1: 	149.49 	AngleAxisIs0: 	163.71 	AngleWheelIs1: 	157.274 	AngleWheelIs0: 	141.706 	PositionError1: 	4.5713 	PositionError0: 	-7.43671 	CurrentMust0: 	-1487 	CurrentIs0: 	-1479 	CurrentMust1: 	-1142 	CurrentIs1: 	-1153 	
ArmModuleId: 	1 	Time: 	10964275 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568756902 	time_after_control_loop: 	3568785720 	T_diff: 	28818 	AngleAxisMust1: 	148.395 	AngleAxisMust0: 	156.038 	AngleWheelMust1: 	136.945 	AngleWheelMust0: 	159.845 	AngleAxisIs1: 	153.36 	AngleAxisIs0: 	150.48 	AngleWheelIs1: 	167.466 	AngleWheelIs0: 	139.254 	PositionError1: 	-7.62061 	PositionError0: 	-2.30722 	CurrentMust0: 	-276 	CurrentIs0: 	-277 	CurrentMust1: 	914 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	11046079 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568838649 	time_after_control_loop: 	3568869385 	T_diff: 	30736 	AngleAxisMust1: 	147.483 	AngleAxisMust0: 	150.473 	AngleWheelMust1: 	133.374 	AngleWheelMust0: 	161.592 	AngleAxisIs1: 	149.31 	AngleAxisIs0: 	163.44 	AngleWheelIs1: 	157.223 	AngleWheelIs0: 	141.397 	PositionError1: 	4.37001 	PositionError0: 	-8.02084 	CurrentMust0: 	-1604 	CurrentIs0: 	-1510 	CurrentMust1: 	-1092 	CurrentIs1: 	-1086 	
ArmModuleId: 	1 	Time: 	11102082 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568894662 	time_after_control_loop: 	3568921229 	T_diff: 	26567 	AngleAxisMust1: 	147.811 	AngleAxisMust0: 	155.212 	AngleWheelMust1: 	135.967 	AngleWheelMust0: 	159.656 	AngleAxisIs1: 	153.09 	AngleAxisIs0: 	150.48 	AngleWheelIs1: 	167.196 	AngleWheelIs0: 	138.984 	PositionError1: 	-7.53938 	PositionError0: 	-3.01508 	CurrentMust0: 	-361 	CurrentIs0: 	-372 	CurrentMust1: 	904 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	11190154 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3568982719 	time_after_control_loop: 	3569009574 	T_diff: 	26855 	AngleAxisMust1: 	146.922 	AngleAxisMust0: 	149.815 	AngleWheelMust1: 	132.498 	AngleWheelMust0: 	161.345 	AngleAxisIs1: 	148.68 	AngleAxisIs0: 	162.09 	AngleWheelIs1: 	157.238 	AngleWheelIs0: 	140.122 	PositionError1: 	4.10747 	PositionError0: 	-7.62206 	CurrentMust0: 	-1524 	CurrentIs0: 	-1485 	CurrentMust1: 	-1026 	CurrentIs1: 	-1020 	
ArmModuleId: 	1 	Time: 	11245675 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3569038257 	time_after_control_loop: 	3569067100 	T_diff: 	28843 	AngleAxisMust1: 	147.239 	AngleAxisMust0: 	154.402 	AngleWheelMust1: 	135.008 	AngleWheelMust0: 	159.471 	AngleAxisIs1: 	153.09 	AngleAxisIs0: 	150.39 	AngleWheelIs1: 	167.239 	AngleWheelIs0: 	138.941 	PositionError1: 	-7.76764 	PositionError0: 	-3.93179 	CurrentMust0: 	-471 	CurrentIs0: 	-461 	CurrentMust1: 	932 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	11330709 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3569123281 	time_after_control_loop: 	3569151845 	T_diff: 	28564 	AngleAxisMust1: 	146.367 	AngleAxisMust0: 	149.166 	AngleWheelMust1: 	131.634 	AngleWheelMust0: 	161.101 	AngleAxisIs1: 	147.06 	AngleAxisIs0: 	158.67 	AngleWheelIs1: 	157.252 	AngleWheelIs0: 	136.868 	PositionError1: 	3.8492 	PositionError0: 	-5.23199 	CurrentMust0: 	-1046 	CurrentIs0: 	-570 	CurrentMust1: 	-962 	CurrentIs1: 	-946 	
ArmModuleId: 	1 	Time: 	11388627 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3569181243 	time_after_control_loop: 	3569209525 	T_diff: 	28282 	AngleAxisMust1: 	146.675 	AngleAxisMust0: 	153.603 	AngleWheelMust1: 	134.061 	AngleWheelMust0: 	159.288 	AngleAxisIs1: 	152.73 	AngleAxisIs0: 	149.4 	AngleWheelIs1: 	167.352 	AngleWheelIs0: 	138.108 	PositionError1: 	-8.06339 	PositionError0: 	-4.04506 	CurrentMust0: 	-485 	CurrentIs0: 	-623 	CurrentMust1: 	967 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	11475056 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3569267626 	time_after_control_loop: 	3569293474 	T_diff: 	25848 	AngleAxisMust1: 	145.827 	AngleAxisMust0: 	148.533 	AngleWheelMust1: 	130.791 	AngleWheelMust0: 	160.863 	AngleAxisIs1: 	145.26 	AngleAxisIs0: 	154.8 	AngleWheelIs1: 	157.301 	AngleWheelIs0: 	133.219 	PositionError1: 	3.56181 	PositionError0: 	-2.42609 	CurrentMust0: 	-485 	CurrentIs0: 	-564 	CurrentMust1: 	-890 	CurrentIs1: 	-887 	
ArmModuleId: 	1 	Time: 	11526412 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3569318995 	time_after_control_loop: 	3569345081 	T_diff: 	26086 	AngleAxisMust1: 	146.124 	AngleAxisMust0: 	152.823 	AngleWheelMust1: 	133.138 	AngleWheelMust0: 	159.11 	AngleAxisIs1: 	151.29 	AngleAxisIs0: 	146.43 	AngleWheelIs1: 	167.331 	AngleWheelIs0: 	135.249 	PositionError1: 	-8.22081 	PositionError0: 	-2.10925 	CurrentMust0: 	-253 	CurrentIs0: 	443 	CurrentMust1: 	986 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	11610094 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3569402661 	time_after_control_loop: 	3569431017 	T_diff: 	28356 	AngleAxisMust1: 	145.276 	AngleAxisMust0: 	147.889 	AngleWheelMust1: 	129.932 	AngleWheelMust0: 	160.62 	AngleAxisIs1: 	144.9 	AngleAxisIs0: 	153.72 	AngleWheelIs1: 	157.457 	AngleWheelIs0: 	132.343 	PositionError1: 	3.16341 	PositionError0: 	-2.40816 	CurrentMust0: 	-481 	CurrentIs0: 	-504 	CurrentMust1: 	-790 	CurrentIs1: 	-798 	
ArmModuleId: 	1 	Time: 	11672914 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3569465517 	time_after_control_loop: 	3569496721 	T_diff: 	31204 	AngleAxisMust1: 	145.563 	AngleAxisMust0: 	152.03 	AngleWheelMust1: 	132.198 	AngleWheelMust0: 	158.928 	AngleAxisIs1: 	150.48 	AngleAxisIs0: 	144.63 	AngleWheelIs1: 	167.381 	AngleWheelIs0: 	133.579 	PositionError1: 	-8.45236 	PositionError0: 	-1.37915 	CurrentMust0: 	-165 	CurrentIs0: 	-159 	CurrentMust1: 	1014 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	11768032 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3569560615 	time_after_control_loop: 	3569588306 	T_diff: 	27691 	AngleAxisMust1: 	144.699 	AngleAxisMust0: 	147.212 	AngleWheelMust1: 	129.032 	AngleWheelMust0: 	160.366 	AngleAxisIs1: 	144.9 	AngleAxisIs0: 	153.63 	AngleWheelIs1: 	157.5 	AngleWheelIs0: 	132.3 	PositionError1: 	2.86595 	PositionError0: 	-3.26604 	CurrentMust0: 	-653 	CurrentIs0: 	-637 	CurrentMust1: 	-716 	CurrentIs1: 	-717 	
ArmModuleId: 	1 	Time: 	11826883 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3569619491 	time_after_control_loop: 	3569648303 	T_diff: 	28812 	AngleAxisMust1: 	144.975 	AngleAxisMust0: 	151.197 	AngleWheelMust1: 	131.212 	AngleWheelMust0: 	158.738 	AngleAxisIs1: 	150.66 	AngleAxisIs0: 	144.72 	AngleWheelIs1: 	167.518 	AngleWheelIs0: 	133.802 	PositionError1: 	-8.77977 	PositionError0: 	-2.58852 	CurrentMust0: 	-310 	CurrentIs0: 	-305 	CurrentMust1: 	1053 	CurrentIs1: 	0 	
