ArmModuleId: 	0 	Time: 	2775826 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3022422754 	time_after_control_loop: 	3022504561 	T_diff: 	81807 	AngleAxisMust1: 	224.91 	AngleAxisMust0: 	226.8 	AngleWheelMust1: 	247.273 	AngleWheelMust0: 	202.547 	AngleAxisIs1: 	224.91 	AngleAxisIs0: 	226.89 	AngleWheelIs1: 	202.504 	AngleWheelIs0: 	247.316 	PositionError1: 	0.0405731 	PositionError0: 	-0.0502625 	CurrentMust0: 	-10 	CurrentIs0: 	-10 	CurrentMust1: 	-10 	CurrentIs1: 	-43 	
ArmModuleId: 	0 	Time: 	8800960 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028447875 	time_after_control_loop: 	3028476869 	T_diff: 	28994 	AngleAxisMust1: 	207.561 	AngleAxisMust0: 	208.721 	AngleWheelMust1: 	221.284 	AngleWheelMust0: 	193.837 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	210.33 	AngleWheelIs1: 	191.607 	AngleWheelIs0: 	220.593 	PositionError1: 	2.23036 	PositionError0: 	0.693497 	CurrentMust0: 	138 	CurrentIs0: 	172 	CurrentMust1: 	-557 	CurrentIs1: 	-542 	
ArmModuleId: 	1 	Time: 	8858859 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028505795 	time_after_control_loop: 	3028536250 	T_diff: 	30455 	AngleAxisMust1: 	208.444 	AngleAxisMust0: 	220.043 	AngleWheelMust1: 	227.578 	AngleWheelMust0: 	189.311 	AngleAxisIs1: 	212.85 	AngleAxisIs0: 	218.16 	AngleWheelIs1: 	194.616 	AngleWheelIs0: 	231.084 	PositionError1: 	-5.30502 	PositionError0: 	-3.50375 	CurrentMust0: 	-350 	CurrentIs0: 	-349 	CurrentMust1: 	530 	CurrentIs1: 	515 	
ArmModuleId: 	0 	Time: 	8942003 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028588924 	time_after_control_loop: 	3028628076 	T_diff: 	39152 	AngleAxisMust1: 	206.986 	AngleAxisMust0: 	208.122 	AngleWheelMust1: 	220.423 	AngleWheelMust0: 	193.548 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	210.24 	AngleWheelIs1: 	191.65 	AngleWheelIs0: 	220.55 	PositionError1: 	1.89871 	PositionError0: 	-0.124619 	CurrentMust0: 	-24 	CurrentIs0: 	-57 	CurrentMust1: 	-474 	CurrentIs1: 	-483 	
ArmModuleId: 	1 	Time: 	9008204 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028655151 	time_after_control_loop: 	3028681284 	T_diff: 	26133 	AngleAxisMust1: 	207.851 	AngleAxisMust0: 	219.208 	AngleWheelMust1: 	226.586 	AngleWheelMust0: 	189.116 	AngleAxisIs1: 	212.76 	AngleAxisIs0: 	217.89 	AngleWheelIs1: 	194.655 	AngleWheelIs0: 	230.865 	PositionError1: 	-5.53821 	PositionError0: 	-4.27715 	CurrentMust0: 	-427 	CurrentIs0: 	-430 	CurrentMust1: 	553 	CurrentIs1: 	561 	
ArmModuleId: 	0 	Time: 	9096088 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028743003 	time_after_control_loop: 	3028768891 	T_diff: 	25888 	AngleAxisMust1: 	206.372 	AngleAxisMust0: 	207.482 	AngleWheelMust1: 	219.504 	AngleWheelMust0: 	193.24 	AngleAxisIs1: 	206.01 	AngleAxisIs0: 	210.33 	AngleWheelIs1: 	191.517 	AngleWheelIs0: 	220.503 	PositionError1: 	1.72353 	PositionError0: 	-0.997253 	CurrentMust0: 	-199 	CurrentIs0: 	-180 	CurrentMust1: 	-430 	CurrentIs1: 	-446 	
ArmModuleId: 	1 	Time: 	9147227 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028794158 	time_after_control_loop: 	3028828067 	T_diff: 	33909 	AngleAxisMust1: 	207.218 	AngleAxisMust0: 	218.316 	AngleWheelMust1: 	225.526 	AngleWheelMust0: 	188.909 	AngleAxisIs1: 	212.76 	AngleAxisIs0: 	217.89 	AngleWheelIs1: 	194.655 	AngleWheelIs0: 	230.865 	PositionError1: 	-5.74556 	PositionError0: 	-5.33667 	CurrentMust0: 	-533 	CurrentIs0: 	-532 	CurrentMust1: 	574 	CurrentIs1: 	581 	
ArmModuleId: 	0 	Time: 	9232456 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028879370 	time_after_control_loop: 	3028906431 	T_diff: 	27061 	AngleAxisMust1: 	205.78 	AngleAxisMust0: 	206.865 	AngleWheelMust1: 	218.617 	AngleWheelMust0: 	192.943 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	210.24 	AngleWheelIs1: 	191.65 	AngleWheelIs0: 	220.55 	PositionError1: 	1.29352 	PositionError0: 	-1.93034 	CurrentMust0: 	-386 	CurrentIs0: 	-371 	CurrentMust1: 	-323 	CurrentIs1: 	-306 	
ArmModuleId: 	1 	Time: 	9289021 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028935951 	time_after_control_loop: 	3028964031 	T_diff: 	28080 	AngleAxisMust1: 	206.607 	AngleAxisMust0: 	217.456 	AngleWheelMust1: 	224.505 	AngleWheelMust0: 	188.709 	AngleAxisIs1: 	212.31 	AngleAxisIs0: 	216.63 	AngleWheelIs1: 	194.807 	AngleWheelIs0: 	229.813 	PositionError1: 	-6.0975 	PositionError0: 	-5.30606 	CurrentMust0: 	-530 	CurrentIs0: 	-681 	CurrentMust1: 	609 	CurrentIs1: 	595 	
ArmModuleId: 	0 	Time: 	9373604 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029020518 	time_after_control_loop: 	3029046742 	T_diff: 	26224 	AngleAxisMust1: 	205.204 	AngleAxisMust0: 	206.265 	AngleWheelMust1: 	217.754 	AngleWheelMust0: 	192.654 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	210.24 	AngleWheelIs1: 	191.65 	AngleWheelIs0: 	220.55 	PositionError1: 	1.00424 	PositionError0: 	-2.7934 	CurrentMust0: 	-558 	CurrentIs0: 	-556 	CurrentMust1: 	-251 	CurrentIs1: 	-232 	
ArmModuleId: 	1 	Time: 	9424908 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029071837 	time_after_control_loop: 	3029098618 	T_diff: 	26781 	AngleAxisMust1: 	206.012 	AngleAxisMust0: 	216.619 	AngleWheelMust1: 	223.51 	AngleWheelMust0: 	188.514 	AngleAxisIs1: 	210.69 	AngleAxisIs0: 	213.21 	AngleWheelIs1: 	194.821 	AngleWheelIs0: 	226.559 	PositionError1: 	-6.3063 	PositionError0: 	-3.04636 	CurrentMust0: 	-304 	CurrentIs0: 	-695 	CurrentMust1: 	630 	CurrentIs1: 	634 	
ArmModuleId: 	0 	Time: 	9513413 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029160326 	time_after_control_loop: 	3029189021 	T_diff: 	28695 	AngleAxisMust1: 	204.642 	AngleAxisMust0: 	205.679 	AngleWheelMust1: 	216.912 	AngleWheelMust0: 	192.372 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	210.33 	AngleWheelIs1: 	191.607 	AngleWheelIs0: 	220.593 	PositionError1: 	0.764816 	PositionError0: 	-3.67906 	CurrentMust0: 	-735 	CurrentIs0: 	-755 	CurrentMust1: 	-191 	CurrentIs1: 	-195 	
ArmModuleId: 	1 	Time: 	9572942 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029219869 	time_after_control_loop: 	3029247787 	T_diff: 	27918 	AngleAxisMust1: 	205.432 	AngleAxisMust0: 	215.802 	AngleWheelMust1: 	222.539 	AngleWheelMust0: 	188.324 	AngleAxisIs1: 	209.16 	AngleAxisIs0: 	210.06 	AngleWheelIs1: 	194.796 	AngleWheelIs0: 	223.524 	PositionError1: 	-6.47156 	PositionError0: 	-0.982513 	CurrentMust0: 	-98 	CurrentIs0: 	-99 	CurrentMust1: 	647 	CurrentIs1: 	655 	
ArmModuleId: 	0 	Time: 	9659943 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029306870 	time_after_control_loop: 	3029344025 	T_diff: 	37155 	AngleAxisMust1: 	204.017 	AngleAxisMust0: 	205.028 	AngleWheelMust1: 	215.976 	AngleWheelMust0: 	192.058 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	210.42 	AngleWheelIs1: 	191.564 	AngleWheelIs0: 	220.636 	PositionError1: 	0.494293 	PositionError0: 	-4.65749 	CurrentMust0: 	-931 	CurrentIs0: 	-115 	CurrentMust1: 	-123 	CurrentIs1: 	-139 	
ArmModuleId: 	1 	Time: 	9729231 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029376180 	time_after_control_loop: 	3029404842 	T_diff: 	28662 	AngleAxisMust1: 	204.787 	AngleAxisMust0: 	214.895 	AngleWheelMust1: 	221.461 	AngleWheelMust0: 	188.113 	AngleAxisIs1: 	208.98 	AngleAxisIs0: 	209.7 	AngleWheelIs1: 	194.788 	AngleWheelIs0: 	223.172 	PositionError1: 	-6.67455 	PositionError0: 	-1.70851 	CurrentMust0: 	-170 	CurrentIs0: 	-181 	CurrentMust1: 	667 	CurrentIs1: 	682 	
ArmModuleId: 	0 	Time: 	9825307 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029472235 	time_after_control_loop: 	3029499436 	T_diff: 	27201 	AngleAxisMust1: 	203.323 	AngleAxisMust0: 	204.305 	AngleWheelMust1: 	214.937 	AngleWheelMust0: 	191.71 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	210.24 	AngleWheelIs1: 	191.65 	AngleWheelIs0: 	220.55 	PositionError1: 	0.0598755 	PositionError0: 	-5.61111 	CurrentMust0: 	-1122 	CurrentIs0: 	-1134 	CurrentMust1: 	-14 	CurrentIs1: 	-36 	
ArmModuleId: 	1 	Time: 	9884201 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029531148 	time_after_control_loop: 	3029560629 	T_diff: 	29481 	AngleAxisMust1: 	204.071 	AngleAxisMust0: 	213.886 	AngleWheelMust1: 	220.263 	AngleWheelMust0: 	187.879 	AngleAxisIs1: 	208.98 	AngleAxisIs0: 	209.7 	AngleWheelIs1: 	194.788 	AngleWheelIs0: 	223.172 	PositionError1: 	-6.90895 	PositionError0: 	-2.90637 	CurrentMust0: 	-290 	CurrentIs0: 	-291 	CurrentMust1: 	690 	CurrentIs1: 	688 	
ArmModuleId: 	0 	Time: 	9974242 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029621170 	time_after_control_loop: 	3029650701 	T_diff: 	29531 	AngleAxisMust1: 	202.681 	AngleAxisMust0: 	203.636 	AngleWheelMust1: 	213.975 	AngleWheelMust0: 	191.387 	AngleAxisIs1: 	205.83 	AngleAxisIs0: 	210.33 	AngleWheelIs1: 	191.337 	AngleWheelIs0: 	220.323 	PositionError1: 	0.0506744 	PositionError0: 	-6.34534 	CurrentMust0: 	-1269 	CurrentIs0: 	-1249 	CurrentMust1: 	-12 	CurrentIs1: 	-3 	
ArmModuleId: 	1 	Time: 	10034430 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029681398 	time_after_control_loop: 	3029719543 	T_diff: 	38145 	AngleAxisMust1: 	203.409 	AngleAxisMust0: 	212.954 	AngleWheelMust1: 	219.155 	AngleWheelMust0: 	187.662 	AngleAxisIs1: 	208.89 	AngleAxisIs0: 	209.61 	AngleWheelIs1: 	194.741 	AngleWheelIs0: 	223.039 	PositionError1: 	-7.07874 	PositionError0: 	-3.88132 	CurrentMust0: 	-388 	CurrentIs0: 	-380 	CurrentMust1: 	707 	CurrentIs1: 	709 	
ArmModuleId: 	0 	Time: 	10129593 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029776506 	time_after_control_loop: 	3029802358 	T_diff: 	25852 	AngleAxisMust1: 	202.036 	AngleAxisMust0: 	202.964 	AngleWheelMust1: 	213.009 	AngleWheelMust0: 	191.063 	AngleAxisIs1: 	204.93 	AngleAxisIs0: 	210.51 	AngleWheelIs1: 	190.351 	AngleWheelIs0: 	219.509 	PositionError1: 	0.712738 	PositionError0: 	-6.49794 	CurrentMust0: 	-1299 	CurrentIs0: 	-1323 	CurrentMust1: 	-178 	CurrentIs1: 	-213 	
ArmModuleId: 	1 	Time: 	10182253 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029829186 	time_after_control_loop: 	3029855113 	T_diff: 	25927 	AngleAxisMust1: 	202.743 	AngleAxisMust0: 	212.016 	AngleWheelMust1: 	218.041 	AngleWheelMust0: 	187.444 	AngleAxisIs1: 	208.89 	AngleAxisIs0: 	209.61 	AngleWheelIs1: 	194.741 	AngleWheelIs0: 	223.039 	PositionError1: 	-7.29671 	PositionError0: 	-4.99515 	CurrentMust0: 	-499 	CurrentIs0: 	-505 	CurrentMust1: 	729 	CurrentIs1: 	721 	
ArmModuleId: 	0 	Time: 	10258895 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029905807 	time_after_control_loop: 	3029940749 	T_diff: 	34942 	AngleAxisMust1: 	201.473 	AngleAxisMust0: 	202.377 	AngleWheelMust1: 	212.165 	AngleWheelMust0: 	190.781 	AngleAxisIs1: 	203.13 	AngleAxisIs0: 	210.15 	AngleWheelIs1: 	188.723 	AngleWheelIs0: 	217.537 	PositionError1: 	2.05794 	PositionError0: 	-5.36957 	CurrentMust0: 	-1073 	CurrentIs0: 	-969 	CurrentMust1: 	-514 	CurrentIs1: 	-537 	
ArmModuleId: 	1 	Time: 	10321353 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3029968286 	time_after_control_loop: 	3029994209 	T_diff: 	25923 	AngleAxisMust1: 	202.161 	AngleAxisMust0: 	211.198 	AngleWheelMust1: 	217.069 	AngleWheelMust0: 	187.254 	AngleAxisIs1: 	208.17 	AngleAxisIs0: 	208.35 	AngleWheelIs1: 	194.623 	AngleWheelIs0: 	221.717 	PositionError1: 	-7.36909 	PositionError0: 	-4.64561 	CurrentMust0: 	-464 	CurrentIs0: 	-349 	CurrentMust1: 	736 	CurrentIs1: 	715 	
ArmModuleId: 	0 	Time: 	10408312 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030055225 	time_after_control_loop: 	3030081028 	T_diff: 	25803 	AngleAxisMust1: 	200.869 	AngleAxisMust0: 	201.747 	AngleWheelMust1: 	211.261 	AngleWheelMust0: 	190.478 	AngleAxisIs1: 	201.24 	AngleAxisIs0: 	209.34 	AngleWheelIs1: 	187.22 	AngleWheelIs0: 	215.26 	PositionError1: 	3.25772 	PositionError0: 	-3.99709 	CurrentMust0: 	-799 	CurrentIs0: 	-817 	CurrentMust1: 	-814 	CurrentIs1: 	-824 	
ArmModuleId: 	1 	Time: 	10459688 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030106617 	time_after_control_loop: 	3030140112 	T_diff: 	33495 	AngleAxisMust1: 	201.538 	AngleAxisMust0: 	210.321 	AngleWheelMust1: 	216.027 	AngleWheelMust0: 	187.05 	AngleAxisIs1: 	206.82 	AngleAxisIs0: 	205.2 	AngleWheelIs1: 	194.779 	AngleWheelIs0: 	218.861 	PositionError1: 	-7.72823 	PositionError0: 	-2.8326 	CurrentMust0: 	-283 	CurrentIs0: 	-326 	CurrentMust1: 	772 	CurrentIs1: 	762 	
ArmModuleId: 	0 	Time: 	10548751 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030195665 	time_after_control_loop: 	3030224031 	T_diff: 	28366 	AngleAxisMust1: 	200.257 	AngleAxisMust0: 	201.109 	AngleWheelMust1: 	210.343 	AngleWheelMust0: 	190.17 	AngleAxisIs1: 	200.34 	AngleAxisIs0: 	207.63 	AngleWheelIs1: 	187.137 	AngleWheelIs0: 	213.543 	PositionError1: 	3.0332 	PositionError0: 	-3.19722 	CurrentMust0: 	-639 	CurrentIs0: 	-674 	CurrentMust1: 	-758 	CurrentIs1: 	-772 	
ArmModuleId: 	1 	Time: 	10607677 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030254610 	time_after_control_loop: 	3030282685 	T_diff: 	28075 	AngleAxisMust1: 	200.906 	AngleAxisMust0: 	209.431 	AngleWheelMust1: 	214.969 	AngleWheelMust0: 	186.843 	AngleAxisIs1: 	205.74 	AngleAxisIs0: 	203.04 	AngleWheelIs1: 	194.731 	AngleWheelIs0: 	216.749 	PositionError1: 	-7.88721 	PositionError0: 	-1.77782 	CurrentMust0: 	-177 	CurrentIs0: 	-239 	CurrentMust1: 	788 	CurrentIs1: 	782 	
ArmModuleId: 	0 	Time: 	10701633 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030348548 	time_after_control_loop: 	3030377072 	T_diff: 	28524 	AngleAxisMust1: 	199.673 	AngleAxisMust0: 	200.501 	AngleWheelMust1: 	209.469 	AngleWheelMust0: 	189.877 	AngleAxisIs1: 	200.16 	AngleAxisIs0: 	207.09 	AngleWheelIs1: 	187.216 	AngleWheelIs0: 	213.104 	PositionError1: 	2.66206 	PositionError0: 	-3.63374 	CurrentMust0: 	-726 	CurrentIs0: 	-743 	CurrentMust1: 	-665 	CurrentIs1: 	-661 	
ArmModuleId: 	1 	Time: 	10763829 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030410756 	time_after_control_loop: 	3030447609 	T_diff: 	36853 	AngleAxisMust1: 	200.304 	AngleAxisMust0: 	208.583 	AngleWheelMust1: 	213.962 	AngleWheelMust0: 	186.646 	AngleAxisIs1: 	205.38 	AngleAxisIs0: 	202.59 	AngleWheelIs1: 	194.586 	AngleWheelIs0: 	216.174 	PositionError1: 	-7.93948 	PositionError0: 	-2.21059 	CurrentMust0: 	-221 	CurrentIs0: 	-224 	CurrentMust1: 	793 	CurrentIs1: 	802 	
ArmModuleId: 	0 	Time: 	10859165 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030506080 	time_after_control_loop: 	3030537812 	T_diff: 	31732 	AngleAxisMust1: 	198.968 	AngleAxisMust0: 	199.766 	AngleWheelMust1: 	208.413 	AngleWheelMust0: 	189.523 	AngleAxisIs1: 	200.07 	AngleAxisIs0: 	207.09 	AngleWheelIs1: 	187.126 	AngleWheelIs0: 	213.014 	PositionError1: 	2.39816 	PositionError0: 	-4.59961 	CurrentMust0: 	-919 	CurrentIs0: 	-928 	CurrentMust1: 	-599 	CurrentIs1: 	-595 	
ArmModuleId: 	1 	Time: 	10918968 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030565917 	time_after_control_loop: 	3030596282 	T_diff: 	30365 	AngleAxisMust1: 	199.576 	AngleAxisMust0: 	207.559 	AngleWheelMust1: 	212.745 	AngleWheelMust0: 	186.408 	AngleAxisIs1: 	205.38 	AngleAxisIs0: 	202.5 	AngleWheelIs1: 	194.629 	AngleWheelIs0: 	216.131 	PositionError1: 	-8.22057 	PositionError0: 	-3.38435 	CurrentMust0: 	-338 	CurrentIs0: 	-342 	CurrentMust1: 	822 	CurrentIs1: 	816 	
ArmModuleId: 	0 	Time: 	11011322 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030658250 	time_after_control_loop: 	3030691592 	T_diff: 	33342 	AngleAxisMust1: 	198.355 	AngleAxisMust0: 	199.128 	AngleWheelMust1: 	207.495 	AngleWheelMust0: 	189.215 	AngleAxisIs1: 	200.16 	AngleAxisIs0: 	207 	AngleWheelIs1: 	187.259 	AngleWheelIs0: 	213.061 	PositionError1: 	1.95749 	PositionError0: 	-5.56451 	CurrentMust0: 	-1112 	CurrentIs0: 	-1127 	CurrentMust1: 	-489 	CurrentIs1: 	-514 	
ArmModuleId: 	1 	Time: 	11072374 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030719334 	time_after_control_loop: 	3030748745 	T_diff: 	29411 	AngleAxisMust1: 	198.944 	AngleAxisMust0: 	206.668 	AngleWheelMust1: 	211.687 	AngleWheelMust0: 	186.201 	AngleAxisIs1: 	205.38 	AngleAxisIs0: 	202.41 	AngleWheelIs1: 	194.672 	AngleWheelIs0: 	216.088 	PositionError1: 	-8.47063 	PositionError0: 	-4.39925 	CurrentMust0: 	-439 	CurrentIs0: 	-438 	CurrentMust1: 	847 	CurrentIs1: 	856 	
ArmModuleId: 	0 	Time: 	11152737 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030799645 	time_after_control_loop: 	3030829677 	T_diff: 	30032 	AngleAxisMust1: 	197.748 	AngleAxisMust0: 	198.495 	AngleWheelMust1: 	206.586 	AngleWheelMust0: 	188.911 	AngleAxisIs1: 	200.25 	AngleAxisIs0: 	206.91 	AngleWheelIs1: 	187.392 	AngleWheelIs0: 	213.108 	PositionError1: 	1.5199 	PositionError0: 	-6.5204 	CurrentMust0: 	-1304 	CurrentIs0: 	-1297 	CurrentMust1: 	-379 	CurrentIs1: 	-359 	
ArmModuleId: 	1 	Time: 	11212952 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030859882 	time_after_control_loop: 	3030885592 	T_diff: 	25710 	AngleAxisMust1: 	198.318 	AngleAxisMust0: 	205.787 	AngleWheelMust1: 	210.639 	AngleWheelMust0: 	185.996 	AngleAxisIs1: 	204.84 	AngleAxisIs0: 	201.6 	AngleWheelIs1: 	194.519 	AngleWheelIs0: 	215.161 	PositionError1: 	-8.52261 	PositionError0: 	-4.51959 	CurrentMust0: 	-451 	CurrentIs0: 	-496 	CurrentMust1: 	852 	CurrentIs1: 	869 	
ArmModuleId: 	0 	Time: 	11302971 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3030949902 	time_after_control_loop: 	3030979867 	T_diff: 	29965 	AngleAxisMust1: 	197.18 	AngleAxisMust0: 	197.903 	AngleWheelMust1: 	205.734 	AngleWheelMust0: 	188.625 	AngleAxisIs1: 	200.16 	AngleAxisIs0: 	206.91 	AngleWheelIs1: 	187.302 	AngleWheelIs0: 	213.018 	PositionError1: 	1.32423 	PositionError0: 	-7.28262 	CurrentMust0: 	-1456 	CurrentIs0: 	-1442 	CurrentMust1: 	-331 	CurrentIs1: 	-329 	
ArmModuleId: 	1 	Time: 	11359248 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3031006176 	time_after_control_loop: 	3031045418 	T_diff: 	39242 	AngleAxisMust1: 	197.731 	AngleAxisMust0: 	204.96 	AngleWheelMust1: 	209.657 	AngleWheelMust0: 	185.804 	AngleAxisIs1: 	203.58 	AngleAxisIs0: 	198.36 	AngleWheelIs1: 	194.807 	AngleWheelIs0: 	212.353 	PositionError1: 	-9.00299 	PositionError0: 	-2.69357 	CurrentMust0: 	-269 	CurrentIs0: 	-143 	CurrentMust1: 	900 	CurrentIs1: 	889 	
ArmModuleId: 	0 	Time: 	11475893 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3031122822 	time_after_control_loop: 	3031171022 	T_diff: 	48200 	AngleAxisMust1: 	196.491 	AngleAxisMust0: 	197.185 	AngleWheelMust1: 	204.703 	AngleWheelMust0: 	188.28 	AngleAxisIs1: 	199.71 	AngleAxisIs0: 	206.55 	AngleWheelIs1: 	187.024 	AngleWheelIs0: 	212.396 	PositionError1: 	1.25664 	PositionError0: 	-7.6915 	CurrentMust0: 	-1538 	CurrentIs0: 	-1563 	CurrentMust1: 	-314 	CurrentIs1: 	-322 	
ArmModuleId: 	1 	Time: 	11554532 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3031201505 	time_after_control_loop: 	3031233203 	T_diff: 	31698 	AngleAxisMust1: 	197.02 	AngleAxisMust0: 	203.96 	AngleWheelMust1: 	208.469 	AngleWheelMust0: 	185.571 	AngleAxisIs1: 	201.96 	AngleAxisIs0: 	195.84 	AngleWheelIs1: 	194.391 	AngleWheelIs0: 	209.529 	PositionError1: 	-8.81969 	PositionError0: 	-1.05777 	CurrentMust0: 	-105 	CurrentIs0: 	-137 	CurrentMust1: 	881 	CurrentIs1: 	876 	
ArmModuleId: 	0 	Time: 	11652496 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3031299422 	time_after_control_loop: 	3031335187 	T_diff: 	35765 	AngleAxisMust1: 	195.752 	AngleAxisMust0: 	196.415 	AngleWheelMust1: 	203.595 	AngleWheelMust0: 	187.908 	AngleAxisIs1: 	198.36 	AngleAxisIs0: 	203.04 	AngleWheelIs1: 	187.351 	AngleWheelIs0: 	209.369 	PositionError1: 	0.558212 	PositionError0: 	-5.77231 	CurrentMust0: 	-1154 	CurrentIs0: 	-912 	CurrentMust1: 	-139 	CurrentIs1: 	-152 	
ArmModuleId: 	1 	Time: 	11715306 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3031362256 	time_after_control_loop: 	3031391163 	T_diff: 	28907 	AngleAxisMust1: 	196.257 	AngleAxisMust0: 	202.886 	AngleWheelMust1: 	207.192 	AngleWheelMust0: 	185.321 	AngleAxisIs1: 	201.78 	AngleAxisIs0: 	195.66 	AngleWheelIs1: 	194.297 	AngleWheelIs0: 	209.263 	PositionError1: 	-8.97548 	PositionError0: 	-2.06822 	CurrentMust0: 	-206 	CurrentIs0: 	-215 	CurrentMust1: 	897 	CurrentIs1: 	896 	
