ArmModuleId: 	0 	Time: 	2555154 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1602891998 	time_after_control_loop: 	1602959071 	T_diff: 	67073 	AngleAxisMust1: 	226.53 	AngleAxisMust0: 	226.35 	AngleWheelMust1: 	248.678 	AngleWheelMust0: 	204.382 	AngleAxisIs1: 	226.53 	AngleAxisIs0: 	226.35 	AngleWheelIs1: 	204.382 	AngleWheelIs0: 	248.678 	PositionError1: 	-0.00285339 	PositionError0: 	-0.00805664 	CurrentMust0: 	-6 	CurrentIs0: 	-2 	CurrentMust1: 	2 	CurrentIs1: 	-47 	
ArmModuleId: 	1 	Time: 	8213342 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1608550185 	time_after_control_loop: 	1608576924 	T_diff: 	26739 	AngleAxisMust1: 	188.651 	AngleAxisMust0: 	218.443 	AngleWheelMust1: 	207.02 	AngleWheelMust0: 	170.282 	AngleAxisIs1: 	194.31 	AngleAxisIs0: 	214.02 	AngleWheelIs1: 	178.054 	AngleWheelIs0: 	210.566 	PositionError1: 	-7.77196 	PositionError0: 	-3.54196 	CurrentMust0: 	-208 	CurrentIs0: 	-200 	CurrentMust1: 	639 	CurrentIs1: 	644 	
ArmModuleId: 	0 	Time: 	8297316 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1608634134 	time_after_control_loop: 	1608660874 	T_diff: 	26740 	AngleAxisMust1: 	193.647 	AngleAxisMust0: 	193.529 	AngleWheelMust1: 	200.112 	AngleWheelMust0: 	187.183 	AngleAxisIs1: 	197.37 	AngleAxisIs0: 	198.72 	AngleWheelIs1: 	188.425 	AngleWheelIs0: 	206.315 	PositionError1: 	-1.24074 	PositionError0: 	-6.19951 	CurrentMust0: 	-1288 	CurrentIs0: 	-1257 	CurrentMust1: 	-7 	CurrentIs1: 	-16 	
ArmModuleId: 	1 	Time: 	8350047 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1608686921 	time_after_control_loop: 	1608713968 	T_diff: 	27047 	AngleAxisMust1: 	187.595 	AngleAxisMust0: 	216.85 	AngleWheelMust1: 	205.203 	AngleWheelMust0: 	169.986 	AngleAxisIs1: 	194.04 	AngleAxisIs0: 	213.66 	AngleWheelIs1: 	177.956 	AngleWheelIs0: 	210.124 	PositionError1: 	-7.96912 	PositionError0: 	-4.91716 	CurrentMust0: 	-433 	CurrentIs0: 	-421 	CurrentMust1: 	437 	CurrentIs1: 	464 	
ArmModuleId: 	0 	Time: 	8430386 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1608767203 	time_after_control_loop: 	1608795453 	T_diff: 	28250 	AngleAxisMust1: 	192.471 	AngleAxisMust0: 	192.354 	AngleWheelMust1: 	198.374 	AngleWheelMust0: 	186.567 	AngleAxisIs1: 	196.38 	AngleAxisIs0: 	198.54 	AngleWheelIs1: 	187.521 	AngleWheelIs0: 	205.239 	PositionError1: 	-0.952225 	PositionError0: 	-6.86137 	CurrentMust0: 	-529 	CurrentIs0: 	-559 	CurrentMust1: 	21 	CurrentIs1: 	84 	
ArmModuleId: 	1 	Time: 	8492596 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1608829428 	time_after_control_loop: 	1608856867 	T_diff: 	27439 	AngleAxisMust1: 	186.53 	AngleAxisMust0: 	215.244 	AngleWheelMust1: 	203.37 	AngleWheelMust0: 	169.689 	AngleAxisIs1: 	193.59 	AngleAxisIs0: 	212.31 	AngleWheelIs1: 	178.151 	AngleWheelIs0: 	209.029 	PositionError1: 	-8.46181 	PositionError0: 	-5.65446 	CurrentMust0: 	-643 	CurrentIs0: 	-843 	CurrentMust1: 	711 	CurrentIs1: 	691 	
ArmModuleId: 	0 	Time: 	8581024 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1608917839 	time_after_control_loop: 	1608945155 	T_diff: 	27316 	AngleAxisMust1: 	191.212 	AngleAxisMust0: 	191.098 	AngleWheelMust1: 	196.515 	AngleWheelMust0: 	185.909 	AngleAxisIs1: 	194.04 	AngleAxisIs0: 	198.36 	AngleWheelIs1: 	185.267 	AngleWheelIs0: 	202.813 	PositionError1: 	0.643326 	PositionError0: 	-6.29459 	CurrentMust0: 	-939 	CurrentIs0: 	-785 	CurrentMust1: 	-205 	CurrentIs1: 	-260 	
ArmModuleId: 	1 	Time: 	8639803 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1608976643 	time_after_control_loop: 	1609003687 	T_diff: 	27044 	AngleAxisMust1: 	185.391 	AngleAxisMust0: 	213.527 	AngleWheelMust1: 	201.411 	AngleWheelMust0: 	169.37 	AngleAxisIs1: 	191.34 	AngleAxisIs0: 	206.46 	AngleWheelIs1: 	178.697 	AngleWheelIs0: 	203.983 	PositionError1: 	-9.32539 	PositionError0: 	-2.56873 	CurrentMust0: 	-5 	CurrentIs0: 	261 	CurrentMust1: 	546 	CurrentIs1: 	517 	
ArmModuleId: 	0 	Time: 	8724245 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1609061063 	time_after_control_loop: 	1609091240 	T_diff: 	30177 	AngleAxisMust1: 	189.958 	AngleAxisMust0: 	189.847 	AngleWheelMust1: 	194.663 	AngleWheelMust0: 	185.253 	AngleAxisIs1: 	191.43 	AngleAxisIs0: 	197.82 	AngleWheelIs1: 	182.915 	AngleWheelIs0: 	199.945 	PositionError1: 	2.33971 	PositionError0: 	-5.27776 	CurrentMust0: 	-1201 	CurrentIs0: 	-972 	CurrentMust1: 	-567 	CurrentIs1: 	-475 	
ArmModuleId: 	1 	Time: 	8784294 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1609121138 	time_after_control_loop: 	1609147895 	T_diff: 	26757 	AngleAxisMust1: 	184.256 	AngleAxisMust0: 	211.816 	AngleWheelMust1: 	199.459 	AngleWheelMust0: 	169.054 	AngleAxisIs1: 	189.45 	AngleAxisIs0: 	204.12 	AngleWheelIs1: 	177.925 	AngleWheelIs0: 	200.975 	PositionError1: 	-8.8705 	PositionError0: 	-1.51215 	CurrentMust0: 	20 	CurrentIs0: 	11 	CurrentMust1: 	772 	CurrentIs1: 	765 	
ArmModuleId: 	0 	Time: 	8864343 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1609201160 	time_after_control_loop: 	1609236204 	T_diff: 	35044 	AngleAxisMust1: 	188.69 	AngleAxisMust0: 	188.581 	AngleWheelMust1: 	192.79 	AngleWheelMust0: 	184.59 	AngleAxisIs1: 	188.19 	AngleAxisIs0: 	194.85 	AngleWheelIs1: 	181.094 	AngleWheelIs0: 	195.286 	PositionError1: 	3.49718 	PositionError0: 	-2.49168 	CurrentMust0: 	126 	CurrentIs0: 	160 	CurrentMust1: 	-945 	CurrentIs1: 	-828 	
ArmModuleId: 	1 	Time: 	8925706 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1609262537 	time_after_control_loop: 	1609289942 	T_diff: 	27405 	AngleAxisMust1: 	183.109 	AngleAxisMust0: 	210.085 	AngleWheelMust1: 	197.484 	AngleWheelMust0: 	168.733 	AngleAxisIs1: 	189.36 	AngleAxisIs0: 	203.94 	AngleWheelIs1: 	177.921 	AngleWheelIs0: 	200.799 	PositionError1: 	-9.18719 	PositionError0: 	-3.3107 	CurrentMust0: 	-192 	CurrentIs0: 	-173 	CurrentMust1: 	534 	CurrentIs1: 	524 	
ArmModuleId: 	0 	Time: 	9006284 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1609343104 	time_after_control_loop: 	1609370396 	T_diff: 	27292 	AngleAxisMust1: 	187.437 	AngleAxisMust0: 	187.33 	AngleWheelMust1: 	190.939 	AngleWheelMust0: 	183.934 	AngleAxisIs1: 	186.21 	AngleAxisIs0: 	191.61 	AngleWheelIs1: 	180.662 	AngleWheelIs0: 	191.758 	PositionError1: 	3.27336 	PositionError0: 	-0.814789 	CurrentMust0: 	260 	CurrentIs0: 	241 	CurrentMust1: 	-990 	CurrentIs1: 	-1012 	
ArmModuleId: 	1 	Time: 	9063767 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1609400628 	time_after_control_loop: 	1609427170 	T_diff: 	26542 	AngleAxisMust1: 	181.974 	AngleAxisMust0: 	208.375 	AngleWheelMust1: 	195.533 	AngleWheelMust0: 	168.416 	AngleAxisIs1: 	188.73 	AngleAxisIs0: 	203.31 	AngleWheelIs1: 	177.592 	AngleWheelIs0: 	199.868 	PositionError1: 	-9.17519 	PositionError0: 	-4.33102 	CurrentMust0: 	-379 	CurrentIs0: 	-370 	CurrentMust1: 	787 	CurrentIs1: 	779 	
ArmModuleId: 	0 	Time: 	9145258 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1609482077 	time_after_control_loop: 	1609508898 	T_diff: 	26821 	AngleAxisMust1: 	186.207 	AngleAxisMust0: 	186.102 	AngleWheelMust1: 	189.122 	AngleWheelMust0: 	183.291 	AngleAxisIs1: 	186.12 	AngleAxisIs0: 	191.43 	AngleWheelIs1: 	180.658 	AngleWheelIs0: 	191.582 	PositionError1: 	2.63406 	PositionError0: 	-2.45523 	CurrentMust0: 	-99 	CurrentIs0: 	-91 	CurrentMust1: 	-895 	CurrentIs1: 	-887 	
ArmModuleId: 	1 	Time: 	9198859 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1609535700 	time_after_control_loop: 	1609566733 	T_diff: 	31033 	AngleAxisMust1: 	180.861 	AngleAxisMust0: 	206.697 	AngleWheelMust1: 	193.618 	AngleWheelMust0: 	168.105 	AngleAxisIs1: 	188.01 	AngleAxisIs0: 	202.14 	AngleWheelIs1: 	177.431 	AngleWheelIs0: 	198.589 	PositionError1: 	-9.32527 	PositionError0: 	-4.9668 	CurrentMust0: 	-555 	CurrentIs0: 	-602 	CurrentMust1: 	546 	CurrentIs1: 	557 	
ArmModuleId: 	0 	Time: 	9285635 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1609622457 	time_after_control_loop: 	1609652607 	T_diff: 	30150 	AngleAxisMust1: 	184.965 	AngleAxisMust0: 	184.863 	AngleWheelMust1: 	187.289 	AngleWheelMust0: 	182.642 	AngleAxisIs1: 	186.03 	AngleAxisIs0: 	191.25 	AngleWheelIs1: 	180.654 	AngleWheelIs0: 	191.406 	PositionError1: 	1.98857 	PositionError0: 	-4.11314 	CurrentMust0: 	-578 	CurrentIs0: 	-588 	CurrentMust1: 	-798 	CurrentIs1: 	-798 	
ArmModuleId: 	1 	Time: 	9342035 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1609678886 	time_after_control_loop: 	1609707171 	T_diff: 	28285 	AngleAxisMust1: 	179.738 	AngleAxisMust0: 	205.003 	AngleWheelMust1: 	191.685 	AngleWheelMust0: 	167.791 	AngleAxisIs1: 	186.39 	AngleAxisIs0: 	198.36 	AngleWheelIs1: 	177.617 	AngleWheelIs0: 	195.163 	PositionError1: 	-9.82547 	PositionError0: 	-3.47404 	CurrentMust0: 	-77 	CurrentIs0: 	-12 	CurrentMust1: 	852 	CurrentIs1: 	858 	
ArmModuleId: 	0 	Time: 	9428473 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1609765291 	time_after_control_loop: 	1609793524 	T_diff: 	28233 	AngleAxisMust1: 	183.714 	AngleAxisMust0: 	183.613 	AngleWheelMust1: 	185.44 	AngleWheelMust0: 	181.987 	AngleAxisIs1: 	186.12 	AngleAxisIs0: 	191.43 	AngleWheelIs1: 	180.658 	AngleWheelIs0: 	191.582 	PositionError1: 	1.32994 	PositionError0: 	-6.13765 	CurrentMust0: 	-1248 	CurrentIs0: 	-1567 	CurrentMust1: 	-699 	CurrentIs1: 	-680 	
ArmModuleId: 	1 	Time: 	9487303 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1609824144 	time_after_control_loop: 	1609853106 	T_diff: 	28962 	AngleAxisMust1: 	178.605 	AngleAxisMust0: 	203.295 	AngleWheelMust1: 	189.736 	AngleWheelMust0: 	167.474 	AngleAxisIs1: 	185.94 	AngleAxisIs0: 	197.73 	AngleWheelIs1: 	177.468 	AngleWheelIs0: 	194.412 	PositionError1: 	-9.99301 	PositionError0: 	-4.67159 	CurrentMust0: 	-292 	CurrentIs0: 	-284 	CurrentMust1: 	599 	CurrentIs1: 	631 	
ArmModuleId: 	0 	Time: 	9575663 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1609912481 	time_after_control_loop: 	1609944773 	T_diff: 	32292 	AngleAxisMust1: 	182.395 	AngleAxisMust0: 	182.297 	AngleWheelMust1: 	183.492 	AngleWheelMust0: 	181.297 	AngleAxisIs1: 	185.58 	AngleAxisIs0: 	191.07 	AngleWheelIs1: 	180.29 	AngleWheelIs0: 	190.87 	PositionError1: 	1.00806 	PositionError0: 	-7.37354 	CurrentMust0: 	-606 	CurrentIs0: 	-595 	CurrentMust1: 	-651 	CurrentIs1: 	-673 	
ArmModuleId: 	1 	Time: 	9634014 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1609970856 	time_after_control_loop: 	1609998002 	T_diff: 	27146 	AngleAxisMust1: 	177.412 	AngleAxisMust0: 	201.495 	AngleWheelMust1: 	187.683 	AngleWheelMust0: 	167.141 	AngleAxisIs1: 	186.03 	AngleAxisIs0: 	197.82 	AngleWheelIs1: 	177.515 	AngleWheelIs0: 	194.545 	PositionError1: 	-10.3735 	PositionError0: 	-6.85789 	CurrentMust0: 	-636 	CurrentIs0: 	-631 	CurrentMust1: 	928 	CurrentIs1: 	932 	
ArmModuleId: 	0 	Time: 	9715846 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1610052666 	time_after_control_loop: 	1610080056 	T_diff: 	27390 	AngleAxisMust1: 	181.081 	AngleAxisMust0: 	180.986 	AngleWheelMust1: 	181.552 	AngleWheelMust0: 	180.61 	AngleAxisIs1: 	184.86 	AngleAxisIs0: 	188.82 	AngleWheelIs1: 	180.646 	AngleWheelIs0: 	189.074 	PositionError1: 	-0.033905 	PositionError0: 	-7.51788 	CurrentMust0: 	-1149 	CurrentIs0: 	-1353 	CurrentMust1: 	-494 	CurrentIs1: 	-511 	
ArmModuleId: 	1 	Time: 	9774932 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1610111797 	time_after_control_loop: 	1610138947 	T_diff: 	27150 	AngleAxisMust1: 	176.223 	AngleAxisMust0: 	199.703 	AngleWheelMust1: 	185.638 	AngleWheelMust0: 	166.809 	AngleAxisIs1: 	184.95 	AngleAxisIs0: 	194.31 	AngleWheelIs1: 	178.112 	AngleWheelIs0: 	191.788 	PositionError1: 	-11.3028 	PositionError0: 	-6.14522 	CurrentMust0: 	-291 	CurrentIs0: 	259 	CurrentMust1: 	704 	CurrentIs1: 	678 	
ArmModuleId: 	0 	Time: 	9856180 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1610193000 	time_after_control_loop: 	1610220376 	T_diff: 	27376 	AngleAxisMust1: 	179.81 	AngleAxisMust0: 	179.717 	AngleWheelMust1: 	179.674 	AngleWheelMust0: 	179.945 	AngleAxisIs1: 	183.69 	AngleAxisIs0: 	187.02 	AngleWheelIs1: 	180.336 	AngleWheelIs0: 	187.044 	PositionError1: 	-0.389252 	PositionError0: 	-7.36615 	CurrentMust0: 	-604 	CurrentIs0: 	-780 	CurrentMust1: 	-426 	CurrentIs1: 	-453 	
ArmModuleId: 	1 	Time: 	9910222 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1610247058 	time_after_control_loop: 	1610273773 	T_diff: 	26715 	AngleAxisMust1: 	175.073 	AngleAxisMust0: 	197.968 	AngleWheelMust1: 	183.658 	AngleWheelMust0: 	166.487 	AngleAxisIs1: 	183.87 	AngleAxisIs0: 	192.24 	AngleWheelIs1: 	178.021 	AngleWheelIs0: 	189.719 	PositionError1: 	-11.5334 	PositionError0: 	-6.05603 	CurrentMust0: 	-449 	CurrentIs0: 	-269 	CurrentMust1: 	1030 	CurrentIs1: 	1026 	
ArmModuleId: 	0 	Time: 	9994030 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1610330847 	time_after_control_loop: 	1610357472 	T_diff: 	26625 	AngleAxisMust1: 	178.593 	AngleAxisMust0: 	178.502 	AngleWheelMust1: 	177.877 	AngleWheelMust0: 	179.309 	AngleAxisIs1: 	182.16 	AngleAxisIs0: 	183.51 	AngleWheelIs1: 	180.483 	AngleWheelIs0: 	183.837 	PositionError1: 	-1.17288 	PositionError0: 	-5.9561 	CurrentMust0: 	-852 	CurrentIs0: 	-748 	CurrentMust1: 	-255 	CurrentIs1: 	-335 	
ArmModuleId: 	1 	Time: 	10047274 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1610384113 	time_after_control_loop: 	1610415472 	T_diff: 	31359 	AngleAxisMust1: 	173.972 	AngleAxisMust0: 	196.307 	AngleWheelMust1: 	181.764 	AngleWheelMust0: 	166.179 	AngleAxisIs1: 	182.25 	AngleAxisIs0: 	188.91 	AngleWheelIs1: 	177.993 	AngleWheelIs0: 	186.507 	PositionError1: 	-11.8123 	PositionError0: 	-4.73947 	CurrentMust0: 	-492 	CurrentIs0: 	-482 	CurrentMust1: 	744 	CurrentIs1: 	779 	
ArmModuleId: 	0 	Time: 	10135113 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1610471933 	time_after_control_loop: 	1610500099 	T_diff: 	28166 	AngleAxisMust1: 	177.314 	AngleAxisMust0: 	177.225 	AngleWheelMust1: 	175.988 	AngleWheelMust0: 	178.639 	AngleAxisIs1: 	180.54 	AngleAxisIs0: 	180.72 	AngleWheelIs1: 	180.196 	AngleWheelIs0: 	180.884 	PositionError1: 	-1.55508 	PositionError0: 	-4.89212 	CurrentMust0: 	-1075 	CurrentIs0: 	-1168 	CurrentMust1: 	-101 	CurrentIs1: 	-112 	
ArmModuleId: 	1 	Time: 	10189281 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1610526116 	time_after_control_loop: 	1610553097 	T_diff: 	26981 	AngleAxisMust1: 	172.814 	AngleAxisMust0: 	194.562 	AngleWheelMust1: 	179.772 	AngleWheelMust0: 	165.856 	AngleAxisIs1: 	180.18 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	177.987 	AngleWheelIs0: 	182.373 	PositionError1: 	-12.13 	PositionError0: 	-2.59676 	CurrentMust0: 	-7 	CurrentIs0: 	328 	CurrentMust1: 	1110 	CurrentIs1: 	1086 	
ArmModuleId: 	0 	Time: 	10272974 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1610609795 	time_after_control_loop: 	1610641193 	T_diff: 	31398 	AngleAxisMust1: 	176.038 	AngleAxisMust0: 	175.952 	AngleWheelMust1: 	174.103 	AngleWheelMust0: 	177.972 	AngleAxisIs1: 	177.3 	AngleAxisIs0: 	177.12 	AngleWheelIs1: 	178.676 	AngleWheelIs0: 	175.924 	PositionError1: 	-0.702805 	PositionError0: 	-1.81659 	CurrentMust0: 	227 	CurrentIs0: 	403 	CurrentMust1: 	-149 	CurrentIs1: 	-32 	
ArmModuleId: 	1 	Time: 	10331746 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1610668621 	time_after_control_loop: 	1610695493 	T_diff: 	26872 	AngleAxisMust1: 	171.659 	AngleAxisMust0: 	192.821 	AngleWheelMust1: 	177.785 	AngleWheelMust0: 	165.533 	AngleAxisIs1: 	179.46 	AngleAxisIs0: 	182.97 	AngleWheelIs1: 	178.041 	AngleWheelIs0: 	180.879 	PositionError1: 	-12.5069 	PositionError0: 	-3.08952 	CurrentMust0: 	-128 	CurrentIs0: 	-129 	CurrentMust1: 	800 	CurrentIs1: 	811 	
ArmModuleId: 	0 	Time: 	10411277 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1610748095 	time_after_control_loop: 	1610775439 	T_diff: 	27344 	AngleAxisMust1: 	174.786 	AngleAxisMust0: 	174.703 	AngleWheelMust1: 	172.255 	AngleWheelMust0: 	177.317 	AngleAxisIs1: 	174.15 	AngleAxisIs0: 	175.77 	AngleWheelIs1: 	176.171 	AngleWheelIs0: 	172.129 	PositionError1: 	1.14771 	PositionError0: 	0.130295 	CurrentMust0: 	461 	CurrentIs0: 	440 	CurrentMust1: 	-441 	CurrentIs1: 	-468 	
ArmModuleId: 	1 	Time: 	10465662 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1610802505 	time_after_control_loop: 	1610834996 	T_diff: 	32491 	AngleAxisMust1: 	170.527 	AngleAxisMust0: 	191.113 	AngleWheelMust1: 	175.837 	AngleWheelMust0: 	165.217 	AngleAxisIs1: 	179.82 	AngleAxisIs0: 	183.15 	AngleWheelIs1: 	178.315 	AngleWheelIs0: 	181.325 	PositionError1: 	-13.0973 	PositionError0: 	-5.48354 	CurrentMust0: 	-434 	CurrentIs0: 	-440 	CurrentMust1: 	1204 	CurrentIs1: 	1173 	
ArmModuleId: 	0 	Time: 	10555832 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1610892656 	time_after_control_loop: 	1610922962 	T_diff: 	30306 	AngleAxisMust1: 	173.527 	AngleAxisMust0: 	173.445 	AngleWheelMust1: 	170.395 	AngleWheelMust0: 	176.659 	AngleAxisIs1: 	173.07 	AngleAxisIs0: 	176.58 	AngleWheelIs1: 	174.704 	AngleWheelIs0: 	171.436 	PositionError1: 	1.95573 	PositionError0: 	-1.03731 	CurrentMust0: 	253 	CurrentIs0: 	260 	CurrentMust1: 	-677 	CurrentIs1: 	-697 	
ArmModuleId: 	1 	Time: 	10612634 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1610949507 	time_after_control_loop: 	1610980454 	T_diff: 	30947 	AngleAxisMust1: 	169.387 	AngleAxisMust0: 	189.394 	AngleWheelMust1: 	173.876 	AngleWheelMust0: 	164.898 	AngleAxisIs1: 	179.01 	AngleAxisIs0: 	181.8 	AngleWheelIs1: 	178.15 	AngleWheelIs0: 	179.87 	PositionError1: 	-13.2508 	PositionError0: 	-5.98997 	CurrentMust0: 	-643 	CurrentIs0: 	-953 	CurrentMust1: 	860 	CurrentIs1: 	866 	
ArmModuleId: 	0 	Time: 	10706586 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1611043407 	time_after_control_loop: 	1611070215 	T_diff: 	26808 	AngleAxisMust1: 	172.185 	AngleAxisMust0: 	172.106 	AngleWheelMust1: 	168.413 	AngleWheelMust0: 	175.957 	AngleAxisIs1: 	173.16 	AngleAxisIs0: 	176.49 	AngleWheelIs1: 	174.837 	AngleWheelIs0: 	171.483 	PositionError1: 	1.121 	PositionError0: 	-3.06601 	CurrentMust0: 	-205 	CurrentIs0: 	-205 	CurrentMust1: 	-665 	CurrentIs1: 	-638 	
ArmModuleId: 	1 	Time: 	10759427 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1611096252 	time_after_control_loop: 	1611124536 	T_diff: 	28284 	AngleAxisMust1: 	168.173 	AngleAxisMust0: 	187.563 	AngleWheelMust1: 	171.787 	AngleWheelMust0: 	164.559 	AngleAxisIs1: 	176.58 	AngleAxisIs0: 	175.5 	AngleWheelIs1: 	178.73 	AngleWheelIs0: 	174.43 	PositionError1: 	-14.1705 	PositionError0: 	-2.63846 	CurrentMust0: 	-11 	CurrentIs0: 	291 	CurrentMust1: 	933 	CurrentIs1: 	965 	
ArmModuleId: 	0 	Time: 	10844403 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1611181220 	time_after_control_loop: 	1611208643 	T_diff: 	27423 	AngleAxisMust1: 	170.897 	AngleAxisMust0: 	170.821 	AngleWheelMust1: 	166.511 	AngleWheelMust0: 	175.283 	AngleAxisIs1: 	172.89 	AngleAxisIs0: 	176.58 	AngleWheelIs1: 	174.524 	AngleWheelIs0: 	171.256 	PositionError1: 	0.760315 	PositionError0: 	-4.74113 	CurrentMust0: 	-725 	CurrentIs0: 	-699 	CurrentMust1: 	-614 	CurrentIs1: 	-623 	
ArmModuleId: 	1 	Time: 	10897690 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1611234505 	time_after_control_loop: 	1611265861 	T_diff: 	31356 	AngleAxisMust1: 	167.008 	AngleAxisMust0: 	185.806 	AngleWheelMust1: 	169.782 	AngleWheelMust0: 	164.233 	AngleAxisIs1: 	175.32 	AngleAxisIs0: 	173.97 	AngleWheelIs1: 	178.201 	AngleWheelIs0: 	172.439 	PositionError1: 	-13.9673 	PositionError0: 	-2.65266 	CurrentMust0: 	-85 	CurrentIs0: 	-134 	CurrentMust1: 	1306 	CurrentIs1: 	1321 	
