ArmModuleId: 	0 	Time: 	2809255 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1583186617 	time_after_control_loop: 	1583269497 	T_diff: 	82880 	AngleAxisMust1: 	171.81 	AngleAxisMust0: 	175.68 	AngleWheelMust1: 	169.746 	AngleWheelMust0: 	173.874 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	175.68 	AngleWheelIs1: 	173.874 	AngleWheelIs0: 	169.746 	PositionError1: 	0.000656128 	PositionError0: 	0.00109863 	CurrentMust0: 	1 	CurrentIs0: 	11 	CurrentMust1: 	0 	CurrentIs1: 	4 	
ArmModuleId: 	0 	Time: 	9379686 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1589757049 	time_after_control_loop: 	1589788236 	T_diff: 	31187 	AngleAxisMust1: 	153.44 	AngleAxisMust0: 	195.153 	AngleWheelMust1: 	160.681 	AngleWheelMust0: 	146.2 	AngleAxisIs1: 	152.91 	AngleAxisIs0: 	189.45 	AngleWheelIs1: 	148.394 	AngleWheelIs0: 	157.426 	PositionError1: 	-2.19308 	PositionError0: 	3.25563 	CurrentMust0: 	1251 	CurrentIs0: 	1243 	CurrentMust1: 	67 	CurrentIs1: 	55 	
ArmModuleId: 	1 	Time: 	9440618 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1589818016 	time_after_control_loop: 	1589850230 	T_diff: 	32214 	AngleAxisMust1: 	195.801 	AngleAxisMust0: 	153.149 	AngleWheelMust1: 	182.971 	AngleWheelMust0: 	208.631 	AngleAxisIs1: 	196.92 	AngleAxisIs0: 	158.58 	AngleWheelIs1: 	207.155 	AngleWheelIs0: 	186.685 	PositionError1: 	1.47589 	PositionError0: 	-3.71461 	CurrentMust0: 	-44 	CurrentIs0: 	1088 	CurrentMust1: 	-577 	CurrentIs1: 	-576 	
ArmModuleId: 	0 	Time: 	9537860 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1589915232 	time_after_control_loop: 	1589951182 	T_diff: 	35950 	AngleAxisMust1: 	152.854 	AngleAxisMust0: 	195.774 	AngleWheelMust1: 	160.391 	AngleWheelMust0: 	145.317 	AngleAxisIs1: 	152.73 	AngleAxisIs0: 	189.27 	AngleWheelIs1: 	148.3 	AngleWheelIs0: 	157.16 	PositionError1: 	-2.98174 	PositionError0: 	3.2325 	CurrentMust0: 	1246 	CurrentIs0: 	1228 	CurrentMust1: 	465 	CurrentIs1: 	462 	
ArmModuleId: 	1 	Time: 	9604186 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1589981572 	time_after_control_loop: 	1590017991 	T_diff: 	36419 	AngleAxisMust1: 	195.906 	AngleAxisMust0: 	153.32 	AngleWheelMust1: 	183.157 	AngleWheelMust0: 	208.654 	AngleAxisIs1: 	192.87 	AngleAxisIs0: 	149.67 	AngleWheelIs1: 	207.363 	AngleWheelIs0: 	178.377 	PositionError1: 	1.29155 	PositionError0: 	4.77969 	CurrentMust0: 	974 	CurrentIs0: 	987 	CurrentMust1: 	-554 	CurrentIs1: 	-549 	
ArmModuleId: 	0 	Time: 	9703772 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1590081134 	time_after_control_loop: 	1590111127 	T_diff: 	29993 	AngleAxisMust1: 	152.173 	AngleAxisMust0: 	196.496 	AngleWheelMust1: 	160.055 	AngleWheelMust0: 	144.29 	AngleAxisIs1: 	152.37 	AngleAxisIs0: 	189.99 	AngleWheelIs1: 	147.596 	AngleWheelIs0: 	157.144 	PositionError1: 	-3.30431 	PositionError0: 	2.91219 	CurrentMust0: 	1182 	CurrentIs0: 	1199 	CurrentMust1: 	841 	CurrentIs1: 	992 	
ArmModuleId: 	1 	Time: 	9765303 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1590142691 	time_after_control_loop: 	1590171338 	T_diff: 	28647 	AngleAxisMust1: 	196.028 	AngleAxisMust0: 	153.519 	AngleWheelMust1: 	183.375 	AngleWheelMust0: 	208.681 	AngleAxisIs1: 	193.05 	AngleAxisIs0: 	148.86 	AngleWheelIs1: 	207.93 	AngleWheelIs0: 	178.17 	PositionError1: 	0.751389 	PositionError0: 	5.20393 	CurrentMust0: 	1024 	CurrentIs0: 	1472 	CurrentMust1: 	-490 	CurrentIs1: 	-469 	
ArmModuleId: 	0 	Time: 	9875759 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1590253122 	time_after_control_loop: 	1590285225 	T_diff: 	32103 	AngleAxisMust1: 	151.572 	AngleAxisMust0: 	197.133 	AngleWheelMust1: 	159.758 	AngleWheelMust0: 	143.385 	AngleAxisIs1: 	150.57 	AngleAxisIs0: 	193.5 	AngleWheelIs1: 	144.119 	AngleWheelIs0: 	157.021 	PositionError1: 	-0.733139 	PositionError0: 	2.73822 	CurrentMust0: 	1147 	CurrentIs0: 	1147 	CurrentMust1: 	540 	CurrentIs1: 	506 	
ArmModuleId: 	1 	Time: 	9942534 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1590319923 	time_after_control_loop: 	1590351004 	T_diff: 	31081 	AngleAxisMust1: 	196.136 	AngleAxisMust0: 	153.695 	AngleWheelMust1: 	183.566 	AngleWheelMust0: 	208.705 	AngleAxisIs1: 	201.69 	AngleAxisIs0: 	167.13 	AngleWheelIs1: 	207.84 	AngleWheelIs0: 	195.54 	PositionError1: 	0.865128 	PositionError0: 	-11.9743 	CurrentMust0: 	-1277 	CurrentIs0: 	-175 	CurrentMust1: 	-503 	CurrentIs1: 	-503 	
ArmModuleId: 	0 	Time: 	10032202 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1590409565 	time_after_control_loop: 	1590439544 	T_diff: 	29979 	AngleAxisMust1: 	150.903 	AngleAxisMust0: 	197.842 	AngleWheelMust1: 	159.428 	AngleWheelMust0: 	142.377 	AngleAxisIs1: 	148.23 	AngleAxisIs0: 	198.45 	AngleWheelIs1: 	139.414 	AngleWheelIs0: 	157.046 	PositionError1: 	2.9649 	PositionError0: 	2.38298 	CurrentMust0: 	1076 	CurrentIs0: 	1081 	CurrentMust1: 	-301 	CurrentIs1: 	-351 	
ArmModuleId: 	1 	Time: 	10099045 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1590476438 	time_after_control_loop: 	1590524247 	T_diff: 	47809 	AngleAxisMust1: 	196.255 	AngleAxisMust0: 	153.891 	AngleWheelMust1: 	183.78 	AngleWheelMust0: 	208.731 	AngleAxisIs1: 	203.22 	AngleAxisIs0: 	165.51 	AngleWheelIs1: 	210.144 	AngleWheelIs0: 	196.296 	PositionError1: 	-1.41255 	PositionError0: 	-12.5171 	CurrentMust0: 	-1102 	CurrentIs0: 	102 	CurrentMust1: 	-213 	CurrentIs1: 	-215 	
ArmModuleId: 	0 	Time: 	10200480 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1590577872 	time_after_control_loop: 	1590606844 	T_diff: 	28972 	AngleAxisMust1: 	150.228 	AngleAxisMust0: 	198.557 	AngleWheelMust1: 	159.096 	AngleWheelMust0: 	141.361 	AngleAxisIs1: 	146.97 	AngleAxisIs0: 	201.15 	AngleWheelIs1: 	136.864 	AngleWheelIs0: 	157.076 	PositionError1: 	4.49925 	PositionError0: 	2.02013 	CurrentMust0: 	1003 	CurrentIs0: 	977 	CurrentMust1: 	-984 	CurrentIs1: 	-1045 	
ArmModuleId: 	1 	Time: 	10270526 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1590647915 	time_after_control_loop: 	1590674152 	T_diff: 	26237 	AngleAxisMust1: 	196.376 	AngleAxisMust0: 	154.088 	AngleWheelMust1: 	183.994 	AngleWheelMust0: 	208.758 	AngleAxisIs1: 	195.21 	AngleAxisIs0: 	154.35 	AngleWheelIs1: 	207.466 	AngleWheelIs0: 	182.954 	PositionError1: 	1.29147 	PositionError0: 	1.04047 	CurrentMust0: 	132 	CurrentIs0: 	-641 	CurrentMust1: 	-533 	CurrentIs1: 	-529 	
ArmModuleId: 	0 	Time: 	10366790 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1590744154 	time_after_control_loop: 	1590775810 	T_diff: 	31656 	AngleAxisMust1: 	149.633 	AngleAxisMust0: 	199.188 	AngleWheelMust1: 	158.802 	AngleWheelMust0: 	140.465 	AngleAxisIs1: 	147.33 	AngleAxisIs0: 	201.06 	AngleWheelIs1: 	137.267 	AngleWheelIs0: 	157.393 	PositionError1: 	3.19968 	PositionError0: 	1.40944 	CurrentMust0: 	881 	CurrentIs0: 	874 	CurrentMust1: 	-1107 	CurrentIs1: 	-1126 	
ArmModuleId: 	1 	Time: 	10426706 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1590804123 	time_after_control_loop: 	1590840944 	T_diff: 	36821 	AngleAxisMust1: 	196.483 	AngleAxisMust0: 	154.262 	AngleWheelMust1: 	184.184 	AngleWheelMust0: 	208.781 	AngleAxisIs1: 	191.43 	AngleAxisIs0: 	146.34 	AngleWheelIs1: 	207.514 	AngleWheelIs0: 	175.346 	PositionError1: 	1.26753 	PositionError0: 	8.83765 	CurrentMust0: 	1376 	CurrentIs0: 	1363 	CurrentMust1: 	-552 	CurrentIs1: 	-536 	
ArmModuleId: 	0 	Time: 	10523249 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1590900617 	time_after_control_loop: 	1590932983 	T_diff: 	32366 	AngleAxisMust1: 	148.985 	AngleAxisMust0: 	199.876 	AngleWheelMust1: 	158.482 	AngleWheelMust0: 	139.488 	AngleAxisIs1: 	147.24 	AngleAxisIs0: 	201.24 	AngleWheelIs1: 	137.091 	AngleWheelIs0: 	157.389 	PositionError1: 	2.39856 	PositionError0: 	1.09334 	CurrentMust0: 	818 	CurrentIs0: 	808 	CurrentMust1: 	-1079 	CurrentIs1: 	-1104 	
ArmModuleId: 	1 	Time: 	10586498 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1590963907 	time_after_control_loop: 	1590990993 	T_diff: 	27086 	AngleAxisMust1: 	196.599 	AngleAxisMust0: 	154.451 	AngleWheelMust1: 	184.391 	AngleWheelMust0: 	208.807 	AngleAxisIs1: 	194.49 	AngleAxisIs0: 	153 	AngleWheelIs1: 	207.391 	AngleWheelIs0: 	181.589 	PositionError1: 	1.4155 	PositionError0: 	2.80206 	CurrentMust0: 	735 	CurrentIs0: 	1326 	CurrentMust1: 	-569 	CurrentIs1: 	-563 	
ArmModuleId: 	0 	Time: 	10677148 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1591054515 	time_after_control_loop: 	1591082154 	T_diff: 	27639 	AngleAxisMust1: 	148.378 	AngleAxisMust0: 	200.519 	AngleWheelMust1: 	158.183 	AngleWheelMust0: 	138.574 	AngleAxisIs1: 	147.24 	AngleAxisIs0: 	201.15 	AngleWheelIs1: 	137.134 	AngleWheelIs0: 	157.346 	PositionError1: 	1.44171 	PositionError0: 	0.837006 	CurrentMust0: 	767 	CurrentIs0: 	778 	CurrentMust1: 	-888 	CurrentIs1: 	-853 	
ArmModuleId: 	1 	Time: 	10736371 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1591113766 	time_after_control_loop: 	1591147606 	T_diff: 	33840 	AngleAxisMust1: 	196.708 	AngleAxisMust0: 	154.629 	AngleWheelMust1: 	184.584 	AngleWheelMust0: 	208.831 	AngleAxisIs1: 	200.88 	AngleAxisIs0: 	166.59 	AngleWheelIs1: 	207.288 	AngleWheelIs0: 	194.472 	PositionError1: 	1.5432 	PositionError0: 	-9.88832 	CurrentMust0: 	-999 	CurrentIs0: 	-803 	CurrentMust1: 	-585 	CurrentIs1: 	-576 	
ArmModuleId: 	0 	Time: 	10832561 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1591209932 	time_after_control_loop: 	1591244796 	T_diff: 	34864 	AngleAxisMust1: 	147.773 	AngleAxisMust0: 	201.16 	AngleWheelMust1: 	157.884 	AngleWheelMust0: 	137.663 	AngleAxisIs1: 	147.24 	AngleAxisIs0: 	201.06 	AngleWheelIs1: 	137.177 	AngleWheelIs0: 	157.303 	PositionError1: 	0.487381 	PositionError0: 	0.581512 	CurrentMust0: 	716 	CurrentIs0: 	734 	CurrentMust1: 	-697 	CurrentIs1: 	-706 	
ArmModuleId: 	1 	Time: 	10898279 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1591275670 	time_after_control_loop: 	1591305179 	T_diff: 	29509 	AngleAxisMust1: 	196.816 	AngleAxisMust0: 	154.805 	AngleWheelMust1: 	184.777 	AngleWheelMust0: 	208.855 	AngleAxisIs1: 	202.77 	AngleAxisIs0: 	167.13 	AngleWheelIs1: 	208.92 	AngleWheelIs0: 	196.62 	PositionError1: 	-0.0648956 	PositionError0: 	-11.8435 	CurrentMust0: 	-1021 	CurrentIs0: 	-758 	CurrentMust1: 	-392 	CurrentIs1: 	-396 	
ArmModuleId: 	0 	Time: 	11002387 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1591379749 	time_after_control_loop: 	1591407586 	T_diff: 	27837 	AngleAxisMust1: 	147.127 	AngleAxisMust0: 	201.845 	AngleWheelMust1: 	157.565 	AngleWheelMust0: 	136.689 	AngleAxisIs1: 	147.33 	AngleAxisIs0: 	201.06 	AngleWheelIs1: 	137.267 	AngleWheelIs0: 	157.393 	PositionError1: 	-0.575974 	PositionError0: 	0.172653 	CurrentMust0: 	634 	CurrentIs0: 	630 	CurrentMust1: 	-480 	CurrentIs1: 	-462 	
ArmModuleId: 	1 	Time: 	11063140 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1591440517 	time_after_control_loop: 	1591472304 	T_diff: 	31787 	AngleAxisMust1: 	196.932 	AngleAxisMust0: 	154.994 	AngleWheelMust1: 	184.983 	AngleWheelMust0: 	208.88 	AngleAxisIs1: 	196.02 	AngleAxisIs0: 	155.07 	AngleWheelIs1: 	207.932 	AngleWheelIs0: 	184.108 	PositionError1: 	0.947968 	PositionError0: 	0.875122 	CurrentMust0: 	144 	CurrentIs0: 	553 	CurrentMust1: 	-513 	CurrentIs1: 	-509 	
ArmModuleId: 	0 	Time: 	11164368 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1591541733 	time_after_control_loop: 	1591573469 	T_diff: 	31736 	AngleAxisMust1: 	146.549 	AngleAxisMust0: 	202.457 	AngleWheelMust1: 	157.28 	AngleWheelMust0: 	135.818 	AngleAxisIs1: 	147.24 	AngleAxisIs0: 	201.33 	AngleWheelIs1: 	137.048 	AngleWheelIs0: 	157.432 	PositionError1: 	-1.22778 	PositionError0: 	-0.151581 	CurrentMust0: 	569 	CurrentIs0: 	593 	CurrentMust1: 	-262 	CurrentIs1: 	-300 	
ArmModuleId: 	1 	Time: 	11222586 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1591599992 	time_after_control_loop: 	1591637728 	T_diff: 	37736 	AngleAxisMust1: 	197.035 	AngleAxisMust0: 	155.163 	AngleWheelMust1: 	185.167 	AngleWheelMust0: 	208.903 	AngleAxisIs1: 	192.42 	AngleAxisIs0: 	148.68 	AngleWheelIs1: 	207.386 	AngleWheelIs0: 	177.454 	PositionError1: 	1.51744 	PositionError0: 	7.71278 	CurrentMust0: 	1238 	CurrentIs0: 	1223 	CurrentMust1: 	-582 	CurrentIs1: 	-576 	
ArmModuleId: 	0 	Time: 	11316162 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1591693528 	time_after_control_loop: 	1591727432 	T_diff: 	33904 	AngleAxisMust1: 	145.909 	AngleAxisMust0: 	203.136 	AngleWheelMust1: 	156.964 	AngleWheelMust0: 	134.854 	AngleAxisIs1: 	147.24 	AngleAxisIs0: 	200.97 	AngleWheelIs1: 	137.22 	AngleWheelIs0: 	157.26 	PositionError1: 	-2.36443 	PositionError0: 	-0.295547 	CurrentMust0: 	520 	CurrentIs0: 	534 	CurrentMust1: 	128 	CurrentIs1: 	115 	
ArmModuleId: 	1 	Time: 	11388889 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1591766287 	time_after_control_loop: 	1591793190 	T_diff: 	26903 	AngleAxisMust1: 	197.15 	AngleAxisMust0: 	155.35 	AngleWheelMust1: 	185.372 	AngleWheelMust0: 	208.928 	AngleAxisIs1: 	196.11 	AngleAxisIs0: 	154.53 	AngleWheelIs1: 	208.28 	AngleWheelIs0: 	183.94 	PositionError1: 	0.648041 	PositionError0: 	1.43163 	CurrentMust0: 	571 	CurrentIs0: 	213 	CurrentMust1: 	-477 	CurrentIs1: 	-483 	
ArmModuleId: 	0 	Time: 	11481790 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1591859158 	time_after_control_loop: 	1591891898 	T_diff: 	32740 	AngleAxisMust1: 	145.309 	AngleAxisMust0: 	203.772 	AngleWheelMust1: 	156.668 	AngleWheelMust0: 	133.95 	AngleAxisIs1: 	147.15 	AngleAxisIs0: 	200.97 	AngleWheelIs1: 	137.13 	AngleWheelIs0: 	157.17 	PositionError1: 	-3.17819 	PositionError0: 	-0.501587 	CurrentMust0: 	439 	CurrentIs0: 	454 	CurrentMust1: 	567 	CurrentIs1: 	565 	
ArmModuleId: 	1 	Time: 	11544821 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1591922209 	time_after_control_loop: 	1591954438 	T_diff: 	32229 	AngleAxisMust1: 	197.257 	AngleAxisMust0: 	155.526 	AngleWheelMust1: 	185.563 	AngleWheelMust0: 	208.952 	AngleAxisIs1: 	202.68 	AngleAxisIs0: 	167.31 	AngleWheelIs1: 	208.744 	AngleWheelIs0: 	196.616 	PositionError1: 	0.208435 	PositionError0: 	-11.0539 	CurrentMust0: 	-1227 	CurrentIs0: 	347 	CurrentMust1: 	-424 	CurrentIs1: 	-429 	
ArmModuleId: 	0 	Time: 	11646635 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1592024006 	time_after_control_loop: 	1592057546 	T_diff: 	33540 	AngleAxisMust1: 	144.715 	AngleAxisMust0: 	204.402 	AngleWheelMust1: 	156.375 	AngleWheelMust0: 	133.055 	AngleAxisIs1: 	146.97 	AngleAxisIs0: 	200.88 	AngleWheelIs1: 	136.993 	AngleWheelIs0: 	156.947 	PositionError1: 	-3.93669 	PositionError0: 	-0.571899 	CurrentMust0: 	372 	CurrentIs0: 	388 	CurrentMust1: 	1072 	CurrentIs1: 	1029 	
ArmModuleId: 	1 	Time: 	11710785 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1592088174 	time_after_control_loop: 	1592117972 	T_diff: 	29798 	AngleAxisMust1: 	197.364 	AngleAxisMust0: 	155.699 	AngleWheelMust1: 	185.752 	AngleWheelMust0: 	208.976 	AngleAxisIs1: 	202.68 	AngleAxisIs0: 	165.78 	AngleWheelIs1: 	209.475 	AngleWheelIs0: 	195.885 	PositionError1: 	-0.499191 	PositionError0: 	-10.1332 	CurrentMust0: 	-815 	CurrentIs0: 	-80 	CurrentMust1: 	-330 	CurrentIs1: 	-322 	
ArmModuleId: 	0 	Time: 	11804838 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1592182212 	time_after_control_loop: 	1592213214 	T_diff: 	31002 	AngleAxisMust1: 	144.101 	AngleAxisMust0: 	205.052 	AngleWheelMust1: 	156.072 	AngleWheelMust0: 	132.131 	AngleAxisIs1: 	146.25 	AngleAxisIs0: 	202.5 	AngleWheelIs1: 	135.499 	AngleWheelIs0: 	157.001 	PositionError1: 	-3.36632 	PositionError0: 	-0.928589 	CurrentMust0: 	229 	CurrentIs0: 	204 	CurrentMust1: 	73 	CurrentIs1: 	165 	
ArmModuleId: 	1 	Time: 	11878255 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1592255643 	time_after_control_loop: 	1592282272 	T_diff: 	26629 	AngleAxisMust1: 	197.474 	AngleAxisMust0: 	155.879 	AngleWheelMust1: 	185.948 	AngleWheelMust0: 	209 	AngleAxisIs1: 	195.57 	AngleAxisIs0: 	155.43 	AngleWheelIs1: 	207.31 	AngleWheelIs0: 	183.83 	PositionError1: 	1.68947 	PositionError0: 	2.11778 	CurrentMust0: 	386 	CurrentIs0: 	-824 	CurrentMust1: 	-602 	CurrentIs1: 	-596 	
ArmModuleId: 	0 	Time: 	11979848 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1592357212 	time_after_control_loop: 	1592387926 	T_diff: 	30714 	AngleAxisMust1: 	143.474 	AngleAxisMust0: 	205.717 	AngleWheelMust1: 	155.763 	AngleWheelMust0: 	131.186 	AngleAxisIs1: 	145.26 	AngleAxisIs0: 	203.76 	AngleWheelIs1: 	133.907 	AngleWheelIs0: 	156.613 	PositionError1: 	-2.71884 	PositionError0: 	-0.850052 	CurrentMust0: 	152 	CurrentIs0: 	151 	CurrentMust1: 	268 	CurrentIs1: 	255 	
ArmModuleId: 	1 	Time: 	12038192 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1592415576 	time_after_control_loop: 	1592444862 	T_diff: 	29286 	AngleAxisMust1: 	197.586 	AngleAxisMust0: 	156.062 	AngleWheelMust1: 	186.148 	AngleWheelMust0: 	209.025 	AngleAxisIs1: 	193.14 	AngleAxisIs0: 	149.58 	AngleWheelIs1: 	207.676 	AngleWheelIs0: 	178.604 	PositionError1: 	1.34889 	PositionError0: 	7.54292 	CurrentMust0: 	1305 	CurrentIs0: 	1243 	CurrentMust1: 	-561 	CurrentIs1: 	-556 	
ArmModuleId: 	0 	Time: 	12129634 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1592507000 	time_after_control_loop: 	1592541374 	T_diff: 	34374 	AngleAxisMust1: 	142.919 	AngleAxisMust0: 	206.306 	AngleWheelMust1: 	155.488 	AngleWheelMust0: 	130.349 	AngleAxisIs1: 	144.45 	AngleAxisIs0: 	203.85 	AngleWheelIs1: 	133.054 	AngleWheelIs0: 	155.846 	PositionError1: 	-2.70325 	PositionError0: 	-0.357376 	CurrentMust0: 	196 	CurrentIs0: 	226 	CurrentMust1: 	507 	CurrentIs1: 	462 	
ArmModuleId: 	1 	Time: 	12194276 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1592571678 	time_after_control_loop: 	1592598514 	T_diff: 	26836 	AngleAxisMust1: 	197.686 	AngleAxisMust0: 	156.224 	AngleWheelMust1: 	186.325 	AngleWheelMust0: 	209.047 	AngleAxisIs1: 	197.55 	AngleAxisIs0: 	157.05 	AngleWheelIs1: 	208.516 	AngleWheelIs0: 	186.584 	PositionError1: 	0.530258 	PositionError0: 	-0.259216 	CurrentMust0: 	368 	CurrentIs0: 	-310 	CurrentMust1: 	-463 	CurrentIs1: 	-462 	
ArmModuleId: 	0 	Time: 	12285646 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1592663011 	time_after_control_loop: 	1592695592 	T_diff: 	32581 	AngleAxisMust1: 	142.363 	AngleAxisMust0: 	206.895 	AngleWheelMust1: 	155.214 	AngleWheelMust0: 	129.512 	AngleAxisIs1: 	142.92 	AngleAxisIs0: 	203.67 	AngleWheelIs1: 	131.61 	AngleWheelIs0: 	154.23 	PositionError1: 	-2.09602 	PositionError0: 	0.984543 	CurrentMust0: 	494 	CurrentIs0: 	543 	CurrentMust1: 	607 	CurrentIs1: 	816 	
ArmModuleId: 	1 	Time: 	12352817 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1592730200 	time_after_control_loop: 	1592761376 	T_diff: 	31176 	AngleAxisMust1: 	197.785 	AngleAxisMust0: 	156.387 	AngleWheelMust1: 	186.502 	AngleWheelMust0: 	209.068 	AngleAxisIs1: 	203.49 	AngleAxisIs0: 	170.82 	AngleWheelIs1: 	207.877 	AngleWheelIs0: 	199.104 	PositionError1: 	1.19194 	PositionError0: 	-12.6019 	CurrentMust0: 	-1520 	CurrentIs0: 	-141 	CurrentMust1: 	-543 	CurrentIs1: 	-529 	
ArmModuleId: 	0 	Time: 	12444183 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1592821545 	time_after_control_loop: 	1592855228 	T_diff: 	33683 	AngleAxisMust1: 	141.81 	AngleAxisMust0: 	207.481 	AngleWheelMust1: 	154.941 	AngleWheelMust0: 	128.679 	AngleAxisIs1: 	140.58 	AngleAxisIs0: 	203.85 	AngleWheelIs1: 	129.184 	AngleWheelIs0: 	151.976 	PositionError1: 	-0.503586 	PositionError0: 	2.96548 	CurrentMust0: 	1078 	CurrentIs0: 	1030 	CurrentMust1: 	412 	CurrentIs1: 	506 	
ArmModuleId: 	1 	Time: 	12506949 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1592884374 	time_after_control_loop: 	1592919287 	T_diff: 	34913 	AngleAxisMust1: 	197.884 	AngleAxisMust0: 	156.548 	AngleWheelMust1: 	186.678 	AngleWheelMust0: 	209.09 	AngleAxisIs1: 	202.5 	AngleAxisIs0: 	169.2 	AngleWheelIs1: 	207.661 	AngleWheelIs0: 	197.339 	PositionError1: 	1.42969 	PositionError0: 	-10.6614 	CurrentMust0: 	-879 	CurrentIs0: 	-384 	CurrentMust1: 	-571 	CurrentIs1: 	-549 	
