ArmModuleId: 	0 	Time: 	2568613 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3943128281 	time_after_control_loop: 	3943205171 	T_diff: 	76890 	AngleAxisMust1: 	182.16 	AngleAxisMust0: 	184.14 	AngleWheelMust1: 	184.138 	AngleWheelMust0: 	180.182 	AngleAxisIs1: 	182.16 	AngleAxisIs0: 	184.14 	AngleWheelIs1: 	180.182 	AngleWheelIs0: 	184.138 	PositionError1: 	-1.52588e-05 	PositionError0: 	-0.000488281 	CurrentMust0: 	0 	CurrentIs0: 	64 	CurrentMust1: 	0 	CurrentIs1: 	-3 	
ArmModuleId: 	0 	Time: 	8166267 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3948725926 	time_after_control_loop: 	3948754476 	T_diff: 	28550 	AngleAxisMust1: 	164.97 	AngleAxisMust0: 	166.298 	AngleWheelMust1: 	158.423 	AngleWheelMust0: 	171.518 	AngleAxisIs1: 	166.59 	AngleAxisIs0: 	172.8 	AngleWheelIs1: 	170.03 	AngleWheelIs0: 	163.15 	PositionError1: 	1.48795 	PositionError0: 	-4.72462 	CurrentMust0: 	-591 	CurrentIs0: 	-593 	CurrentMust1: 	-723 	CurrentIs1: 	-729 	
ArmModuleId: 	1 	Time: 	8221066 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3948780806 	time_after_control_loop: 	3948808198 	T_diff: 	27392 	AngleAxisMust1: 	164.789 	AngleAxisMust0: 	168.53 	AngleWheelMust1: 	159.309 	AngleWheelMust0: 	170.27 	AngleAxisIs1: 	170.91 	AngleAxisIs0: 	164.7 	AngleWheelIs1: 	178.221 	AngleWheelIs0: 	163.599 	PositionError1: 	-7.95033 	PositionError0: 	-4.28835 	CurrentMust0: 	-359 	CurrentIs0: 	-350 	CurrentMust1: 	640 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8308745 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3948868410 	time_after_control_loop: 	3948895462 	T_diff: 	27052 	AngleAxisMust1: 	164.351 	AngleAxisMust0: 	165.655 	AngleWheelMust1: 	157.497 	AngleWheelMust0: 	171.206 	AngleAxisIs1: 	166.32 	AngleAxisIs0: 	172.44 	AngleWheelIs1: 	169.932 	AngleWheelIs0: 	162.708 	PositionError1: 	1.27382 	PositionError0: 	-5.20895 	CurrentMust0: 	-1017 	CurrentIs0: 	-1006 	CurrentMust1: 	-691 	CurrentIs1: 	-707 	
ArmModuleId: 	1 	Time: 	8362058 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3948921758 	time_after_control_loop: 	3948959007 	T_diff: 	37249 	AngleAxisMust1: 	164.173 	AngleAxisMust0: 	167.848 	AngleWheelMust1: 	158.367 	AngleWheelMust0: 	169.98 	AngleAxisIs1: 	170.73 	AngleAxisIs0: 	164.25 	AngleWheelIs1: 	178.256 	AngleWheelIs0: 	163.204 	PositionError1: 	-8.27538 	PositionError0: 	-4.83536 	CurrentMust0: 	-467 	CurrentIs0: 	-482 	CurrentMust1: 	562 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8458744 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3949018415 	time_after_control_loop: 	3949049663 	T_diff: 	31248 	AngleAxisMust1: 	163.651 	AngleAxisMust0: 	164.928 	AngleWheelMust1: 	156.449 	AngleWheelMust0: 	170.852 	AngleAxisIs1: 	166.32 	AngleAxisIs0: 	172.44 	AngleWheelIs1: 	169.932 	AngleWheelIs0: 	162.708 	PositionError1: 	0.920761 	PositionError0: 	-6.25687 	CurrentMust0: 	-438 	CurrentIs0: 	-430 	CurrentMust1: 	-638 	CurrentIs1: 	-619 	
ArmModuleId: 	1 	Time: 	8520847 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3949080537 	time_after_control_loop: 	3949107210 	T_diff: 	26673 	AngleAxisMust1: 	163.476 	AngleAxisMust0: 	167.076 	AngleWheelMust1: 	157.301 	AngleWheelMust0: 	169.652 	AngleAxisIs1: 	169.56 	AngleAxisIs0: 	161.28 	AngleWheelIs1: 	178.505 	AngleWheelIs0: 	160.615 	PositionError1: 	-8.85265 	PositionError0: 	-3.31198 	CurrentMust0: 	-164 	CurrentIs0: 	-645 	CurrentMust1: 	743 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8601217 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3949160878 	time_after_control_loop: 	3949189946 	T_diff: 	29068 	AngleAxisMust1: 	162.961 	AngleAxisMust0: 	164.212 	AngleWheelMust1: 	155.417 	AngleWheelMust0: 	170.505 	AngleAxisIs1: 	166.41 	AngleAxisIs0: 	172.35 	AngleWheelIs1: 	170.065 	AngleWheelIs0: 	162.755 	PositionError1: 	0.440277 	PositionError0: 	-7.33527 	CurrentMust0: 	-1084 	CurrentIs0: 	-1087 	CurrentMust1: 	-566 	CurrentIs1: 	-574 	
ArmModuleId: 	1 	Time: 	8656241 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3949215932 	time_after_control_loop: 	3949242718 	T_diff: 	26786 	AngleAxisMust1: 	162.79 	AngleAxisMust0: 	166.317 	AngleWheelMust1: 	156.252 	AngleWheelMust0: 	169.329 	AngleAxisIs1: 	168.48 	AngleAxisIs0: 	159.57 	AngleWheelIs1: 	178.242 	AngleWheelIs0: 	158.718 	PositionError1: 	-8.91257 	PositionError0: 	-2.46352 	CurrentMust0: 	-136 	CurrentIs0: 	-144 	CurrentMust1: 	613 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8736933 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3949296603 	time_after_control_loop: 	3949323687 	T_diff: 	27084 	AngleAxisMust1: 	162.321 	AngleAxisMust0: 	163.547 	AngleWheelMust1: 	154.459 	AngleWheelMust0: 	170.182 	AngleAxisIs1: 	166.41 	AngleAxisIs0: 	172.44 	AngleWheelIs1: 	170.022 	AngleWheelIs0: 	162.798 	PositionError1: 	0.160431 	PositionError0: 	-8.33646 	CurrentMust0: 	-750 	CurrentIs0: 	-755 	CurrentMust1: 	-524 	CurrentIs1: 	-523 	
ArmModuleId: 	1 	Time: 	8790452 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3949350119 	time_after_control_loop: 	3949377354 	T_diff: 	27235 	AngleAxisMust1: 	162.153 	AngleAxisMust0: 	165.611 	AngleWheelMust1: 	155.278 	AngleWheelMust0: 	169.029 	AngleAxisIs1: 	168.48 	AngleAxisIs0: 	159.57 	AngleWheelIs1: 	178.242 	AngleWheelIs0: 	158.718 	PositionError1: 	-9.21259 	PositionError0: 	-3.43803 	CurrentMust0: 	-253 	CurrentIs0: 	-231 	CurrentMust1: 	758 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8870310 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3949429970 	time_after_control_loop: 	3949456875 	T_diff: 	26905 	AngleAxisMust1: 	161.685 	AngleAxisMust0: 	162.887 	AngleWheelMust1: 	153.508 	AngleWheelMust0: 	169.862 	AngleAxisIs1: 	166.41 	AngleAxisIs0: 	172.35 	AngleWheelIs1: 	170.065 	AngleWheelIs0: 	162.755 	PositionError1: 	-0.20314 	PositionError0: 	-9.2449 	CurrentMust0: 	-1472 	CurrentIs0: 	-1466 	CurrentMust1: 	-468 	CurrentIs1: 	-456 	
ArmModuleId: 	1 	Time: 	8923577 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3949483300 	time_after_control_loop: 	3949514280 	T_diff: 	30980 	AngleAxisMust1: 	161.521 	AngleAxisMust0: 	164.91 	AngleWheelMust1: 	154.31 	AngleWheelMust0: 	168.731 	AngleAxisIs1: 	168.48 	AngleAxisIs0: 	159.48 	AngleWheelIs1: 	178.285 	AngleWheelIs0: 	158.675 	PositionError1: 	-9.55348 	PositionError0: 	-4.36258 	CurrentMust0: 	-379 	CurrentIs0: 	-364 	CurrentMust1: 	664 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9008858 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3949568519 	time_after_control_loop: 	3949606789 	T_diff: 	38270 	AngleAxisMust1: 	161.026 	AngleAxisMust0: 	162.204 	AngleWheelMust1: 	152.523 	AngleWheelMust0: 	169.53 	AngleAxisIs1: 	166.05 	AngleAxisIs0: 	172.26 	AngleWheelIs1: 	169.748 	AngleWheelIs0: 	162.352 	PositionError1: 	-0.218033 	PositionError0: 	-9.82681 	CurrentMust0: 	-974 	CurrentIs0: 	-987 	CurrentMust1: 	-450 	CurrentIs1: 	-477 	
ArmModuleId: 	1 	Time: 	9077874 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3949637564 	time_after_control_loop: 	3949664502 	T_diff: 	26938 	AngleAxisMust1: 	160.866 	AngleAxisMust0: 	164.185 	AngleWheelMust1: 	153.309 	AngleWheelMust0: 	168.423 	AngleAxisIs1: 	168.03 	AngleAxisIs0: 	158.58 	AngleWheelIs1: 	178.265 	AngleWheelIs0: 	157.795 	PositionError1: 	-9.84193 	PositionError0: 	-4.48438 	CurrentMust0: 	-457 	CurrentIs0: 	-424 	CurrentMust1: 	837 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9166111 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3949725769 	time_after_control_loop: 	3949752504 	T_diff: 	26735 	AngleAxisMust1: 	160.271 	AngleAxisMust0: 	161.42 	AngleWheelMust1: 	151.392 	AngleWheelMust0: 	169.149 	AngleAxisIs1: 	165.96 	AngleAxisIs0: 	171.9 	AngleWheelIs1: 	169.83 	AngleWheelIs0: 	162.09 	PositionError1: 	-0.680832 	PositionError0: 	-10.6951 	CurrentMust0: 	-1911 	CurrentIs0: 	-1847 	CurrentMust1: 	-347 	CurrentIs1: 	-477 	
ArmModuleId: 	1 	Time: 	9224449 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3949784129 	time_after_control_loop: 	3949811104 	T_diff: 	26975 	AngleAxisMust1: 	160.114 	AngleAxisMust0: 	163.352 	AngleWheelMust1: 	152.159 	AngleWheelMust0: 	168.069 	AngleAxisIs1: 	166.59 	AngleAxisIs0: 	155.7 	AngleWheelIs1: 	178.201 	AngleWheelIs0: 	154.979 	PositionError1: 	-10.1318 	PositionError0: 	-2.81729 	CurrentMust0: 	-125 	CurrentIs0: 	18 	CurrentMust1: 	710 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9309964 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3949869623 	time_after_control_loop: 	3949896511 	T_diff: 	26888 	AngleAxisMust1: 	159.577 	AngleAxisMust0: 	160.7 	AngleWheelMust1: 	150.355 	AngleWheelMust0: 	168.799 	AngleAxisIs1: 	164.52 	AngleAxisIs0: 	170.46 	AngleWheelIs1: 	169.079 	AngleWheelIs0: 	159.961 	PositionError1: 	-0.278458 	PositionError0: 	-9.60451 	CurrentMust0: 	-940 	CurrentIs0: 	-770 	CurrentMust1: 	-372 	CurrentIs1: 	-245 	
ArmModuleId: 	1 	Time: 	9367263 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3949926949 	time_after_control_loop: 	3949957603 	T_diff: 	30654 	AngleAxisMust1: 	159.424 	AngleAxisMust0: 	162.588 	AngleWheelMust1: 	151.104 	AngleWheelMust0: 	167.744 	AngleAxisIs1: 	165.87 	AngleAxisIs0: 	154.35 	AngleWheelIs1: 	178.126 	AngleWheelIs0: 	153.614 	PositionError1: 	-10.3817 	PositionError0: 	-2.50742 	CurrentMust0: 	-138 	CurrentIs0: 	-136 	CurrentMust1: 	877 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9461633 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3950021355 	time_after_control_loop: 	3950048259 	T_diff: 	26904 	AngleAxisMust1: 	158.847 	AngleAxisMust0: 	159.942 	AngleWheelMust1: 	149.262 	AngleWheelMust0: 	168.431 	AngleAxisIs1: 	161.01 	AngleAxisIs0: 	167.85 	AngleWheelIs1: 	166.816 	AngleWheelIs0: 	155.204 	PositionError1: 	1.61635 	PositionError0: 	-5.93974 	CurrentMust0: 	-980 	CurrentIs0: 	-888 	CurrentMust1: 	-707 	CurrentIs1: 	-813 	
ArmModuleId: 	1 	Time: 	9514965 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3950074638 	time_after_control_loop: 	3950101833 	T_diff: 	27195 	AngleAxisMust1: 	158.698 	AngleAxisMust0: 	161.784 	AngleWheelMust1: 	149.993 	AngleWheelMust0: 	167.402 	AngleAxisIs1: 	165.87 	AngleAxisIs0: 	154.35 	AngleWheelIs1: 	178.126 	AngleWheelIs0: 	153.614 	PositionError1: 	-10.7237 	PositionError0: 	-3.61826 	CurrentMust0: 	-272 	CurrentIs0: 	-263 	CurrentMust1: 	757 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9597616 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3950157275 	time_after_control_loop: 	3950184088 	T_diff: 	26813 	AngleAxisMust1: 	158.189 	AngleAxisMust0: 	159.259 	AngleWheelMust1: 	148.278 	AngleWheelMust0: 	168.1 	AngleAxisIs1: 	158.04 	AngleAxisIs0: 	166.32 	AngleWheelIs1: 	164.577 	AngleWheelIs0: 	151.503 	PositionError1: 	3.5235 	PositionError0: 	-3.22336 	CurrentMust0: 	-884 	CurrentIs0: 	-847 	CurrentMust1: 	-1028 	CurrentIs1: 	-911 	
ArmModuleId: 	1 	Time: 	9651575 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3950211315 	time_after_control_loop: 	3950242082 	T_diff: 	30767 	AngleAxisMust1: 	158.043 	AngleAxisMust0: 	161.058 	AngleWheelMust1: 	148.992 	AngleWheelMust0: 	167.094 	AngleAxisIs1: 	165.87 	AngleAxisIs0: 	154.35 	AngleWheelIs1: 	178.126 	AngleWheelIs0: 	153.614 	PositionError1: 	-11.032 	PositionError0: 	-4.61969 	CurrentMust0: 	-409 	CurrentIs0: 	-401 	CurrentMust1: 	931 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9749212 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3950308877 	time_after_control_loop: 	3950336240 	T_diff: 	27363 	AngleAxisMust1: 	157.485 	AngleAxisMust0: 	158.528 	AngleWheelMust1: 	147.225 	AngleWheelMust0: 	167.745 	AngleAxisIs1: 	155.88 	AngleAxisIs0: 	165.51 	AngleWheelIs1: 	162.804 	AngleWheelIs0: 	148.956 	PositionError1: 	4.94167 	PositionError0: 	-1.72925 	CurrentMust0: 	240 	CurrentIs0: 	105 	CurrentMust1: 	-1241 	CurrentIs1: 	-1259 	
ArmModuleId: 	1 	Time: 	9802978 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3950362717 	time_after_control_loop: 	3950389604 	T_diff: 	26887 	AngleAxisMust1: 	157.343 	AngleAxisMust0: 	160.283 	AngleWheelMust1: 	147.921 	AngleWheelMust0: 	166.764 	AngleAxisIs1: 	165.42 	AngleAxisIs0: 	153.18 	AngleWheelIs1: 	178.235 	AngleWheelIs0: 	152.605 	PositionError1: 	-11.4708 	PositionError0: 	-4.68137 	CurrentMust0: 	-274 	CurrentIs0: 	-305 	CurrentMust1: 	817 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9882793 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3950442451 	time_after_control_loop: 	3950469949 	T_diff: 	27498 	AngleAxisMust1: 	156.785 	AngleAxisMust0: 	157.802 	AngleWheelMust1: 	146.178 	AngleWheelMust0: 	167.392 	AngleAxisIs1: 	155.79 	AngleAxisIs0: 	165.06 	AngleWheelIs1: 	162.929 	AngleWheelIs0: 	148.651 	PositionError1: 	4.46393 	PositionError0: 	-2.4711 	CurrentMust0: 	-10 	CurrentIs0: 	-13 	CurrentMust1: 	-1169 	CurrentIs1: 	-1148 	
ArmModuleId: 	1 	Time: 	9937545 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3950497226 	time_after_control_loop: 	3950524164 	T_diff: 	26938 	AngleAxisMust1: 	156.646 	AngleAxisMust0: 	159.512 	AngleWheelMust1: 	146.856 	AngleWheelMust0: 	166.436 	AngleAxisIs1: 	165.78 	AngleAxisIs0: 	153.18 	AngleWheelIs1: 	178.595 	AngleWheelIs0: 	152.965 	PositionError1: 	-12.1585 	PositionError0: 	-6.10599 	CurrentMust0: 	-461 	CurrentIs0: 	-458 	CurrentMust1: 	1031 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10020208 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3950579874 	time_after_control_loop: 	3950606838 	T_diff: 	26964 	AngleAxisMust1: 	156.122 	AngleAxisMust0: 	157.114 	AngleWheelMust1: 	145.186 	AngleWheelMust0: 	167.058 	AngleAxisIs1: 	155.79 	AngleAxisIs0: 	165.06 	AngleWheelIs1: 	162.929 	AngleWheelIs0: 	148.651 	PositionError1: 	4.12978 	PositionError0: 	-3.46291 	CurrentMust0: 	-363 	CurrentIs0: 	-342 	CurrentMust1: 	-1119 	CurrentIs1: 	-1111 	
ArmModuleId: 	1 	Time: 	10079168 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3950638875 	time_after_control_loop: 	3950666038 	T_diff: 	27163 	AngleAxisMust1: 	155.987 	AngleAxisMust0: 	158.781 	AngleWheelMust1: 	145.848 	AngleWheelMust0: 	166.126 	AngleAxisIs1: 	164.61 	AngleAxisIs0: 	151.2 	AngleWheelIs1: 	178.372 	AngleWheelIs0: 	150.848 	PositionError1: 	-12.2452 	PositionError0: 	-4.99854 	CurrentMust0: 	-451 	CurrentIs0: 	-564 	CurrentMust1: 	879 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10164995 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3950724653 	time_after_control_loop: 	3950755197 	T_diff: 	30544 	AngleAxisMust1: 	155.426 	AngleAxisMust0: 	156.391 	AngleWheelMust1: 	144.145 	AngleWheelMust0: 	166.707 	AngleAxisIs1: 	155.79 	AngleAxisIs0: 	165.06 	AngleWheelIs1: 	162.929 	AngleWheelIs0: 	148.651 	PositionError1: 	3.77914 	PositionError0: 	-4.50362 	CurrentMust0: 	-808 	CurrentIs0: 	-821 	CurrentMust1: 	-1066 	CurrentIs1: 	-1067 	
ArmModuleId: 	1 	Time: 	10225721 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3950785401 	time_after_control_loop: 	3950812317 	T_diff: 	26916 	AngleAxisMust1: 	155.295 	AngleAxisMust0: 	158.015 	AngleWheelMust1: 	144.789 	AngleWheelMust0: 	165.8 	AngleAxisIs1: 	162.63 	AngleAxisIs0: 	147.51 	AngleWheelIs1: 	178.155 	AngleWheelIs0: 	147.105 	PositionError1: 	-12.3542 	PositionError0: 	-2.31363 	CurrentMust0: 	-85 	CurrentIs0: 	-127 	CurrentMust1: 	1068 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10308414 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3950868075 	time_after_control_loop: 	3950900654 	T_diff: 	32579 	AngleAxisMust1: 	154.717 	AngleAxisMust0: 	155.655 	AngleWheelMust1: 	143.084 	AngleWheelMust0: 	166.35 	AngleAxisIs1: 	155.88 	AngleAxisIs0: 	165.06 	AngleWheelIs1: 	163.019 	AngleWheelIs0: 	148.741 	PositionError1: 	3.3316 	PositionError0: 	-5.65466 	CurrentMust0: 	-1344 	CurrentIs0: 	-1341 	CurrentMust1: 	-999 	CurrentIs1: 	-993 	
ArmModuleId: 	1 	Time: 	10367668 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3950927409 	time_after_control_loop: 	3950958423 	T_diff: 	31014 	AngleAxisMust1: 	154.589 	AngleAxisMust0: 	157.233 	AngleWheelMust1: 	143.71 	AngleWheelMust0: 	165.468 	AngleAxisIs1: 	162.09 	AngleAxisIs0: 	146.07 	AngleWheelIs1: 	178.303 	AngleWheelIs0: 	145.877 	PositionError1: 	-12.8344 	PositionError0: 	-2.16449 	CurrentMust0: 	-104 	CurrentIs0: 	-105 	CurrentMust1: 	926 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10457991 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3951017655 	time_after_control_loop: 	3951044706 	T_diff: 	27051 	AngleAxisMust1: 	154.003 	AngleAxisMust0: 	154.914 	AngleWheelMust1: 	142.016 	AngleWheelMust0: 	165.99 	AngleAxisIs1: 	155.61 	AngleAxisIs0: 	164.7 	AngleWheelIs1: 	162.921 	AngleWheelIs0: 	148.299 	PositionError1: 	3.06975 	PositionError0: 	-6.28085 	CurrentMust0: 	-442 	CurrentIs0: 	-453 	CurrentMust1: 	-960 	CurrentIs1: 	-986 	
ArmModuleId: 	1 	Time: 	10511149 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3951070835 	time_after_control_loop: 	3951097675 	T_diff: 	26840 	AngleAxisMust1: 	153.879 	AngleAxisMust0: 	156.447 	AngleWheelMust1: 	142.624 	AngleWheelMust0: 	165.133 	AngleAxisIs1: 	162.09 	AngleAxisIs0: 	146.16 	AngleWheelIs1: 	178.26 	AngleWheelIs0: 	145.92 	PositionError1: 	-13.1258 	PositionError0: 	-3.29372 	CurrentMust0: 	-234 	CurrentIs0: 	-237 	CurrentMust1: 	1136 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10602527 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3951162186 	time_after_control_loop: 	3951193903 	T_diff: 	31717 	AngleAxisMust1: 	153.292 	AngleAxisMust0: 	154.176 	AngleWheelMust1: 	140.953 	AngleWheelMust0: 	165.632 	AngleAxisIs1: 	155.52 	AngleAxisIs0: 	164.61 	AngleWheelIs1: 	162.874 	AngleWheelIs0: 	148.166 	PositionError1: 	2.75845 	PositionError0: 	-7.21121 	CurrentMust0: 	-1069 	CurrentIs0: 	-1058 	CurrentMust1: 	-913 	CurrentIs1: 	-897 	
ArmModuleId: 	1 	Time: 	10660429 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3951220116 	time_after_control_loop: 	3951248343 	T_diff: 	28227 	AngleAxisMust1: 	153.172 	AngleAxisMust0: 	155.663 	AngleWheelMust1: 	141.543 	AngleWheelMust0: 	164.8 	AngleAxisIs1: 	162 	AngleAxisIs0: 	145.98 	AngleWheelIs1: 	178.256 	AngleWheelIs0: 	145.744 	PositionError1: 	-13.4548 	PositionError0: 	-4.19923 	CurrentMust0: 	-362 	CurrentIs0: 	-348 	CurrentMust1: 	976 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10742180 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3951301843 	time_after_control_loop: 	3951328981 	T_diff: 	27138 	AngleAxisMust1: 	152.596 	AngleAxisMust0: 	153.454 	AngleWheelMust1: 	139.912 	AngleWheelMust0: 	165.281 	AngleAxisIs1: 	155.52 	AngleAxisIs0: 	164.7 	AngleWheelIs1: 	162.831 	AngleWheelIs0: 	148.209 	PositionError1: 	2.45073 	PositionError0: 	-8.29512 	CurrentMust0: 	-744 	CurrentIs0: 	-726 	CurrentMust1: 	-867 	CurrentIs1: 	-838 	
ArmModuleId: 	1 	Time: 	10795286 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3951354978 	time_after_control_loop: 	3951381949 	T_diff: 	26971 	AngleAxisMust1: 	152.479 	AngleAxisMust0: 	154.897 	AngleWheelMust1: 	140.484 	AngleWheelMust0: 	164.475 	AngleAxisIs1: 	161.91 	AngleAxisIs0: 	145.89 	AngleWheelIs1: 	178.209 	AngleWheelIs0: 	145.611 	PositionError1: 	-13.7336 	PositionError0: 	-5.12463 	CurrentMust0: 	-499 	CurrentIs0: 	-483 	CurrentMust1: 	1181 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10876864 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3951436524 	time_after_control_loop: 	3951464376 	T_diff: 	27852 	AngleAxisMust1: 	151.949 	AngleAxisMust0: 	152.782 	AngleWheelMust1: 	138.943 	AngleWheelMust0: 	164.955 	AngleAxisIs1: 	155.52 	AngleAxisIs0: 	164.43 	AngleWheelIs1: 	162.96 	AngleWheelIs0: 	148.08 	PositionError1: 	1.99539 	PositionError0: 	-9.13469 	CurrentMust0: 	-1457 	CurrentIs0: 	-1457 	CurrentMust1: 	-799 	CurrentIs1: 	-779 	
