ArmModuleId: 	0 	Time: 	2623374 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3397731566 	time_after_control_loop: 	3397807370 	T_diff: 	75804 	AngleAxisMust1: 	114.03 	AngleAxisMust0: 	186.66 	AngleWheelMust1: 	117.212 	AngleWheelMust0: 	110.848 	AngleAxisIs1: 	114.03 	AngleAxisIs0: 	186.57 	AngleWheelIs1: 	110.891 	AngleWheelIs0: 	117.169 	PositionError1: 	-0.0351257 	PositionError0: 	0.0501785 	CurrentMust0: 	10 	CurrentIs0: 	17 	CurrentMust1: 	8 	CurrentIs1: 	25 	
ArmModuleId: 	0 	Time: 	8389411 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403497600 	time_after_control_loop: 	3403524793 	T_diff: 	27193 	AngleAxisMust1: 	137.066 	AngleAxisMust0: 	184.334 	AngleWheelMust1: 	139.137 	AngleWheelMust0: 	134.995 	AngleAxisIs1: 	128.25 	AngleAxisIs0: 	188.91 	AngleWheelIs1: 	123.993 	AngleWheelIs0: 	132.507 	PositionError1: 	11.0005 	PositionError0: 	6.62796 	CurrentMust0: 	1325 	CurrentIs0: 	1227 	CurrentMust1: 	-2750 	CurrentIs1: 	-3029 	
ArmModuleId: 	1 	Time: 	8448638 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403556868 	time_after_control_loop: 	3403588207 	T_diff: 	31339 	AngleAxisMust1: 	154.169 	AngleAxisMust0: 	143.743 	AngleWheelMust1: 	136.845 	AngleWheelMust0: 	171.494 	AngleAxisIs1: 	152.01 	AngleAxisIs0: 	147.78 	AngleWheelIs1: 	167.406 	AngleWheelIs0: 	136.614 	PositionError1: 	4.08783 	PositionError0: 	0.228729 	CurrentMust0: 	27 	CurrentIs0: 	160 	CurrentMust1: 	-408 	CurrentIs1: 	-409 	
ArmModuleId: 	0 	Time: 	8535042 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403643229 	time_after_control_loop: 	3403670613 	T_diff: 	27384 	AngleAxisMust1: 	137.92 	AngleAxisMust0: 	184.248 	AngleWheelMust1: 	139.949 	AngleWheelMust0: 	135.89 	AngleAxisIs1: 	134.64 	AngleAxisIs0: 	189 	AngleWheelIs1: 	130.34 	AngleWheelIs0: 	138.94 	PositionError1: 	5.54823 	PositionError0: 	1.00729 	CurrentMust0: 	201 	CurrentIs0: 	603 	CurrentMust1: 	-1387 	CurrentIs1: 	-1500 	
ArmModuleId: 	1 	Time: 	8593523 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403701732 	time_after_control_loop: 	3403729082 	T_diff: 	27350 	AngleAxisMust1: 	154.683 	AngleAxisMust0: 	144.464 	AngleWheelMust1: 	137.703 	AngleWheelMust0: 	171.663 	AngleAxisIs1: 	152.73 	AngleAxisIs0: 	149.4 	AngleWheelIs1: 	167.352 	AngleWheelIs0: 	138.108 	PositionError1: 	4.31102 	PositionError0: 	-0.407471 	CurrentMust0: 	-48 	CurrentIs0: 	-50 	CurrentMust1: 	-431 	CurrentIs1: 	-437 	
ArmModuleId: 	0 	Time: 	8674761 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403782953 	time_after_control_loop: 	3403811930 	T_diff: 	28977 	AngleAxisMust1: 	138.75 	AngleAxisMust0: 	184.164 	AngleWheelMust1: 	140.74 	AngleWheelMust0: 	136.76 	AngleAxisIs1: 	138.6 	AngleAxisIs0: 	183.87 	AngleWheelIs1: 	136.751 	AngleWheelIs0: 	140.449 	PositionError1: 	0.00761414 	PositionError0: 	0.289124 	CurrentMust0: 	57 	CurrentIs0: 	69 	CurrentMust1: 	-1 	CurrentIs1: 	-27 	
ArmModuleId: 	1 	Time: 	8729885 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403838106 	time_after_control_loop: 	3403865251 	T_diff: 	27145 	AngleAxisMust1: 	155.183 	AngleAxisMust0: 	145.166 	AngleWheelMust1: 	138.538 	AngleWheelMust0: 	171.828 	AngleAxisIs1: 	152.73 	AngleAxisIs0: 	149.58 	AngleWheelIs1: 	167.266 	AngleWheelIs0: 	138.194 	PositionError1: 	4.56157 	PositionError0: 	0.341354 	CurrentMust0: 	40 	CurrentIs0: 	33 	CurrentMust1: 	-456 	CurrentIs1: 	-437 	
ArmModuleId: 	0 	Time: 	8819276 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403927469 	time_after_control_loop: 	3403954472 	T_diff: 	27003 	AngleAxisMust1: 	139.574 	AngleAxisMust0: 	184.081 	AngleWheelMust1: 	141.524 	AngleWheelMust0: 	137.624 	AngleAxisIs1: 	137.43 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	135.796 	AngleWheelIs0: 	139.064 	PositionError1: 	1.82646 	PositionError0: 	2.4585 	CurrentMust0: 	491 	CurrentIs0: 	468 	CurrentMust1: 	-456 	CurrentIs1: 	-536 	
ArmModuleId: 	1 	Time: 	8876680 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403984921 	time_after_control_loop: 	3404014137 	T_diff: 	29216 	AngleAxisMust1: 	155.678 	AngleAxisMust0: 	145.861 	AngleWheelMust1: 	139.366 	AngleWheelMust0: 	171.991 	AngleAxisIs1: 	152.64 	AngleAxisIs0: 	149.49 	AngleWheelIs1: 	167.219 	AngleWheelIs0: 	138.061 	PositionError1: 	4.77184 	PositionError0: 	1.3028 	CurrentMust0: 	156 	CurrentIs0: 	166 	CurrentMust1: 	-477 	CurrentIs1: 	-470 	
ArmModuleId: 	0 	Time: 	8959156 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404067343 	time_after_control_loop: 	3404094249 	T_diff: 	26906 	AngleAxisMust1: 	140.462 	AngleAxisMust0: 	183.992 	AngleWheelMust1: 	142.369 	AngleWheelMust0: 	138.555 	AngleAxisIs1: 	136.44 	AngleAxisIs0: 	183.51 	AngleWheelIs1: 	134.763 	AngleWheelIs0: 	138.117 	PositionError1: 	3.78983 	PositionError0: 	4.25024 	CurrentMust0: 	850 	CurrentIs0: 	858 	CurrentMust1: 	-947 	CurrentIs1: 	-956 	
ArmModuleId: 	1 	Time: 	9012343 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404120558 	time_after_control_loop: 	3404151065 	T_diff: 	30507 	AngleAxisMust1: 	156.212 	AngleAxisMust0: 	146.611 	AngleWheelMust1: 	140.258 	AngleWheelMust0: 	172.167 	AngleAxisIs1: 	152.64 	AngleAxisIs0: 	149.49 	AngleWheelIs1: 	167.219 	AngleWheelIs0: 	138.061 	PositionError1: 	4.94766 	PositionError0: 	2.19484 	CurrentMust0: 	263 	CurrentIs0: 	259 	CurrentMust1: 	-494 	CurrentIs1: 	-496 	
ArmModuleId: 	0 	Time: 	9096735 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404204928 	time_after_control_loop: 	3404236189 	T_diff: 	31261 	AngleAxisMust1: 	141.293 	AngleAxisMust0: 	183.908 	AngleWheelMust1: 	143.16 	AngleWheelMust0: 	139.425 	AngleAxisIs1: 	136.53 	AngleAxisIs0: 	183.69 	AngleWheelIs1: 	134.767 	AngleWheelIs0: 	138.293 	PositionError1: 	4.65672 	PositionError0: 	4.86496 	CurrentMust0: 	972 	CurrentIs0: 	969 	CurrentMust1: 	-1164 	CurrentIs1: 	-1143 	
ArmModuleId: 	1 	Time: 	9154646 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404262850 	time_after_control_loop: 	3404289639 	T_diff: 	26789 	AngleAxisMust1: 	156.712 	AngleAxisMust0: 	147.313 	AngleWheelMust1: 	141.093 	AngleWheelMust0: 	172.331 	AngleAxisIs1: 	152.64 	AngleAxisIs0: 	149.58 	AngleWheelIs1: 	167.176 	AngleWheelIs0: 	138.104 	PositionError1: 	5.1553 	PositionError0: 	2.98703 	CurrentMust0: 	358 	CurrentIs0: 	350 	CurrentMust1: 	-515 	CurrentIs1: 	-510 	
ArmModuleId: 	0 	Time: 	9238806 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404346995 	time_after_control_loop: 	3404374073 	T_diff: 	27078 	AngleAxisMust1: 	142.161 	AngleAxisMust0: 	183.82 	AngleWheelMust1: 	143.986 	AngleWheelMust0: 	140.336 	AngleAxisIs1: 	136.44 	AngleAxisIs0: 	183.78 	AngleWheelIs1: 	134.634 	AngleWheelIs0: 	138.246 	PositionError1: 	5.69998 	PositionError0: 	5.7384 	CurrentMust0: 	1147 	CurrentIs0: 	1168 	CurrentMust1: 	-1424 	CurrentIs1: 	-1442 	
ArmModuleId: 	1 	Time: 	9292019 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404400233 	time_after_control_loop: 	3404429995 	T_diff: 	29762 	AngleAxisMust1: 	157.235 	AngleAxisMust0: 	148.046 	AngleWheelMust1: 	141.966 	AngleWheelMust0: 	172.503 	AngleAxisIs1: 	153.36 	AngleAxisIs0: 	150.39 	AngleWheelIs1: 	167.509 	AngleWheelIs0: 	139.211 	PositionError1: 	4.99437 	PositionError0: 	2.75269 	CurrentMust0: 	330 	CurrentIs0: 	312 	CurrentMust1: 	-499 	CurrentIs1: 	-524 	
ArmModuleId: 	0 	Time: 	9374679 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404482870 	time_after_control_loop: 	3404509755 	T_diff: 	26885 	AngleAxisMust1: 	142.991 	AngleAxisMust0: 	183.736 	AngleWheelMust1: 	144.776 	AngleWheelMust0: 	141.205 	AngleAxisIs1: 	136.62 	AngleAxisIs0: 	183.78 	AngleWheelIs1: 	134.814 	AngleWheelIs0: 	138.426 	PositionError1: 	6.38956 	PositionError0: 	6.34796 	CurrentMust0: 	1269 	CurrentIs0: 	1242 	CurrentMust1: 	-1597 	CurrentIs1: 	-1604 	
ArmModuleId: 	1 	Time: 	9429602 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404537850 	time_after_control_loop: 	3404564863 	T_diff: 	27013 	AngleAxisMust1: 	157.734 	AngleAxisMust0: 	148.746 	AngleWheelMust1: 	142.8 	AngleWheelMust0: 	172.668 	AngleAxisIs1: 	154.71 	AngleAxisIs0: 	153 	AngleWheelIs1: 	167.611 	AngleWheelIs0: 	141.809 	PositionError1: 	5.05586 	PositionError0: 	0.989471 	CurrentMust0: 	118 	CurrentIs0: 	305 	CurrentMust1: 	-505 	CurrentIs1: 	-496 	
ArmModuleId: 	0 	Time: 	9511388 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404619575 	time_after_control_loop: 	3404646456 	T_diff: 	26881 	AngleAxisMust1: 	143.828 	AngleAxisMust0: 	183.652 	AngleWheelMust1: 	145.573 	AngleWheelMust0: 	142.083 	AngleAxisIs1: 	136.44 	AngleAxisIs0: 	183.87 	AngleWheelIs1: 	134.591 	AngleWheelIs0: 	138.289 	PositionError1: 	7.49023 	PositionError0: 	7.28185 	CurrentMust0: 	1456 	CurrentIs0: 	1449 	CurrentMust1: 	-1872 	CurrentIs1: 	-1854 	
ArmModuleId: 	1 	Time: 	9564256 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404672471 	time_after_control_loop: 	3404699917 	T_diff: 	27446 	AngleAxisMust1: 	158.238 	AngleAxisMust0: 	149.454 	AngleWheelMust1: 	143.641 	AngleWheelMust0: 	172.834 	AngleAxisIs1: 	156.15 	AngleAxisIs0: 	156.24 	AngleWheelIs1: 	167.503 	AngleWheelIs0: 	144.797 	PositionError1: 	5.32993 	PositionError0: 	-1.15715 	CurrentMust0: 	-138 	CurrentIs0: 	-122 	CurrentMust1: 	-532 	CurrentIs1: 	-524 	
ArmModuleId: 	0 	Time: 	9646269 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404754458 	time_after_control_loop: 	3404781480 	T_diff: 	27022 	AngleAxisMust1: 	144.661 	AngleAxisMust0: 	183.568 	AngleWheelMust1: 	146.365 	AngleWheelMust0: 	142.956 	AngleAxisIs1: 	136.62 	AngleAxisIs0: 	184.14 	AngleWheelIs1: 	134.642 	AngleWheelIs0: 	138.598 	PositionError1: 	8.31204 	PositionError0: 	7.76527 	CurrentMust0: 	1553 	CurrentIs0: 	1567 	CurrentMust1: 	-2078 	CurrentIs1: 	-2069 	
ArmModuleId: 	1 	Time: 	9699156 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404807359 	time_after_control_loop: 	3404840919 	T_diff: 	33560 	AngleAxisMust1: 	158.738 	AngleAxisMust0: 	150.157 	AngleWheelMust1: 	144.478 	AngleWheelMust0: 	172.999 	AngleAxisIs1: 	156.33 	AngleAxisIs0: 	156.42 	AngleWheelIs1: 	167.597 	AngleWheelIs0: 	145.063 	PositionError1: 	5.40089 	PositionError0: 	-0.586227 	CurrentMust0: 	-70 	CurrentIs0: 	-69 	CurrentMust1: 	-540 	CurrentIs1: 	-530 	
ArmModuleId: 	0 	Time: 	9790771 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404898959 	time_after_control_loop: 	3404926294 	T_diff: 	27335 	AngleAxisMust1: 	145.555 	AngleAxisMust0: 	183.477 	AngleWheelMust1: 	147.217 	AngleWheelMust0: 	143.893 	AngleAxisIs1: 	136.71 	AngleAxisIs0: 	183.96 	AngleWheelIs1: 	134.818 	AngleWheelIs0: 	138.602 	PositionError1: 	9.07373 	PositionError0: 	8.61266 	CurrentMust0: 	1722 	CurrentIs0: 	1729 	CurrentMust1: 	-2268 	CurrentIs1: 	-2270 	
ArmModuleId: 	1 	Time: 	9844049 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3404952263 	time_after_control_loop: 	3404980524 	T_diff: 	28261 	AngleAxisMust1: 	159.277 	AngleAxisMust0: 	150.912 	AngleWheelMust1: 	145.378 	AngleWheelMust0: 	173.176 	AngleAxisIs1: 	156.33 	AngleAxisIs0: 	156.6 	AngleWheelIs1: 	167.511 	AngleWheelIs0: 	145.149 	PositionError1: 	5.66414 	PositionError0: 	0.226913 	CurrentMust0: 	27 	CurrentIs0: 	34 	CurrentMust1: 	-566 	CurrentIs1: 	-557 	
ArmModuleId: 	0 	Time: 	9932099 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405040289 	time_after_control_loop: 	3405066866 	T_diff: 	26577 	AngleAxisMust1: 	146.401 	AngleAxisMust0: 	183.392 	AngleWheelMust1: 	148.021 	AngleWheelMust0: 	144.78 	AngleAxisIs1: 	136.71 	AngleAxisIs0: 	184.05 	AngleWheelIs1: 	134.775 	AngleWheelIs0: 	138.645 	PositionError1: 	10.0032 	PositionError0: 	9.37453 	CurrentMust0: 	1874 	CurrentIs0: 	1877 	CurrentMust1: 	-2500 	CurrentIs1: 	-2484 	
ArmModuleId: 	1 	Time: 	9984900 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405093125 	time_after_control_loop: 	3405120184 	T_diff: 	27059 	AngleAxisMust1: 	159.785 	AngleAxisMust0: 	151.626 	AngleWheelMust1: 	146.227 	AngleWheelMust0: 	173.343 	AngleAxisIs1: 	156.06 	AngleAxisIs0: 	156.69 	AngleWheelIs1: 	167.198 	AngleWheelIs0: 	144.922 	PositionError1: 	6.14468 	PositionError0: 	1.30392 	CurrentMust0: 	156 	CurrentIs0: 	151 	CurrentMust1: 	-614 	CurrentIs1: 	-597 	
ArmModuleId: 	0 	Time: 	10069464 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405177654 	time_after_control_loop: 	3405205598 	T_diff: 	27944 	AngleAxisMust1: 	147.249 	AngleAxisMust0: 	183.306 	AngleWheelMust1: 	148.829 	AngleWheelMust0: 	145.669 	AngleAxisIs1: 	137.07 	AngleAxisIs0: 	184.95 	AngleWheelIs1: 	134.705 	AngleWheelIs0: 	139.435 	PositionError1: 	10.9624 	PositionError0: 	9.39182 	CurrentMust0: 	1878 	CurrentIs0: 	2293 	CurrentMust1: 	-2740 	CurrentIs1: 	-3134 	
ArmModuleId: 	1 	Time: 	10123448 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405231662 	time_after_control_loop: 	3405258986 	T_diff: 	27324 	AngleAxisMust1: 	160.296 	AngleAxisMust0: 	152.343 	AngleWheelMust1: 	147.08 	AngleWheelMust0: 	173.511 	AngleAxisIs1: 	156.15 	AngleAxisIs0: 	156.33 	AngleWheelIs1: 	167.46 	AngleWheelIs0: 	144.84 	PositionError1: 	6.05074 	PositionError0: 	2.23859 	CurrentMust0: 	268 	CurrentIs0: 	281 	CurrentMust1: 	-605 	CurrentIs1: 	-584 	
ArmModuleId: 	0 	Time: 	10209609 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405317803 	time_after_control_loop: 	3405344941 	T_diff: 	27138 	AngleAxisMust1: 	148.108 	AngleAxisMust0: 	183.22 	AngleWheelMust1: 	149.646 	AngleWheelMust0: 	146.57 	AngleAxisIs1: 	139.05 	AngleAxisIs0: 	186.57 	AngleWheelIs1: 	135.911 	AngleWheelIs0: 	142.189 	PositionError1: 	10.657 	PositionError0: 	7.45534 	CurrentMust0: 	1491 	CurrentIs0: 	1611 	CurrentMust1: 	-2664 	CurrentIs1: 	-3014 	
ArmModuleId: 	1 	Time: 	10262907 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405371162 	time_after_control_loop: 	3405402166 	T_diff: 	31004 	AngleAxisMust1: 	160.813 	AngleAxisMust0: 	153.068 	AngleWheelMust1: 	147.944 	AngleWheelMust0: 	173.682 	AngleAxisIs1: 	156.06 	AngleAxisIs0: 	156.6 	AngleWheelIs1: 	167.241 	AngleWheelIs0: 	144.879 	PositionError1: 	6.43993 	PositionError0: 	3.06303 	CurrentMust0: 	367 	CurrentIs0: 	443 	CurrentMust1: 	-643 	CurrentIs1: 	-678 	
ArmModuleId: 	0 	Time: 	10351825 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405460014 	time_after_control_loop: 	3405487390 	T_diff: 	27376 	AngleAxisMust1: 	149.019 	AngleAxisMust0: 	183.128 	AngleWheelMust1: 	150.514 	AngleWheelMust0: 	147.525 	AngleAxisIs1: 	142.47 	AngleAxisIs0: 	187.2 	AngleWheelIs1: 	139.03 	AngleWheelIs0: 	145.91 	PositionError1: 	8.49301 	PositionError0: 	4.60141 	CurrentMust0: 	920 	CurrentIs0: 	721 	CurrentMust1: 	-2123 	CurrentIs1: 	-2565 	
ArmModuleId: 	1 	Time: 	10409037 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405517242 	time_after_control_loop: 	3405544740 	T_diff: 	27498 	AngleAxisMust1: 	161.361 	AngleAxisMust0: 	153.837 	AngleWheelMust1: 	148.859 	AngleWheelMust0: 	173.862 	AngleAxisIs1: 	157.5 	AngleAxisIs0: 	158.4 	AngleWheelIs1: 	167.821 	AngleWheelIs0: 	147.179 	PositionError1: 	6.04053 	PositionError0: 	1.67876 	CurrentMust0: 	201 	CurrentIs0: 	-153 	CurrentMust1: 	-604 	CurrentIs1: 	-591 	
ArmModuleId: 	0 	Time: 	10490294 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405598480 	time_after_control_loop: 	3405626737 	T_diff: 	28257 	AngleAxisMust1: 	149.873 	AngleAxisMust0: 	183.041 	AngleWheelMust1: 	151.326 	AngleWheelMust0: 	148.42 	AngleAxisIs1: 	145.26 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	143.067 	AngleWheelIs0: 	147.453 	PositionError1: 	5.35101 	PositionError0: 	3.87129 	CurrentMust0: 	774 	CurrentIs0: 	799 	CurrentMust1: 	-1337 	CurrentIs1: 	-1324 	
ArmModuleId: 	1 	Time: 	10549558 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405657771 	time_after_control_loop: 	3405687944 	T_diff: 	30173 	AngleAxisMust1: 	161.874 	AngleAxisMust0: 	154.559 	AngleWheelMust1: 	149.718 	AngleWheelMust0: 	174.031 	AngleAxisIs1: 	159.12 	AngleAxisIs0: 	162.45 	AngleWheelIs1: 	167.506 	AngleWheelIs0: 	150.734 	PositionError1: 	6.52492 	PositionError0: 	-1.01817 	CurrentMust0: 	-122 	CurrentIs0: 	-12 	CurrentMust1: 	-652 	CurrentIs1: 	-637 	
ArmModuleId: 	0 	Time: 	10642179 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405750365 	time_after_control_loop: 	3405777611 	T_diff: 	27246 	AngleAxisMust1: 	150.771 	AngleAxisMust0: 	182.951 	AngleWheelMust1: 	152.181 	AngleWheelMust0: 	149.361 	AngleAxisIs1: 	145.53 	AngleAxisIs0: 	183.6 	AngleWheelIs1: 	143.81 	AngleWheelIs0: 	147.25 	PositionError1: 	5.54951 	PositionError0: 	4.92928 	CurrentMust0: 	985 	CurrentIs0: 	977 	CurrentMust1: 	-1387 	CurrentIs1: 	-1405 	
ArmModuleId: 	1 	Time: 	10695523 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405803723 	time_after_control_loop: 	3405831534 	T_diff: 	27811 	AngleAxisMust1: 	162.415 	AngleAxisMust0: 	155.317 	AngleWheelMust1: 	150.621 	AngleWheelMust0: 	174.209 	AngleAxisIs1: 	159.84 	AngleAxisIs0: 	163.71 	AngleWheelIs1: 	167.624 	AngleWheelIs0: 	152.056 	PositionError1: 	6.58495 	PositionError0: 	-1.43745 	CurrentMust0: 	-172 	CurrentIs0: 	-186 	CurrentMust1: 	-658 	CurrentIs1: 	-671 	
ArmModuleId: 	0 	Time: 	10785999 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405894188 	time_after_control_loop: 	3405926073 	T_diff: 	31885 	AngleAxisMust1: 	151.661 	AngleAxisMust0: 	182.861 	AngleWheelMust1: 	153.028 	AngleWheelMust0: 	150.294 	AngleAxisIs1: 	145.44 	AngleAxisIs0: 	183.69 	AngleWheelIs1: 	143.677 	AngleWheelIs0: 	147.203 	PositionError1: 	6.61496 	PositionError0: 	5.82291 	CurrentMust0: 	1164 	CurrentIs0: 	1169 	CurrentMust1: 	-1653 	CurrentIs1: 	-1671 	
ArmModuleId: 	1 	Time: 	10847913 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3405956125 	time_after_control_loop: 	3405983890 	T_diff: 	27765 	AngleAxisMust1: 	162.95 	AngleAxisMust0: 	156.068 	AngleWheelMust1: 	151.515 	AngleWheelMust0: 	174.385 	AngleAxisIs1: 	159.57 	AngleAxisIs0: 	163.53 	AngleWheelIs1: 	167.44 	AngleWheelIs0: 	151.7 	PositionError1: 	6.94518 	PositionError0: 	-0.187149 	CurrentMust0: 	-22 	CurrentIs0: 	-26 	CurrentMust1: 	-694 	CurrentIs1: 	-678 	
ArmModuleId: 	0 	Time: 	10936081 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3406044266 	time_after_control_loop: 	3406075435 	T_diff: 	31169 	AngleAxisMust1: 	152.57 	AngleAxisMust0: 	182.769 	AngleWheelMust1: 	153.893 	AngleWheelMust0: 	151.246 	AngleAxisIs1: 	145.53 	AngleAxisIs0: 	183.78 	AngleWheelIs1: 	143.724 	AngleWheelIs0: 	147.336 	PositionError1: 	7.52071 	PositionError0: 	6.55492 	CurrentMust0: 	1310 	CurrentIs0: 	1294 	CurrentMust1: 	-1880 	CurrentIs1: 	-1900 	
ArmModuleId: 	1 	Time: 	10993332 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3406101545 	time_after_control_loop: 	3406128434 	T_diff: 	26889 	AngleAxisMust1: 	163.497 	AngleAxisMust0: 	156.836 	AngleWheelMust1: 	152.428 	AngleWheelMust0: 	174.566 	AngleAxisIs1: 	159.57 	AngleAxisIs0: 	163.44 	AngleWheelIs1: 	167.483 	AngleWheelIs0: 	151.657 	PositionError1: 	7.08223 	PositionError0: 	0.769257 	CurrentMust0: 	92 	CurrentIs0: 	94 	CurrentMust1: 	-708 	CurrentIs1: 	-691 	
ArmModuleId: 	0 	Time: 	11084783 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3406192970 	time_after_control_loop: 	3406220282 	T_diff: 	27312 	AngleAxisMust1: 	153.484 	AngleAxisMust0: 	182.677 	AngleWheelMust1: 	154.763 	AngleWheelMust0: 	152.205 	AngleAxisIs1: 	145.62 	AngleAxisIs0: 	183.78 	AngleWheelIs1: 	143.814 	AngleWheelIs0: 	147.426 	PositionError1: 	8.38907 	PositionError0: 	7.33508 	CurrentMust0: 	1467 	CurrentIs0: 	1479 	CurrentMust1: 	-2097 	CurrentIs1: 	-2077 	
ArmModuleId: 	1 	Time: 	11137891 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3406246091 	time_after_control_loop: 	3406273641 	T_diff: 	27550 	AngleAxisMust1: 	164.047 	AngleAxisMust0: 	157.608 	AngleWheelMust1: 	153.347 	AngleWheelMust0: 	174.747 	AngleAxisIs1: 	159.57 	AngleAxisIs0: 	163.44 	AngleWheelIs1: 	167.483 	AngleWheelIs0: 	151.657 	PositionError1: 	7.26335 	PositionError0: 	1.68822 	CurrentMust0: 	202 	CurrentIs0: 	203 	CurrentMust1: 	-726 	CurrentIs1: 	-711 	
