ArmModuleId: 	0 	Time: 	2693248 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3650965152 	time_after_control_loop: 	3651040569 	T_diff: 	75417 	AngleAxisMust1: 	229.59 	AngleAxisMust0: 	229.59 	AngleWheelMust1: 	253.286 	AngleWheelMust0: 	205.894 	AngleAxisIs1: 	229.59 	AngleAxisIs0: 	229.68 	AngleWheelIs1: 	205.851 	AngleWheelIs0: 	253.329 	PositionError1: 	0.0401154 	PositionError0: 	-0.0511627 	CurrentMust0: 	-42 	CurrentIs0: 	-42 	CurrentMust1: 	-33 	CurrentIs1: 	-60 	
ArmModuleId: 	0 	Time: 	8732327 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3657004233 	time_after_control_loop: 	3657037972 	T_diff: 	33739 	AngleAxisMust1: 	210.771 	AngleAxisMust0: 	210.771 	AngleWheelMust1: 	225.474 	AngleWheelMust0: 	196.068 	AngleAxisIs1: 	205.65 	AngleAxisIs0: 	210.51 	AngleWheelIs1: 	191.071 	AngleWheelIs0: 	220.229 	PositionError1: 	4.99693 	PositionError0: 	5.24756 	CurrentMust0: 	1287 	CurrentIs0: 	1223 	CurrentMust1: 	-1249 	CurrentIs1: 	-1274 	
ArmModuleId: 	1 	Time: 	8800758 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3657072719 	time_after_control_loop: 	3657100050 	T_diff: 	27331 	AngleAxisMust1: 	202.171 	AngleAxisMust0: 	228.865 	AngleWheelMust1: 	225.52 	AngleWheelMust0: 	178.821 	AngleAxisIs1: 	203.31 	AngleAxisIs0: 	233.55 	AngleWheelIs1: 	177.722 	AngleWheelIs0: 	228.898 	PositionError1: 	1.09937 	PositionError0: 	-3.37602 	CurrentMust0: 	-295 	CurrentIs0: 	-285 	CurrentMust1: 	-187 	CurrentIs1: 	-203 	
ArmModuleId: 	0 	Time: 	8883482 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3657155381 	time_after_control_loop: 	3657187425 	T_diff: 	32044 	AngleAxisMust1: 	210.072 	AngleAxisMust0: 	210.072 	AngleWheelMust1: 	224.441 	AngleWheelMust0: 	195.703 	AngleAxisIs1: 	206.91 	AngleAxisIs0: 	211.41 	AngleWheelIs1: 	191.901 	AngleWheelIs0: 	221.919 	PositionError1: 	3.80206 	PositionError0: 	2.52467 	CurrentMust0: 	878 	CurrentIs0: 	714 	CurrentMust1: 	-1070 	CurrentIs1: 	-1058 	
ArmModuleId: 	1 	Time: 	8943513 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3657215441 	time_after_control_loop: 	3657247497 	T_diff: 	32056 	AngleAxisMust1: 	201.667 	AngleAxisMust0: 	227.755 	AngleWheelMust1: 	224.486 	AngleWheelMust0: 	178.848 	AngleAxisIs1: 	203.31 	AngleAxisIs0: 	233.64 	AngleWheelIs1: 	177.679 	AngleWheelIs0: 	228.941 	PositionError1: 	1.16911 	PositionError0: 	-4.45277 	CurrentMust0: 	-437 	CurrentIs0: 	-423 	CurrentMust1: 	-193 	CurrentIs1: 	-189 	
ArmModuleId: 	0 	Time: 	9040712 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3657312619 	time_after_control_loop: 	3657339636 	T_diff: 	27017 	AngleAxisMust1: 	209.37 	AngleAxisMust0: 	209.37 	AngleWheelMust1: 	223.404 	AngleWheelMust0: 	195.336 	AngleAxisIs1: 	208.8 	AngleAxisIs0: 	210.78 	AngleWheelIs1: 	194.092 	AngleWheelIs0: 	223.508 	PositionError1: 	1.24432 	PositionError0: 	-0.102127 	CurrentMust0: 	484 	CurrentIs0: 	500 	CurrentMust1: 	-686 	CurrentIs1: 	-689 	
ArmModuleId: 	1 	Time: 	9104739 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3657376645 	time_after_control_loop: 	3657409961 	T_diff: 	33316 	AngleAxisMust1: 	201.161 	AngleAxisMust0: 	226.64 	AngleWheelMust1: 	223.447 	AngleWheelMust0: 	178.875 	AngleAxisIs1: 	202.95 	AngleAxisIs0: 	232.47 	AngleWheelIs1: 	177.878 	AngleWheelIs0: 	228.022 	PositionError1: 	0.996964 	PositionError0: 	-4.57277 	CurrentMust0: 	-265 	CurrentIs0: 	-252 	CurrentMust1: 	-179 	CurrentIs1: 	-169 	
ArmModuleId: 	0 	Time: 	9197120 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3657469003 	time_after_control_loop: 	3657495293 	T_diff: 	26290 	AngleAxisMust1: 	208.635 	AngleAxisMust0: 	208.635 	AngleWheelMust1: 	222.318 	AngleWheelMust0: 	194.953 	AngleAxisIs1: 	208.98 	AngleAxisIs0: 	210.6 	AngleWheelIs1: 	194.358 	AngleWheelIs0: 	223.602 	PositionError1: 	0.594925 	PositionError0: 	-1.28117 	CurrentMust0: 	253 	CurrentIs0: 	270 	CurrentMust1: 	-589 	CurrentIs1: 	-601 	
ArmModuleId: 	1 	Time: 	9248714 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3657520609 	time_after_control_loop: 	3657546387 	T_diff: 	25778 	AngleAxisMust1: 	200.632 	AngleAxisMust0: 	225.474 	AngleWheelMust1: 	222.361 	AngleWheelMust0: 	178.903 	AngleAxisIs1: 	202.41 	AngleAxisIs0: 	231.3 	AngleWheelIs1: 	177.897 	AngleWheelIs0: 	226.923 	PositionError1: 	1.006 	PositionError0: 	-4.55962 	CurrentMust0: 	-330 	CurrentIs0: 	-313 	CurrentMust1: 	-180 	CurrentIs1: 	-182 	
ArmModuleId: 	0 	Time: 	9331464 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3657603349 	time_after_control_loop: 	3657632392 	T_diff: 	29043 	AngleAxisMust1: 	208.03 	AngleAxisMust0: 	208.03 	AngleWheelMust1: 	221.424 	AngleWheelMust0: 	194.636 	AngleAxisIs1: 	209.07 	AngleAxisIs0: 	210.6 	AngleWheelIs1: 	194.448 	AngleWheelIs0: 	223.692 	PositionError1: 	0.188797 	PositionError0: 	-2.26579 	CurrentMust0: 	-13 	CurrentIs0: 	-24 	CurrentMust1: 	-528 	CurrentIs1: 	-534 	
ArmModuleId: 	1 	Time: 	9387004 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3657658912 	time_after_control_loop: 	3657685806 	T_diff: 	26894 	AngleAxisMust1: 	200.196 	AngleAxisMust0: 	224.513 	AngleWheelMust1: 	221.465 	AngleWheelMust0: 	178.926 	AngleAxisIs1: 	202.05 	AngleAxisIs0: 	230.58 	AngleWheelIs1: 	177.881 	AngleWheelIs0: 	226.219 	PositionError1: 	1.04515 	PositionError0: 	-4.75133 	CurrentMust0: 	-410 	CurrentIs0: 	-429 	CurrentMust1: 	-183 	CurrentIs1: 	-169 	
ArmModuleId: 	0 	Time: 	9465200 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3657737086 	time_after_control_loop: 	3657774784 	T_diff: 	37698 	AngleAxisMust1: 	207.394 	AngleAxisMust0: 	207.394 	AngleWheelMust1: 	220.484 	AngleWheelMust0: 	194.304 	AngleAxisIs1: 	209.07 	AngleAxisIs0: 	210.6 	AngleWheelIs1: 	194.448 	AngleWheelIs0: 	223.692 	PositionError1: 	-0.143097 	PositionError0: 	-3.2052 	CurrentMust0: 	-336 	CurrentIs0: 	-323 	CurrentMust1: 	-478 	CurrentIs1: 	-483 	
ArmModuleId: 	1 	Time: 	9530371 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3657802280 	time_after_control_loop: 	3657828315 	T_diff: 	26035 	AngleAxisMust1: 	199.738 	AngleAxisMust0: 	223.503 	AngleWheelMust1: 	220.525 	AngleWheelMust0: 	178.951 	AngleAxisIs1: 	201.24 	AngleAxisIs0: 	228.78 	AngleWheelIs1: 	177.931 	AngleWheelIs0: 	224.549 	PositionError1: 	1.01941 	PositionError0: 	-4.02167 	CurrentMust0: 	-414 	CurrentIs0: 	-340 	CurrentMust1: 	-181 	CurrentIs1: 	-175 	
ArmModuleId: 	0 	Time: 	9621508 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3657893408 	time_after_control_loop: 	3657924985 	T_diff: 	31577 	AngleAxisMust1: 	206.695 	AngleAxisMust0: 	206.695 	AngleWheelMust1: 	219.451 	AngleWheelMust0: 	193.939 	AngleAxisIs1: 	208.98 	AngleAxisIs0: 	210.6 	AngleWheelIs1: 	194.358 	AngleWheelIs0: 	223.602 	PositionError1: 	-0.418365 	PositionError0: 	-4.14896 	CurrentMust0: 	-765 	CurrentIs0: 	-770 	CurrentMust1: 	-415 	CurrentIs1: 	-409 	
ArmModuleId: 	1 	Time: 	9689515 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3657961439 	time_after_control_loop: 	3657995385 	T_diff: 	33946 	AngleAxisMust1: 	199.234 	AngleAxisMust0: 	222.392 	AngleWheelMust1: 	219.49 	AngleWheelMust0: 	178.978 	AngleAxisIs1: 	199.62 	AngleAxisIs0: 	225.45 	AngleWheelIs1: 	177.903 	AngleWheelIs0: 	221.337 	PositionError1: 	1.07503 	PositionError0: 	-1.84518 	CurrentMust0: 	-47 	CurrentIs0: 	-239 	CurrentMust1: 	-186 	CurrentIs1: 	-175 	
ArmModuleId: 	0 	Time: 	9783921 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3658055823 	time_after_control_loop: 	3658095526 	T_diff: 	39703 	AngleAxisMust1: 	205.925 	AngleAxisMust0: 	205.925 	AngleWheelMust1: 	218.314 	AngleWheelMust0: 	193.537 	AngleAxisIs1: 	208.98 	AngleAxisIs0: 	210.6 	AngleWheelIs1: 	194.358 	AngleWheelIs0: 	223.602 	PositionError1: 	-0.820145 	PositionError0: 	-5.28603 	CurrentMust0: 	-292 	CurrentIs0: 	-313 	CurrentMust1: 	-303 	CurrentIs1: 	-350 	
ArmModuleId: 	1 	Time: 	9853743 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3658125675 	time_after_control_loop: 	3658156781 	T_diff: 	31106 	AngleAxisMust1: 	198.68 	AngleAxisMust0: 	221.17 	AngleWheelMust1: 	218.352 	AngleWheelMust0: 	179.007 	AngleAxisIs1: 	199.26 	AngleAxisIs0: 	224.64 	AngleWheelIs1: 	177.93 	AngleWheelIs0: 	220.59 	PositionError1: 	1.07744 	PositionError0: 	-2.23634 	CurrentMust0: 	-112 	CurrentIs0: 	-99 	CurrentMust1: 	-186 	CurrentIs1: 	-195 	
ArmModuleId: 	0 	Time: 	9958244 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3658230147 	time_after_control_loop: 	3658263135 	T_diff: 	32988 	AngleAxisMust1: 	205.146 	AngleAxisMust0: 	205.146 	AngleWheelMust1: 	217.162 	AngleWheelMust0: 	193.131 	AngleAxisIs1: 	208.98 	AngleAxisIs0: 	210.51 	AngleWheelIs1: 	194.401 	AngleWheelIs0: 	223.559 	PositionError1: 	-1.26999 	PositionError0: 	-6.39453 	CurrentMust0: 	-968 	CurrentIs0: 	-976 	CurrentMust1: 	-145 	CurrentIs1: 	-151 	
ArmModuleId: 	1 	Time: 	10023483 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3658295413 	time_after_control_loop: 	3658326321 	T_diff: 	30908 	AngleAxisMust1: 	198.118 	AngleAxisMust0: 	219.933 	AngleWheelMust1: 	217.199 	AngleWheelMust0: 	179.037 	AngleAxisIs1: 	199.26 	AngleAxisIs0: 	224.73 	AngleWheelIs1: 	177.887 	AngleWheelIs0: 	220.633 	PositionError1: 	1.15028 	PositionError0: 	-3.43192 	CurrentMust0: 	-256 	CurrentIs0: 	-267 	CurrentMust1: 	-192 	CurrentIs1: 	-195 	
ArmModuleId: 	0 	Time: 	10119769 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3658391673 	time_after_control_loop: 	3658424269 	T_diff: 	32596 	AngleAxisMust1: 	204.42 	AngleAxisMust0: 	204.42 	AngleWheelMust1: 	216.089 	AngleWheelMust0: 	192.751 	AngleAxisIs1: 	208.98 	AngleAxisIs0: 	210.42 	AngleWheelIs1: 	194.444 	AngleWheelIs0: 	223.516 	PositionError1: 	-1.69231 	PositionError0: 	-7.42503 	CurrentMust0: 	-613 	CurrentIs0: 	-603 	CurrentMust1: 	35 	CurrentIs1: 	21 	
ArmModuleId: 	1 	Time: 	10178460 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3658450406 	time_after_control_loop: 	3658485374 	T_diff: 	34968 	AngleAxisMust1: 	197.595 	AngleAxisMust0: 	218.779 	AngleWheelMust1: 	216.125 	AngleWheelMust0: 	179.065 	AngleAxisIs1: 	199.26 	AngleAxisIs0: 	224.64 	AngleWheelIs1: 	177.93 	AngleWheelIs0: 	220.59 	PositionError1: 	1.1351 	PositionError0: 	-4.4635 	CurrentMust0: 	-399 	CurrentIs0: 	-409 	CurrentMust1: 	-190 	CurrentIs1: 	-189 	
ArmModuleId: 	0 	Time: 	10276114 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3658548022 	time_after_control_loop: 	3658575578 	T_diff: 	27556 	AngleAxisMust1: 	203.657 	AngleAxisMust0: 	203.657 	AngleWheelMust1: 	214.961 	AngleWheelMust0: 	192.353 	AngleAxisIs1: 	208.62 	AngleAxisIs0: 	210.6 	AngleWheelIs1: 	193.998 	AngleWheelIs0: 	223.242 	PositionError1: 	-1.64476 	PositionError0: 	-8.27873 	CurrentMust0: 	-1355 	CurrentIs0: 	-1330 	CurrentMust1: 	158 	CurrentIs1: 	142 	
ArmModuleId: 	1 	Time: 	10337572 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3658609503 	time_after_control_loop: 	3658638115 	T_diff: 	28612 	AngleAxisMust1: 	197.045 	AngleAxisMust0: 	217.568 	AngleWheelMust1: 	214.996 	AngleWheelMust0: 	179.094 	AngleAxisIs1: 	198.9 	AngleAxisIs0: 	223.92 	AngleWheelIs1: 	177.914 	AngleWheelIs0: 	219.886 	PositionError1: 	1.18028 	PositionError0: 	-4.88838 	CurrentMust0: 	-291 	CurrentIs0: 	-224 	CurrentMust1: 	-194 	CurrentIs1: 	-203 	
ArmModuleId: 	0 	Time: 	10437505 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3658709410 	time_after_control_loop: 	3658738336 	T_diff: 	28926 	AngleAxisMust1: 	202.945 	AngleAxisMust0: 	202.945 	AngleWheelMust1: 	213.909 	AngleWheelMust0: 	191.981 	AngleAxisIs1: 	206.73 	AngleAxisIs0: 	210.33 	AngleWheelIs1: 	192.237 	AngleWheelIs0: 	221.223 	PositionError1: 	-0.255402 	PositionError0: 	-7.31154 	CurrentMust0: 	-596 	CurrentIs0: 	-596 	CurrentMust1: 	27 	CurrentIs1: 	4 	
ArmModuleId: 	1 	Time: 	10495657 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3658767582 	time_after_control_loop: 	3658797159 	T_diff: 	29577 	AngleAxisMust1: 	196.532 	AngleAxisMust0: 	216.437 	AngleWheelMust1: 	213.943 	AngleWheelMust0: 	179.121 	AngleAxisIs1: 	198.27 	AngleAxisIs0: 	222.39 	AngleWheelIs1: 	178.015 	AngleWheelIs0: 	218.525 	PositionError1: 	1.10648 	PositionError0: 	-4.58011 	CurrentMust0: 	-341 	CurrentIs0: 	-357 	CurrentMust1: 	-188 	CurrentIs1: 	-175 	
ArmModuleId: 	0 	Time: 	10595263 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3658867173 	time_after_control_loop: 	3658895380 	T_diff: 	28207 	AngleAxisMust1: 	202.196 	AngleAxisMust0: 	202.196 	AngleWheelMust1: 	212.802 	AngleWheelMust0: 	191.59 	AngleAxisIs1: 	203.76 	AngleAxisIs0: 	210.24 	AngleWheelIs1: 	189.31 	AngleWheelIs0: 	218.21 	PositionError1: 	2.28061 	PositionError0: 	-5.40514 	CurrentMust0: 	-812 	CurrentIs0: 	-955 	CurrentMust1: 	-432 	CurrentIs1: 	-329 	
ArmModuleId: 	1 	Time: 	10653981 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3658925937 	time_after_control_loop: 	3658956890 	T_diff: 	30953 	AngleAxisMust1: 	195.993 	AngleAxisMust0: 	215.248 	AngleWheelMust1: 	212.835 	AngleWheelMust0: 	179.15 	AngleAxisIs1: 	197.55 	AngleAxisIs0: 	220.95 	AngleWheelIs1: 	177.983 	AngleWheelIs0: 	217.117 	PositionError1: 	1.16705 	PositionError0: 	-4.27979 	CurrentMust0: 	-387 	CurrentIs0: 	-262 	CurrentMust1: 	-193 	CurrentIs1: 	-189 	
ArmModuleId: 	0 	Time: 	10749787 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3659021694 	time_after_control_loop: 	3659052481 	T_diff: 	30787 	AngleAxisMust1: 	201.49 	AngleAxisMust0: 	201.49 	AngleWheelMust1: 	211.758 	AngleWheelMust0: 	191.221 	AngleAxisIs1: 	201.69 	AngleAxisIs0: 	209.61 	AngleWheelIs1: 	187.541 	AngleWheelIs0: 	215.839 	PositionError1: 	3.68065 	PositionError0: 	-4.07814 	CurrentMust0: 	-979 	CurrentIs0: 	-957 	CurrentMust1: 	-871 	CurrentIs1: 	-852 	
ArmModuleId: 	1 	Time: 	10812407 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3659084334 	time_after_control_loop: 	3659117292 	T_diff: 	32958 	AngleAxisMust1: 	195.484 	AngleAxisMust0: 	214.126 	AngleWheelMust1: 	211.79 	AngleWheelMust0: 	179.177 	AngleAxisIs1: 	196.29 	AngleAxisIs0: 	218.16 	AngleWheelIs1: 	178.056 	AngleWheelIs0: 	214.524 	PositionError1: 	1.12097 	PositionError0: 	-2.73174 	CurrentMust0: 	-118 	CurrentIs0: 	-276 	CurrentMust1: 	-189 	CurrentIs1: 	-175 	
ArmModuleId: 	0 	Time: 	10912503 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3659184406 	time_after_control_loop: 	3659217715 	T_diff: 	33309 	AngleAxisMust1: 	200.745 	AngleAxisMust0: 	200.745 	AngleWheelMust1: 	210.658 	AngleWheelMust0: 	190.833 	AngleAxisIs1: 	200.61 	AngleAxisIs0: 	207.72 	AngleWheelIs1: 	187.364 	AngleWheelIs0: 	213.856 	PositionError1: 	3.46878 	PositionError0: 	-3.19534 	CurrentMust0: 	20 	CurrentIs0: 	-20 	CurrentMust1: 	-1020 	CurrentIs1: 	-1029 	
ArmModuleId: 	1 	Time: 	10973068 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3659244996 	time_after_control_loop: 	3659280511 	T_diff: 	35515 	AngleAxisMust1: 	194.947 	AngleAxisMust0: 	212.944 	AngleWheelMust1: 	210.689 	AngleWheelMust0: 	179.205 	AngleAxisIs1: 	195.93 	AngleAxisIs0: 	217.62 	AngleWheelIs1: 	177.954 	AngleWheelIs0: 	213.906 	PositionError1: 	1.25146 	PositionError0: 	-3.21506 	CurrentMust0: 	-204 	CurrentIs0: 	-196 	CurrentMust1: 	-200 	CurrentIs1: 	-203 	
ArmModuleId: 	0 	Time: 	11070490 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3659342392 	time_after_control_loop: 	3659376237 	T_diff: 	33845 	AngleAxisMust1: 	200.001 	AngleAxisMust0: 	200.001 	AngleWheelMust1: 	209.558 	AngleWheelMust0: 	190.444 	AngleAxisIs1: 	200.34 	AngleAxisIs0: 	207.09 	AngleWheelIs1: 	187.396 	AngleWheelIs0: 	213.284 	PositionError1: 	3.04909 	PositionError0: 	-3.72427 	CurrentMust0: 	-331 	CurrentIs0: 	-315 	CurrentMust1: 	-957 	CurrentIs1: 	-948 	
ArmModuleId: 	1 	Time: 	11133412 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3659405305 	time_after_control_loop: 	3659431085 	T_diff: 	25780 	AngleAxisMust1: 	194.411 	AngleAxisMust0: 	211.762 	AngleWheelMust1: 	209.588 	AngleWheelMust0: 	179.234 	AngleAxisIs1: 	195.93 	AngleAxisIs0: 	217.44 	AngleWheelIs1: 	178.04 	AngleWheelIs0: 	213.82 	PositionError1: 	1.19397 	PositionError0: 	-4.23016 	CurrentMust0: 	-345 	CurrentIs0: 	-343 	CurrentMust1: 	-195 	CurrentIs1: 	-195 	
ArmModuleId: 	0 	Time: 	11212639 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3659484520 	time_after_control_loop: 	3659514001 	T_diff: 	29481 	AngleAxisMust1: 	199.342 	AngleAxisMust0: 	199.342 	AngleWheelMust1: 	208.584 	AngleWheelMust0: 	190.1 	AngleAxisIs1: 	200.52 	AngleAxisIs0: 	207 	AngleWheelIs1: 	187.619 	AngleWheelIs0: 	213.421 	PositionError1: 	2.48189 	PositionError0: 	-4.83546 	CurrentMust0: 	-802 	CurrentIs0: 	-814 	CurrentMust1: 	-872 	CurrentIs1: 	-874 	
ArmModuleId: 	1 	Time: 	11267429 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3659539333 	time_after_control_loop: 	3659568637 	T_diff: 	29304 	AngleAxisMust1: 	193.936 	AngleAxisMust0: 	210.715 	AngleWheelMust1: 	208.613 	AngleWheelMust0: 	179.259 	AngleAxisIs1: 	195.66 	AngleAxisIs0: 	216.9 	AngleWheelIs1: 	178.028 	AngleWheelIs0: 	213.292 	PositionError1: 	1.23116 	PositionError0: 	-4.67719 	CurrentMust0: 	-441 	CurrentIs0: 	-431 	CurrentMust1: 	-198 	CurrentIs1: 	-209 	
ArmModuleId: 	0 	Time: 	11353426 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3659625313 	time_after_control_loop: 	3659651423 	T_diff: 	26110 	AngleAxisMust1: 	198.707 	AngleAxisMust0: 	198.707 	AngleWheelMust1: 	207.645 	AngleWheelMust0: 	189.768 	AngleAxisIs1: 	200.43 	AngleAxisIs0: 	206.91 	AngleWheelIs1: 	187.572 	AngleWheelIs0: 	213.288 	PositionError1: 	2.19716 	PositionError0: 	-5.64124 	CurrentMust0: 	-1292 	CurrentIs0: 	-1294 	CurrentMust1: 	-829 	CurrentIs1: 	-830 	
ArmModuleId: 	1 	Time: 	11407248 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3659679191 	time_after_control_loop: 	3659711938 	T_diff: 	32747 	AngleAxisMust1: 	193.478 	AngleAxisMust0: 	209.706 	AngleWheelMust1: 	207.673 	AngleWheelMust0: 	179.284 	AngleAxisIs1: 	194.76 	AngleAxisIs0: 	214.92 	AngleWheelIs1: 	178.074 	AngleWheelIs0: 	211.446 	PositionError1: 	1.2094 	PositionError0: 	-3.7709 	CurrentMust0: 	-201 	CurrentIs0: 	340 	CurrentMust1: 	-196 	CurrentIs1: 	-182 	
ArmModuleId: 	0 	Time: 	11504824 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3659776724 	time_after_control_loop: 	3659812510 	T_diff: 	35786 	AngleAxisMust1: 	198.068 	AngleAxisMust0: 	198.068 	AngleWheelMust1: 	206.702 	AngleWheelMust0: 	189.435 	AngleAxisIs1: 	200.16 	AngleAxisIs0: 	206.82 	AngleWheelIs1: 	187.345 	AngleWheelIs0: 	212.975 	PositionError1: 	2.09076 	PositionError0: 	-6.27179 	CurrentMust0: 	-440 	CurrentIs0: 	-445 	CurrentMust1: 	-813 	CurrentIs1: 	-807 	
ArmModuleId: 	1 	Time: 	11575195 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3659847148 	time_after_control_loop: 	3659880282 	T_diff: 	33134 	AngleAxisMust1: 	193.018 	AngleAxisMust0: 	208.693 	AngleWheelMust1: 	206.729 	AngleWheelMust0: 	179.308 	AngleAxisIs1: 	193.68 	AngleAxisIs0: 	212.85 	AngleWheelIs1: 	177.983 	AngleWheelIs0: 	209.377 	PositionError1: 	1.32475 	PositionError0: 	-2.64647 	CurrentMust0: 	-165 	CurrentIs0: 	-160 	CurrentMust1: 	-205 	CurrentIs1: 	-203 	
ArmModuleId: 	0 	Time: 	11673507 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3659945413 	time_after_control_loop: 	3659972562 	T_diff: 	27149 	AngleAxisMust1: 	197.275 	AngleAxisMust0: 	197.275 	AngleWheelMust1: 	205.53 	AngleWheelMust0: 	189.021 	AngleAxisIs1: 	200.25 	AngleAxisIs0: 	206.64 	AngleWheelIs1: 	187.521 	AngleWheelIs0: 	212.979 	PositionError1: 	1.50087 	PositionError0: 	-7.44717 	CurrentMust0: 	-1195 	CurrentIs0: 	-1198 	CurrentMust1: 	-725 	CurrentIs1: 	-726 	
