ArmModuleId: 	0 	Time: 	2571048 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	517733060 	time_after_control_loop: 	517801971 	T_diff: 	68911 	AngleAxisMust1: 	184.32 	AngleAxisMust0: 	195.21 	AngleWheelMust1: 	191.588 	AngleWheelMust0: 	177.052 	AngleAxisIs1: 	184.32 	AngleAxisIs0: 	195.21 	AngleWheelIs1: 	177.052 	AngleWheelIs0: 	191.588 	PositionError1: 	0.000335693 	PositionError0: 	-0.00135803 	CurrentMust0: 	0 	CurrentIs0: 	-3 	CurrentMust1: 	0 	CurrentIs1: 	-18 	
ArmModuleId: 	0 	Time: 	8323604 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	523485612 	time_after_control_loop: 	523516485 	T_diff: 	30873 	AngleAxisMust1: 	165.669 	AngleAxisMust0: 	172.82 	AngleWheelMust1: 	162.238 	AngleWheelMust0: 	169.1 	AngleAxisIs1: 	160.65 	AngleAxisIs0: 	171 	AngleWheelIs1: 	164.95 	AngleWheelIs0: 	156.35 	PositionError1: 	4.15009 	PositionError0: 	5.89107 	CurrentMust0: 	706 	CurrentIs0: 	718 	CurrentMust1: 	-539 	CurrentIs1: 	-549 	
ArmModuleId: 	1 	Time: 	8384966 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	523546997 	time_after_control_loop: 	523573908 	T_diff: 	26911 	AngleAxisMust1: 	168.86 	AngleAxisMust0: 	157.336 	AngleWheelMust1: 	158.031 	AngleWheelMust0: 	179.69 	AngleAxisIs1: 	178.02 	AngleAxisIs0: 	149.76 	AngleWheelIs1: 	192.47 	AngleWheelIs0: 	163.57 	PositionError1: 	-12.7787 	PositionError0: 	-5.53728 	CurrentMust0: 	-387 	CurrentIs0: 	-379 	CurrentMust1: 	894 	CurrentIs1: 	903 	
ArmModuleId: 	0 	Time: 	8464347 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	523626361 	time_after_control_loop: 	523653440 	T_diff: 	27079 	AngleAxisMust1: 	164.988 	AngleAxisMust0: 	172.002 	AngleWheelMust1: 	161.166 	AngleWheelMust0: 	168.809 	AngleAxisIs1: 	160.56 	AngleAxisIs0: 	171.09 	AngleWheelIs1: 	164.817 	AngleWheelIs0: 	156.303 	PositionError1: 	3.99255 	PositionError0: 	4.8658 	CurrentMust0: 	583 	CurrentIs0: 	592 	CurrentMust1: 	-518 	CurrentIs1: 	-542 	
ArmModuleId: 	1 	Time: 	8521611 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	523683649 	time_after_control_loop: 	523714299 	T_diff: 	30650 	AngleAxisMust1: 	168.118 	AngleAxisMust0: 	156.814 	AngleWheelMust1: 	157.039 	AngleWheelMust0: 	179.197 	AngleAxisIs1: 	176.85 	AngleAxisIs0: 	147.78 	AngleWheelIs1: 	192.246 	AngleWheelIs0: 	161.454 	PositionError1: 	-13.0476 	PositionError0: 	-4.41301 	CurrentMust0: 	-308 	CurrentIs0: 	-510 	CurrentMust1: 	913 	CurrentIs1: 	903 	
ArmModuleId: 	0 	Time: 	8609392 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	523771400 	time_after_control_loop: 	523798250 	T_diff: 	26850 	AngleAxisMust1: 	164.284 	AngleAxisMust0: 	171.157 	AngleWheelMust1: 	160.059 	AngleWheelMust0: 	168.509 	AngleAxisIs1: 	160.65 	AngleAxisIs0: 	171 	AngleWheelIs1: 	164.95 	AngleWheelIs0: 	156.35 	PositionError1: 	3.55948 	PositionError0: 	3.71129 	CurrentMust0: 	444 	CurrentIs0: 	452 	CurrentMust1: 	-462 	CurrentIs1: 	-490 	
ArmModuleId: 	1 	Time: 	8666736 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	523828768 	time_after_control_loop: 	523855558 	T_diff: 	26790 	AngleAxisMust1: 	167.351 	AngleAxisMust0: 	156.275 	AngleWheelMust1: 	156.015 	AngleWheelMust0: 	178.688 	AngleAxisIs1: 	175.86 	AngleAxisIs0: 	145.8 	AngleWheelIs1: 	192.202 	AngleWheelIs0: 	159.518 	PositionError1: 	-13.5128 	PositionError0: 	-3.50146 	CurrentMust0: 	-244 	CurrentIs0: 	-261 	CurrentMust1: 	945 	CurrentIs1: 	943 	
ArmModuleId: 	0 	Time: 	8746182 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	523908192 	time_after_control_loop: 	523940566 	T_diff: 	32374 	AngleAxisMust1: 	163.611 	AngleAxisMust0: 	170.349 	AngleWheelMust1: 	159 	AngleWheelMust0: 	168.222 	AngleAxisIs1: 	160.56 	AngleAxisIs0: 	170.91 	AngleWheelIs1: 	164.903 	AngleWheelIs0: 	156.217 	PositionError1: 	3.31961 	PositionError0: 	2.78561 	CurrentMust0: 	333 	CurrentIs0: 	334 	CurrentMust1: 	-431 	CurrentIs1: 	-424 	
ArmModuleId: 	1 	Time: 	8804291 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	523966345 	time_after_control_loop: 	523993138 	T_diff: 	26793 	AngleAxisMust1: 	166.618 	AngleAxisMust0: 	155.759 	AngleWheelMust1: 	155.035 	AngleWheelMust0: 	178.201 	AngleAxisIs1: 	175.14 	AngleAxisIs0: 	144.45 	AngleWheelIs1: 	192.127 	AngleWheelIs0: 	158.153 	PositionError1: 	-13.9245 	PositionError0: 	-3.11571 	CurrentMust0: 	-218 	CurrentIs0: 	-232 	CurrentMust1: 	974 	CurrentIs1: 	963 	
ArmModuleId: 	0 	Time: 	8887724 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	524049733 	time_after_control_loop: 	524076527 	T_diff: 	26794 	AngleAxisMust1: 	162.921 	AngleAxisMust0: 	169.521 	AngleWheelMust1: 	157.914 	AngleWheelMust0: 	167.928 	AngleAxisIs1: 	160.65 	AngleAxisIs0: 	171 	AngleWheelIs1: 	164.95 	AngleWheelIs0: 	156.35 	PositionError1: 	2.97832 	PositionError0: 	1.56635 	CurrentMust0: 	187 	CurrentIs0: 	189 	CurrentMust1: 	-387 	CurrentIs1: 	-365 	
ArmModuleId: 	1 	Time: 	8940993 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	524103030 	time_after_control_loop: 	524130603 	T_diff: 	27573 	AngleAxisMust1: 	165.866 	AngleAxisMust0: 	155.23 	AngleWheelMust1: 	154.03 	AngleWheelMust0: 	177.702 	AngleAxisIs1: 	175.05 	AngleAxisIs0: 	144.36 	AngleWheelIs1: 	192.08 	AngleWheelIs0: 	158.02 	PositionError1: 	-14.3767 	PositionError0: 	-3.98746 	CurrentMust0: 	-279 	CurrentIs0: 	-290 	CurrentMust1: 	1006 	CurrentIs1: 	996 	
ArmModuleId: 	0 	Time: 	9022169 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	524184186 	time_after_control_loop: 	524211789 	T_diff: 	27603 	AngleAxisMust1: 	162.243 	AngleAxisMust0: 	168.707 	AngleWheelMust1: 	156.847 	AngleWheelMust0: 	167.639 	AngleAxisIs1: 	160.56 	AngleAxisIs0: 	171 	AngleWheelIs1: 	164.86 	AngleWheelIs0: 	156.26 	PositionError1: 	2.77943 	PositionError0: 	0.590225 	CurrentMust0: 	70 	CurrentIs0: 	71 	CurrentMust1: 	-361 	CurrentIs1: 	-365 	
ArmModuleId: 	1 	Time: 	9075933 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	524237956 	time_after_control_loop: 	524264870 	T_diff: 	26914 	AngleAxisMust1: 	165.128 	AngleAxisMust0: 	154.711 	AngleWheelMust1: 	153.044 	AngleWheelMust0: 	177.212 	AngleAxisIs1: 	174.96 	AngleAxisIs0: 	144.27 	AngleWheelIs1: 	192.033 	AngleWheelIs0: 	157.887 	PositionError1: 	-14.8198 	PositionError0: 	-4.84077 	CurrentMust0: 	-339 	CurrentIs0: 	-355 	CurrentMust1: 	1037 	CurrentIs1: 	1050 	
ArmModuleId: 	0 	Time: 	9156134 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	524318142 	time_after_control_loop: 	524345311 	T_diff: 	27169 	AngleAxisMust1: 	161.573 	AngleAxisMust0: 	167.903 	AngleWheelMust1: 	155.793 	AngleWheelMust0: 	167.353 	AngleAxisIs1: 	160.56 	AngleAxisIs0: 	171.09 	AngleWheelIs1: 	164.817 	AngleWheelIs0: 	156.303 	PositionError1: 	2.53662 	PositionError0: 	-0.507614 	CurrentMust0: 	-61 	CurrentIs0: 	-61 	CurrentMust1: 	-329 	CurrentIs1: 	-335 	
ArmModuleId: 	1 	Time: 	9209608 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	524371645 	time_after_control_loop: 	524402700 	T_diff: 	31055 	AngleAxisMust1: 	164.398 	AngleAxisMust0: 	154.197 	AngleWheelMust1: 	152.068 	AngleWheelMust0: 	176.727 	AngleAxisIs1: 	175.05 	AngleAxisIs0: 	144.36 	AngleWheelIs1: 	192.08 	AngleWheelIs0: 	158.02 	PositionError1: 	-15.3516 	PositionError0: 	-5.94952 	CurrentMust0: 	-416 	CurrentIs0: 	-414 	CurrentMust1: 	1074 	CurrentIs1: 	1077 	
ArmModuleId: 	0 	Time: 	9294454 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	524456465 	time_after_control_loop: 	524483619 	T_diff: 	27154 	AngleAxisMust1: 	160.881 	AngleAxisMust0: 	167.072 	AngleWheelMust1: 	154.704 	AngleWheelMust0: 	167.058 	AngleAxisIs1: 	160.65 	AngleAxisIs0: 	170.91 	AngleWheelIs1: 	164.993 	AngleWheelIs0: 	156.307 	PositionError1: 	2.06558 	PositionError0: 	-1.60057 	CurrentMust0: 	-192 	CurrentIs0: 	-182 	CurrentMust1: 	-268 	CurrentIs1: 	-254 	
ArmModuleId: 	1 	Time: 	9350081 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	524512115 	time_after_control_loop: 	524539271 	T_diff: 	27156 	AngleAxisMust1: 	163.644 	AngleAxisMust0: 	153.667 	AngleWheelMust1: 	151.061 	AngleWheelMust0: 	176.227 	AngleAxisIs1: 	174.6 	AngleAxisIs0: 	143.37 	AngleWheelIs1: 	192.103 	AngleWheelIs0: 	157.097 	PositionError1: 	-15.8751 	PositionError0: 	-6.03384 	CurrentMust0: 	-422 	CurrentIs0: 	-153 	CurrentMust1: 	1111 	CurrentIs1: 	1117 	
ArmModuleId: 	0 	Time: 	9435248 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	524597258 	time_after_control_loop: 	524628045 	T_diff: 	30787 	AngleAxisMust1: 	160.188 	AngleAxisMust0: 	166.24 	AngleWheelMust1: 	153.613 	AngleWheelMust0: 	166.763 	AngleAxisIs1: 	160.38 	AngleAxisIs0: 	171 	AngleWheelIs1: 	164.68 	AngleWheelIs0: 	156.08 	PositionError1: 	2.08304 	PositionError0: 	-2.46423 	CurrentMust0: 	-296 	CurrentIs0: 	-286 	CurrentMust1: 	-270 	CurrentIs1: 	-261 	
ArmModuleId: 	1 	Time: 	9497399 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	524659435 	time_after_control_loop: 	524690400 	T_diff: 	30965 	AngleAxisMust1: 	162.889 	AngleAxisMust0: 	153.136 	AngleWheelMust1: 	150.052 	AngleWheelMust0: 	175.726 	AngleAxisIs1: 	173.43 	AngleAxisIs0: 	140.31 	AngleWheelIs1: 	192.395 	AngleWheelIs0: 	154.465 	PositionError1: 	-16.6686 	PositionError0: 	-4.41061 	CurrentMust0: 	-308 	CurrentIs0: 	443 	CurrentMust1: 	1166 	CurrentIs1: 	1164 	
ArmModuleId: 	0 	Time: 	9583075 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	524745082 	time_after_control_loop: 	524773500 	T_diff: 	28418 	AngleAxisMust1: 	159.423 	AngleAxisMust0: 	165.321 	AngleWheelMust1: 	152.409 	AngleWheelMust0: 	166.437 	AngleAxisIs1: 	160.47 	AngleAxisIs0: 	170.91 	AngleWheelIs1: 	164.813 	AngleWheelIs0: 	156.127 	PositionError1: 	1.62379 	PositionError0: 	-3.71547 	CurrentMust0: 	-446 	CurrentIs0: 	-453 	CurrentMust1: 	-210 	CurrentIs1: 	-187 	
ArmModuleId: 	1 	Time: 	9641983 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	524804011 	time_after_control_loop: 	524830800 	T_diff: 	26789 	AngleAxisMust1: 	162.055 	AngleAxisMust0: 	152.549 	AngleWheelMust1: 	148.938 	AngleWheelMust0: 	175.172 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	137.88 	AngleWheelIs1: 	191.936 	AngleWheelIs0: 	151.684 	PositionError1: 	-16.7631 	PositionError0: 	-2.74333 	CurrentMust0: 	-191 	CurrentIs0: 	-171 	CurrentMust1: 	1173 	CurrentIs1: 	1170 	
ArmModuleId: 	0 	Time: 	9721537 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	524883547 	time_after_control_loop: 	524911392 	T_diff: 	27845 	AngleAxisMust1: 	158.714 	AngleAxisMust0: 	164.47 	AngleWheelMust1: 	151.293 	AngleWheelMust0: 	166.134 	AngleAxisIs1: 	160.47 	AngleAxisIs0: 	170.91 	AngleWheelIs1: 	164.813 	AngleWheelIs0: 	156.127 	PositionError1: 	1.32161 	PositionError0: 	-4.83072 	CurrentMust0: 	-580 	CurrentIs0: 	-541 	CurrentMust1: 	-171 	CurrentIs1: 	-182 	
ArmModuleId: 	1 	Time: 	9780195 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	524942253 	time_after_control_loop: 	524969245 	T_diff: 	26992 	AngleAxisMust1: 	161.283 	AngleAxisMust0: 	152.006 	AngleWheelMust1: 	147.906 	AngleWheelMust0: 	174.659 	AngleAxisIs1: 	171.18 	AngleAxisIs0: 	136.62 	AngleWheelIs1: 	191.908 	AngleWheelIs0: 	150.452 	PositionError1: 	-17.2478 	PositionError0: 	-2.54294 	CurrentMust0: 	-177 	CurrentIs0: 	-190 	CurrentMust1: 	1207 	CurrentIs1: 	1210 	
ArmModuleId: 	0 	Time: 	9859361 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	525021369 	time_after_control_loop: 	525054388 	T_diff: 	33019 	AngleAxisMust1: 	158.011 	AngleAxisMust0: 	163.626 	AngleWheelMust1: 	150.187 	AngleWheelMust0: 	165.835 	AngleAxisIs1: 	160.11 	AngleAxisIs0: 	170.91 	AngleWheelIs1: 	164.453 	AngleWheelIs0: 	155.767 	PositionError1: 	1.38174 	PositionError0: 	-5.57747 	CurrentMust0: 	-669 	CurrentIs0: 	-677 	CurrentMust1: 	-179 	CurrentIs1: 	-156 	
ArmModuleId: 	1 	Time: 	9923336 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	525085385 	time_after_control_loop: 	525112340 	T_diff: 	26955 	AngleAxisMust1: 	160.517 	AngleAxisMust0: 	151.467 	AngleWheelMust1: 	146.883 	AngleWheelMust0: 	174.151 	AngleAxisIs1: 	171.09 	AngleAxisIs0: 	136.62 	AngleWheelIs1: 	191.818 	AngleWheelIs0: 	150.362 	PositionError1: 	-17.6666 	PositionError0: 	-3.47682 	CurrentMust0: 	-243 	CurrentIs0: 	-234 	CurrentMust1: 	1236 	CurrentIs1: 	1237 	
ArmModuleId: 	0 	Time: 	10004454 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	525166468 	time_after_control_loop: 	525194848 	T_diff: 	28380 	AngleAxisMust1: 	157.279 	AngleAxisMust0: 	162.748 	AngleWheelMust1: 	149.036 	AngleWheelMust0: 	165.523 	AngleAxisIs1: 	158.85 	AngleAxisIs0: 	170.91 	AngleWheelIs1: 	163.193 	AngleWheelIs0: 	154.507 	PositionError1: 	2.32997 	PositionError0: 	-5.46806 	CurrentMust0: 	-656 	CurrentIs0: 	-578 	CurrentMust1: 	-303 	CurrentIs1: 	-261 	
ArmModuleId: 	1 	Time: 	10059063 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	525221104 	time_after_control_loop: 	525252310 	T_diff: 	31206 	AngleAxisMust1: 	159.72 	AngleAxisMust0: 	150.907 	AngleWheelMust1: 	145.818 	AngleWheelMust0: 	173.622 	AngleAxisIs1: 	171.09 	AngleAxisIs0: 	136.53 	AngleWheelIs1: 	191.861 	AngleWheelIs0: 	150.319 	PositionError1: 	-18.2383 	PositionError0: 	-4.49792 	CurrentMust0: 	-315 	CurrentIs0: 	-308 	CurrentMust1: 	1276 	CurrentIs1: 	1277 	
ArmModuleId: 	0 	Time: 	10144956 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	525306968 	time_after_control_loop: 	525334977 	T_diff: 	28009 	AngleAxisMust1: 	156.567 	AngleAxisMust0: 	161.893 	AngleWheelMust1: 	147.915 	AngleWheelMust0: 	165.219 	AngleAxisIs1: 	156.69 	AngleAxisIs0: 	170.82 	AngleWheelIs1: 	161.077 	AngleWheelIs0: 	152.303 	PositionError1: 	4.14313 	PositionError0: 	-4.38647 	CurrentMust0: 	-525 	CurrentIs0: 	-511 	CurrentMust1: 	-539 	CurrentIs1: 	-549 	
ArmModuleId: 	1 	Time: 	10203011 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	525365044 	time_after_control_loop: 	525395361 	T_diff: 	30317 	AngleAxisMust1: 	158.944 	AngleAxisMust0: 	150.36 	AngleWheelMust1: 	144.781 	AngleWheelMust0: 	173.106 	AngleAxisIs1: 	171 	AngleAxisIs0: 	136.44 	AngleWheelIs1: 	191.814 	AngleWheelIs0: 	150.186 	PositionError1: 	-18.7068 	PositionError0: 	-5.40251 	CurrentMust0: 	-378 	CurrentIs0: 	-388 	CurrentMust1: 	1309 	CurrentIs1: 	1311 	
ArmModuleId: 	0 	Time: 	10293699 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	525455710 	time_after_control_loop: 	525483572 	T_diff: 	27862 	AngleAxisMust1: 	155.812 	AngleAxisMust0: 	160.987 	AngleWheelMust1: 	146.727 	AngleWheelMust0: 	164.897 	AngleAxisIs1: 	154.53 	AngleAxisIs0: 	170.73 	AngleWheelIs1: 	158.96 	AngleWheelIs0: 	150.1 	PositionError1: 	5.93835 	PositionError0: 	-3.37103 	CurrentMust0: 	-404 	CurrentIs0: 	-519 	CurrentMust1: 	-772 	CurrentIs1: 	-720 	
ArmModuleId: 	1 	Time: 	10347862 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	525509884 	time_after_control_loop: 	525537067 	T_diff: 	27183 	AngleAxisMust1: 	158.122 	AngleAxisMust0: 	149.782 	AngleWheelMust1: 	143.682 	AngleWheelMust0: 	172.561 	AngleAxisIs1: 	170.82 	AngleAxisIs0: 	135.99 	AngleWheelIs1: 	191.849 	AngleWheelIs0: 	149.791 	PositionError1: 	-19.2876 	PositionError0: 	-6.10593 	CurrentMust0: 	-427 	CurrentIs0: 	-408 	CurrentMust1: 	1350 	CurrentIs1: 	1351 	
ArmModuleId: 	0 	Time: 	10436055 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	525598071 	time_after_control_loop: 	525625932 	T_diff: 	27861 	AngleAxisMust1: 	155.101 	AngleAxisMust0: 	160.133 	AngleWheelMust1: 	145.608 	AngleWheelMust0: 	164.594 	AngleAxisIs1: 	153.54 	AngleAxisIs0: 	171.09 	AngleWheelIs1: 	157.797 	AngleWheelIs0: 	149.283 	PositionError1: 	6.79721 	PositionError0: 	-3.67192 	CurrentMust0: 	-440 	CurrentIs0: 	-433 	CurrentMust1: 	-883 	CurrentIs1: 	-894 	
ArmModuleId: 	1 	Time: 	10497479 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	525659540 	time_after_control_loop: 	525685955 	T_diff: 	26415 	AngleAxisMust1: 	157.347 	AngleAxisMust0: 	149.237 	AngleWheelMust1: 	142.647 	AngleWheelMust0: 	172.046 	AngleAxisIs1: 	169.74 	AngleAxisIs0: 	134.01 	AngleWheelIs1: 	191.716 	AngleWheelIs0: 	147.764 	PositionError1: 	-19.6681 	PositionError0: 	-5.11499 	CurrentMust0: 	-357 	CurrentIs0: 	-455 	CurrentMust1: 	1376 	CurrentIs1: 	1364 	
ArmModuleId: 	0 	Time: 	10581705 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	525743717 	time_after_control_loop: 	525770693 	T_diff: 	26976 	AngleAxisMust1: 	154.341 	AngleAxisMust0: 	159.221 	AngleWheelMust1: 	144.412 	AngleWheelMust0: 	164.27 	AngleAxisIs1: 	153.45 	AngleAxisIs0: 	171.09 	AngleWheelIs1: 	157.707 	AngleWheelIs0: 	149.193 	PositionError1: 	6.56316 	PositionError0: 	-4.77792 	CurrentMust0: 	-573 	CurrentIs0: 	-558 	CurrentMust1: 	-853 	CurrentIs1: 	-872 	
ArmModuleId: 	1 	Time: 	10638873 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	525800931 	time_after_control_loop: 	525827690 	T_diff: 	26759 	AngleAxisMust1: 	156.519 	AngleAxisMust0: 	148.655 	AngleWheelMust1: 	141.541 	AngleWheelMust0: 	171.497 	AngleAxisIs1: 	168.48 	AngleAxisIs0: 	131.4 	AngleWheelIs1: 	191.703 	AngleWheelIs0: 	145.257 	PositionError1: 	-20.2048 	PositionError0: 	-3.714 	CurrentMust0: 	-259 	CurrentIs0: 	-355 	CurrentMust1: 	1414 	CurrentIs1: 	1425 	
ArmModuleId: 	0 	Time: 	10718872 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	525880881 	time_after_control_loop: 	525908247 	T_diff: 	27366 	AngleAxisMust1: 	153.647 	AngleAxisMust0: 	158.387 	AngleWheelMust1: 	143.32 	AngleWheelMust0: 	163.974 	AngleAxisIs1: 	153.45 	AngleAxisIs0: 	171 	AngleWheelIs1: 	157.75 	AngleWheelIs0: 	149.15 	PositionError1: 	6.22411 	PositionError0: 	-5.82755 	CurrentMust0: 	-699 	CurrentIs0: 	-684 	CurrentMust1: 	-809 	CurrentIs1: 	-821 	
ArmModuleId: 	1 	Time: 	10772538 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	525934591 	time_after_control_loop: 	525962354 	T_diff: 	27763 	AngleAxisMust1: 	155.762 	AngleAxisMust0: 	148.123 	AngleWheelMust1: 	140.53 	AngleWheelMust0: 	170.995 	AngleAxisIs1: 	167.49 	AngleAxisIs0: 	129.6 	AngleWheelIs1: 	191.573 	AngleWheelIs0: 	143.407 	PositionError1: 	-20.5771 	PositionError0: 	-2.87466 	CurrentMust0: 	-201 	CurrentIs0: 	-212 	CurrentMust1: 	1440 	CurrentIs1: 	1445 	
ArmModuleId: 	0 	Time: 	10855250 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	526017260 	time_after_control_loop: 	526043919 	T_diff: 	26659 	AngleAxisMust1: 	152.962 	AngleAxisMust0: 	157.566 	AngleWheelMust1: 	142.243 	AngleWheelMust0: 	163.682 	AngleAxisIs1: 	153.45 	AngleAxisIs0: 	171.09 	AngleWheelIs1: 	157.707 	AngleWheelIs0: 	149.193 	PositionError1: 	5.97528 	PositionError0: 	-6.94756 	CurrentMust0: 	-834 	CurrentIs0: 	-831 	CurrentMust1: 	-776 	CurrentIs1: 	-776 	
ArmModuleId: 	1 	Time: 	10913334 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	526075387 	time_after_control_loop: 	526106094 	T_diff: 	30707 	AngleAxisMust1: 	155.017 	AngleAxisMust0: 	147.598 	AngleWheelMust1: 	139.534 	AngleWheelMust0: 	170.5 	AngleAxisIs1: 	167.4 	AngleAxisIs0: 	129.33 	AngleWheelIs1: 	191.612 	AngleWheelIs0: 	143.188 	PositionError1: 	-21.1112 	PositionError0: 	-3.65204 	CurrentMust0: 	-255 	CurrentIs0: 	-231 	CurrentMust1: 	1477 	CurrentIs1: 	1492 	
ArmModuleId: 	0 	Time: 	11001511 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	526163518 	time_after_control_loop: 	526190458 	T_diff: 	26940 	AngleAxisMust1: 	152.23 	AngleAxisMust0: 	156.686 	AngleWheelMust1: 	141.09 	AngleWheelMust0: 	163.37 	AngleAxisIs1: 	153.45 	AngleAxisIs0: 	171 	AngleWheelIs1: 	157.75 	AngleWheelIs0: 	149.15 	PositionError1: 	5.61995 	PositionError0: 	-8.05737 	CurrentMust0: 	-967 	CurrentIs0: 	-964 	CurrentMust1: 	-730 	CurrentIs1: 	-725 	
ArmModuleId: 	1 	Time: 	11057606 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	526219637 	time_after_control_loop: 	526249787 	T_diff: 	30150 	AngleAxisMust1: 	154.219 	AngleAxisMust0: 	147.037 	AngleWheelMust1: 	138.468 	AngleWheelMust0: 	169.97 	AngleAxisIs1: 	167.31 	AngleAxisIs0: 	129.42 	AngleWheelIs1: 	191.479 	AngleWheelIs0: 	143.141 	PositionError1: 	-21.508 	PositionError0: 	-4.67136 	CurrentMust0: 	-327 	CurrentIs0: 	-320 	CurrentMust1: 	1505 	CurrentIs1: 	1519 	
