ArmModuleId: 	0 	Time: 	2605077 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2913422203 	time_after_control_loop: 	2913490994 	T_diff: 	68791 	AngleAxisMust1: 	148.59 	AngleAxisMust0: 	189 	AngleWheelMust1: 	152.89 	AngleWheelMust0: 	144.29 	AngleAxisIs1: 	148.77 	AngleAxisIs0: 	189.09 	AngleWheelIs1: 	144.427 	AngleWheelIs0: 	153.113 	PositionError1: 	-0.132904 	PositionError0: 	-0.219879 	CurrentMust0: 	-43 	CurrentIs0: 	-76 	CurrentMust1: 	33 	CurrentIs1: 	38 	
ArmModuleId: 	0 	Time: 	8346738 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919163862 	time_after_control_loop: 	2919197450 	T_diff: 	33588 	AngleAxisMust1: 	176.699 	AngleAxisMust0: 	203.156 	AngleWheelMust1: 	187.764 	AngleWheelMust0: 	165.634 	AngleAxisIs1: 	168.39 	AngleAxisIs0: 	196.38 	AngleWheelIs1: 	160.563 	AngleWheelIs0: 	176.217 	PositionError1: 	5.06931 	PositionError0: 	11.5441 	CurrentMust0: 	2308 	CurrentIs0: 	2315 	CurrentMust1: 	-1267 	CurrentIs1: 	-1281 	
ArmModuleId: 	1 	Time: 	8414979 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919232125 	time_after_control_loop: 	2919262774 	T_diff: 	30649 	AngleAxisMust1: 	229.024 	AngleAxisMust0: 	242.695 	AngleWheelMust1: 	258.982 	AngleWheelMust0: 	199.067 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.652 	AngleWheelIs0: 	259.848 	PositionError1: 	4.41417 	PositionError0: 	-0.865356 	CurrentMust0: 	-86 	CurrentIs0: 	-109 	CurrentMust1: 	-441 	CurrentIs1: 	-443 	
ArmModuleId: 	0 	Time: 	8502438 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919319560 	time_after_control_loop: 	2919346367 	T_diff: 	26807 	AngleAxisMust1: 	177.839 	AngleAxisMust0: 	203.731 	AngleWheelMust1: 	189.178 	AngleWheelMust0: 	166.5 	AngleAxisIs1: 	168.66 	AngleAxisIs0: 	196.38 	AngleWheelIs1: 	160.833 	AngleWheelIs0: 	176.487 	PositionError1: 	5.66508 	PositionError0: 	12.6886 	CurrentMust0: 	2537 	CurrentIs0: 	2537 	CurrentMust1: 	-1416 	CurrentIs1: 	-1399 	
ArmModuleId: 	1 	Time: 	8564026 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919381170 	time_after_control_loop: 	2919408185 	T_diff: 	27015 	AngleAxisMust1: 	229.045 	AngleAxisMust0: 	242.424 	AngleWheelMust1: 	258.873 	AngleWheelMust0: 	199.217 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.652 	AngleWheelIs0: 	259.848 	PositionError1: 	4.56474 	PositionError0: 	-0.974213 	CurrentMust0: 	-97 	CurrentIs0: 	-123 	CurrentMust1: 	-456 	CurrentIs1: 	-457 	
ArmModuleId: 	0 	Time: 	8649777 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919466901 	time_after_control_loop: 	2919499301 	T_diff: 	32400 	AngleAxisMust1: 	178.917 	AngleAxisMust0: 	204.273 	AngleWheelMust1: 	190.515 	AngleWheelMust0: 	167.318 	AngleAxisIs1: 	168.57 	AngleAxisIs0: 	196.38 	AngleWheelIs1: 	160.743 	AngleWheelIs0: 	176.397 	PositionError1: 	6.5733 	PositionError0: 	14.1155 	CurrentMust0: 	2823 	CurrentIs0: 	2810 	CurrentMust1: 	-1643 	CurrentIs1: 	-1634 	
ArmModuleId: 	1 	Time: 	8708697 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919525844 	time_after_control_loop: 	2919552342 	T_diff: 	26498 	AngleAxisMust1: 	229.065 	AngleAxisMust0: 	242.167 	AngleWheelMust1: 	258.77 	AngleWheelMust0: 	199.36 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.13 	AngleWheelIs1: 	194.695 	AngleWheelIs0: 	259.805 	PositionError1: 	4.66412 	PositionError0: 	-1.03409 	CurrentMust0: 	-103 	CurrentIs0: 	-131 	CurrentMust1: 	-466 	CurrentIs1: 	-450 	
ArmModuleId: 	0 	Time: 	8788625 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919605747 	time_after_control_loop: 	2919632866 	T_diff: 	27119 	AngleAxisMust1: 	179.942 	AngleAxisMust0: 	204.79 	AngleWheelMust1: 	191.787 	AngleWheelMust0: 	168.097 	AngleAxisIs1: 	169.56 	AngleAxisIs0: 	197.46 	AngleWheelIs1: 	161.217 	AngleWheelIs0: 	177.903 	PositionError1: 	6.87804 	PositionError0: 	13.8816 	CurrentMust0: 	2776 	CurrentIs0: 	2253 	CurrentMust1: 	-1719 	CurrentIs1: 	-1554 	
ArmModuleId: 	1 	Time: 	8850478 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919667636 	time_after_control_loop: 	2919697897 	T_diff: 	30261 	AngleAxisMust1: 	229.084 	AngleAxisMust0: 	241.923 	AngleWheelMust1: 	258.672 	AngleWheelMust0: 	199.495 	AngleAxisIs1: 	227.07 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.472 	AngleWheelIs0: 	259.668 	PositionError1: 	5.0226 	PositionError0: 	-0.995056 	CurrentMust0: 	-99 	CurrentIs0: 	-87 	CurrentMust1: 	-502 	CurrentIs1: 	-496 	
ArmModuleId: 	0 	Time: 	8939039 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919756168 	time_after_control_loop: 	2919786164 	T_diff: 	29996 	AngleAxisMust1: 	181.024 	AngleAxisMust0: 	205.334 	AngleWheelMust1: 	193.129 	AngleWheelMust0: 	168.918 	AngleAxisIs1: 	173.79 	AngleAxisIs0: 	198.81 	AngleWheelIs1: 	164.802 	AngleWheelIs0: 	182.778 	PositionError1: 	4.1144 	PositionError0: 	10.3484 	CurrentMust0: 	2069 	CurrentIs0: 	2115 	CurrentMust1: 	-1028 	CurrentIs1: 	-875 	
ArmModuleId: 	1 	Time: 	8995369 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919812513 	time_after_control_loop: 	2919840071 	T_diff: 	27558 	AngleAxisMust1: 	229.104 	AngleAxisMust0: 	241.665 	AngleWheelMust1: 	258.569 	AngleWheelMust0: 	199.638 	AngleAxisIs1: 	227.07 	AngleAxisIs0: 	248.13 	AngleWheelIs1: 	194.515 	AngleWheelIs0: 	259.625 	PositionError1: 	5.12247 	PositionError0: 	-1.05533 	CurrentMust0: 	-105 	CurrentIs0: 	-138 	CurrentMust1: 	-512 	CurrentIs1: 	-510 	
ArmModuleId: 	0 	Time: 	9081414 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919898574 	time_after_control_loop: 	2919927429 	T_diff: 	28855 	AngleAxisMust1: 	182.12 	AngleAxisMust0: 	205.887 	AngleWheelMust1: 	194.49 	AngleWheelMust0: 	169.751 	AngleAxisIs1: 	179.82 	AngleAxisIs0: 	197.91 	AngleWheelIs1: 	171.262 	AngleWheelIs0: 	188.378 	PositionError1: 	-1.51285 	PositionError0: 	6.10912 	CurrentMust0: 	1221 	CurrentIs0: 	1574 	CurrentMust1: 	378 	CurrentIs1: 	-93 	
ArmModuleId: 	1 	Time: 	9136501 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919953650 	time_after_control_loop: 	2919981589 	T_diff: 	27939 	AngleAxisMust1: 	229.124 	AngleAxisMust0: 	241.404 	AngleWheelMust1: 	258.464 	AngleWheelMust0: 	199.783 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.31 	AngleWheelIs1: 	194.609 	AngleWheelIs0: 	259.891 	PositionError1: 	5.17339 	PositionError0: 	-1.42612 	CurrentMust0: 	-142 	CurrentIs0: 	-146 	CurrentMust1: 	-517 	CurrentIs1: 	-504 	
ArmModuleId: 	0 	Time: 	9221518 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920038643 	time_after_control_loop: 	2920066039 	T_diff: 	27396 	AngleAxisMust1: 	183.149 	AngleAxisMust0: 	206.404 	AngleWheelMust1: 	195.765 	AngleWheelMust0: 	170.532 	AngleAxisIs1: 	182.61 	AngleAxisIs0: 	196.56 	AngleWheelIs1: 	174.697 	AngleWheelIs0: 	190.523 	PositionError1: 	-4.16714 	PositionError0: 	5.23984 	CurrentMust0: 	1047 	CurrentIs0: 	1038 	CurrentMust1: 	1041 	CurrentIs1: 	1111 	
ArmModuleId: 	1 	Time: 	9275170 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920092316 	time_after_control_loop: 	2920127550 	T_diff: 	35234 	AngleAxisMust1: 	229.143 	AngleAxisMust0: 	241.159 	AngleWheelMust1: 	258.366 	AngleWheelMust0: 	199.919 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.13 	AngleWheelIs1: 	194.695 	AngleWheelIs0: 	259.805 	PositionError1: 	5.22321 	PositionError0: 	-1.43826 	CurrentMust0: 	-143 	CurrentIs0: 	-143 	CurrentMust1: 	-522 	CurrentIs1: 	-557 	
ArmModuleId: 	0 	Time: 	9363746 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920180869 	time_after_control_loop: 	2920207725 	T_diff: 	26856 	AngleAxisMust1: 	184.249 	AngleAxisMust0: 	206.959 	AngleWheelMust1: 	197.131 	AngleWheelMust0: 	171.367 	AngleAxisIs1: 	180.9 	AngleAxisIs0: 	199.8 	AngleWheelIs1: 	171.439 	AngleWheelIs0: 	190.361 	PositionError1: 	-0.07341 	PositionError0: 	6.76682 	CurrentMust0: 	1353 	CurrentIs0: 	1370 	CurrentMust1: 	18 	CurrentIs1: 	-174 	
ArmModuleId: 	1 	Time: 	9416554 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920233706 	time_after_control_loop: 	2920264186 	T_diff: 	30480 	AngleAxisMust1: 	229.163 	AngleAxisMust0: 	240.897 	AngleWheelMust1: 	258.261 	AngleWheelMust0: 	200.064 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.742 	AngleWheelIs0: 	259.938 	PositionError1: 	5.32159 	PositionError0: 	-1.67639 	CurrentMust0: 	-167 	CurrentIs0: 	-173 	CurrentMust1: 	-532 	CurrentIs1: 	-510 	
ArmModuleId: 	0 	Time: 	9500831 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920317954 	time_after_control_loop: 	2920345178 	T_diff: 	27224 	AngleAxisMust1: 	185.285 	AngleAxisMust0: 	207.48 	AngleWheelMust1: 	198.416 	AngleWheelMust0: 	172.154 	AngleAxisIs1: 	179.37 	AngleAxisIs0: 	203.31 	AngleWheelIs1: 	168.232 	AngleWheelIs0: 	190.508 	PositionError1: 	3.92043 	PositionError0: 	7.90488 	CurrentMust0: 	1580 	CurrentIs0: 	1577 	CurrentMust1: 	-980 	CurrentIs1: 	-970 	
ArmModuleId: 	1 	Time: 	9553977 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920371117 	time_after_control_loop: 	2920398061 	T_diff: 	26944 	AngleAxisMust1: 	229.182 	AngleAxisMust0: 	240.65 	AngleWheelMust1: 	258.162 	AngleWheelMust0: 	200.201 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.49 	AngleWheelIs1: 	194.523 	AngleWheelIs0: 	259.977 	PositionError1: 	5.67746 	PositionError0: 	-1.81433 	CurrentMust0: 	-181 	CurrentIs0: 	-195 	CurrentMust1: 	-567 	CurrentIs1: 	-584 	
ArmModuleId: 	0 	Time: 	9634089 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920451212 	time_after_control_loop: 	2920479147 	T_diff: 	27935 	AngleAxisMust1: 	186.301 	AngleAxisMust0: 	207.992 	AngleWheelMust1: 	199.677 	AngleWheelMust0: 	172.926 	AngleAxisIs1: 	178.92 	AngleAxisIs0: 	204.57 	AngleWheelIs1: 	167.18 	AngleWheelIs0: 	190.66 	PositionError1: 	5.74442 	PositionError0: 	9.01401 	CurrentMust0: 	1802 	CurrentIs0: 	1791 	CurrentMust1: 	-1436 	CurrentIs1: 	-1472 	
ArmModuleId: 	1 	Time: 	9687912 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920505103 	time_after_control_loop: 	2920532412 	T_diff: 	27309 	AngleAxisMust1: 	229.2 	AngleAxisMust0: 	240.408 	AngleWheelMust1: 	258.065 	AngleWheelMust0: 	200.335 	AngleAxisIs1: 	227.43 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.832 	AngleWheelIs0: 	260.028 	PositionError1: 	5.50275 	PositionError0: 	-1.9624 	CurrentMust0: 	-196 	CurrentIs0: 	-195 	CurrentMust1: 	-550 	CurrentIs1: 	-530 	
ArmModuleId: 	0 	Time: 	9770438 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920587563 	time_after_control_loop: 	2920619344 	T_diff: 	31781 	AngleAxisMust1: 	187.327 	AngleAxisMust0: 	208.509 	AngleWheelMust1: 	200.95 	AngleWheelMust0: 	173.705 	AngleAxisIs1: 	179.28 	AngleAxisIs0: 	204.39 	AngleWheelIs1: 	167.626 	AngleWheelIs0: 	190.934 	PositionError1: 	6.07718 	PositionError0: 	10.0124 	CurrentMust0: 	2002 	CurrentIs0: 	1995 	CurrentMust1: 	-1519 	CurrentIs1: 	-1512 	
ArmModuleId: 	1 	Time: 	9828214 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920645356 	time_after_control_loop: 	2920675693 	T_diff: 	30337 	AngleAxisMust1: 	229.219 	AngleAxisMust0: 	240.164 	AngleWheelMust1: 	257.967 	AngleWheelMust0: 	200.471 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.4 	AngleWheelIs1: 	194.656 	AngleWheelIs0: 	260.024 	PositionError1: 	5.81425 	PositionError0: 	-2.05637 	CurrentMust0: 	-205 	CurrentIs0: 	-202 	CurrentMust1: 	-581 	CurrentIs1: 	-584 	
ArmModuleId: 	0 	Time: 	9920850 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920737979 	time_after_control_loop: 	2920764820 	T_diff: 	26841 	AngleAxisMust1: 	188.451 	AngleAxisMust0: 	209.075 	AngleWheelMust1: 	202.344 	AngleWheelMust0: 	174.558 	AngleAxisIs1: 	179.28 	AngleAxisIs0: 	204.39 	AngleWheelIs1: 	167.626 	AngleWheelIs0: 	190.934 	PositionError1: 	6.93057 	PositionError0: 	11.4067 	CurrentMust0: 	2281 	CurrentIs0: 	2264 	CurrentMust1: 	-1732 	CurrentIs1: 	-1700 	
ArmModuleId: 	1 	Time: 	9973725 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920790865 	time_after_control_loop: 	2920817846 	T_diff: 	26981 	AngleAxisMust1: 	229.24 	AngleAxisMust0: 	239.896 	AngleWheelMust1: 	257.86 	AngleWheelMust0: 	200.619 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.4 	AngleWheelIs1: 	194.656 	AngleWheelIs0: 	260.024 	PositionError1: 	5.96271 	PositionError0: 	-2.1637 	CurrentMust0: 	-216 	CurrentIs0: 	-246 	CurrentMust1: 	-596 	CurrentIs1: 	-571 	
ArmModuleId: 	0 	Time: 	10061262 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920878385 	time_after_control_loop: 	2920906244 	T_diff: 	27859 	AngleAxisMust1: 	189.553 	AngleAxisMust0: 	209.63 	AngleWheelMust1: 	203.711 	AngleWheelMust0: 	175.395 	AngleAxisIs1: 	179.73 	AngleAxisIs0: 	204.75 	AngleWheelIs1: 	167.904 	AngleWheelIs0: 	191.556 	PositionError1: 	7.48947 	PositionError0: 	12.152 	CurrentMust0: 	2430 	CurrentIs0: 	2286 	CurrentMust1: 	-1872 	CurrentIs1: 	-1839 	
ArmModuleId: 	1 	Time: 	10115107 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2920932275 	time_after_control_loop: 	2920959350 	T_diff: 	27075 	AngleAxisMust1: 	229.26 	AngleAxisMust0: 	239.634 	AngleWheelMust1: 	257.755 	AngleWheelMust0: 	200.765 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.31 	AngleWheelIs1: 	194.699 	AngleWheelIs0: 	259.981 	PositionError1: 	6.06531 	PositionError0: 	-2.22598 	CurrentMust0: 	-222 	CurrentIs0: 	-231 	CurrentMust1: 	-606 	CurrentIs1: 	-651 	
ArmModuleId: 	0 	Time: 	10202683 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921019812 	time_after_control_loop: 	2921051412 	T_diff: 	31600 	AngleAxisMust1: 	190.582 	AngleAxisMust0: 	210.148 	AngleWheelMust1: 	204.988 	AngleWheelMust0: 	176.176 	AngleAxisIs1: 	182.16 	AngleAxisIs0: 	206.55 	AngleWheelIs1: 	169.474 	AngleWheelIs0: 	194.846 	PositionError1: 	6.70105 	PositionError0: 	10.1387 	CurrentMust0: 	2027 	CurrentIs0: 	2411 	CurrentMust1: 	-1675 	CurrentIs1: 	-1562 	
ArmModuleId: 	1 	Time: 	10260501 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921077636 	time_after_control_loop: 	2921104617 	T_diff: 	26981 	AngleAxisMust1: 	229.279 	AngleAxisMust0: 	239.388 	AngleWheelMust1: 	257.656 	AngleWheelMust0: 	200.901 	AngleAxisIs1: 	227.16 	AngleAxisIs0: 	247.86 	AngleWheelIs1: 	194.734 	AngleWheelIs0: 	259.586 	PositionError1: 	6.16626 	PositionError0: 	-1.92923 	CurrentMust0: 	-192 	CurrentIs0: 	-187 	CurrentMust1: 	-616 	CurrentIs1: 	-604 	
ArmModuleId: 	0 	Time: 	10340029 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921157154 	time_after_control_loop: 	2921184149 	T_diff: 	26995 	AngleAxisMust1: 	191.686 	AngleAxisMust0: 	210.704 	AngleWheelMust1: 	206.358 	AngleWheelMust0: 	177.015 	AngleAxisIs1: 	187.02 	AngleAxisIs0: 	207 	AngleWheelIs1: 	174.119 	AngleWheelIs0: 	199.921 	PositionError1: 	2.89429 	PositionError0: 	6.43314 	CurrentMust0: 	1286 	CurrentIs0: 	1116 	CurrentMust1: 	-723 	CurrentIs1: 	250 	
ArmModuleId: 	1 	Time: 	10396899 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921214053 	time_after_control_loop: 	2921241885 	T_diff: 	27832 	AngleAxisMust1: 	229.299 	AngleAxisMust0: 	239.125 	AngleWheelMust1: 	257.551 	AngleWheelMust0: 	201.047 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.31 	AngleWheelIs1: 	194.699 	AngleWheelIs0: 	259.981 	PositionError1: 	6.34711 	PositionError0: 	-2.42966 	CurrentMust0: 	-242 	CurrentIs0: 	-239 	CurrentMust1: 	-634 	CurrentIs1: 	-617 	
ArmModuleId: 	0 	Time: 	10480024 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921297148 	time_after_control_loop: 	2921325556 	T_diff: 	28408 	AngleAxisMust1: 	192.746 	AngleAxisMust0: 	211.238 	AngleWheelMust1: 	207.672 	AngleWheelMust0: 	177.819 	AngleAxisIs1: 	191.97 	AngleAxisIs0: 	205.02 	AngleWheelIs1: 	180.015 	AngleWheelIs0: 	203.925 	PositionError1: 	-2.19705 	PositionError0: 	3.74408 	CurrentMust0: 	748 	CurrentIs0: 	747 	CurrentMust1: 	549 	CurrentIs1: 	484 	
ArmModuleId: 	1 	Time: 	10534320 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921351471 	time_after_control_loop: 	2921378583 	T_diff: 	27112 	AngleAxisMust1: 	229.318 	AngleAxisMust0: 	238.873 	AngleWheelMust1: 	257.45 	AngleWheelMust0: 	201.187 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.742 	AngleWheelIs0: 	259.938 	PositionError1: 	6.44411 	PositionError0: 	-2.48788 	CurrentMust0: 	-248 	CurrentIs0: 	-239 	CurrentMust1: 	-644 	CurrentIs1: 	-644 	
ArmModuleId: 	0 	Time: 	10618196 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921435323 	time_after_control_loop: 	2921463604 	T_diff: 	28281 	AngleAxisMust1: 	193.777 	AngleAxisMust0: 	211.757 	AngleWheelMust1: 	208.952 	AngleWheelMust0: 	178.603 	AngleAxisIs1: 	192.78 	AngleAxisIs0: 	204.93 	AngleWheelIs1: 	180.868 	AngleWheelIs0: 	204.692 	PositionError1: 	-2.26682 	PositionError0: 	4.25679 	CurrentMust0: 	851 	CurrentIs0: 	851 	CurrentMust1: 	566 	CurrentIs1: 	624 	
ArmModuleId: 	1 	Time: 	10673071 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921490244 	time_after_control_loop: 	2921521328 	T_diff: 	31084 	AngleAxisMust1: 	229.337 	AngleAxisMust0: 	238.627 	AngleWheelMust1: 	257.351 	AngleWheelMust0: 	201.323 	AngleAxisIs1: 	227.43 	AngleAxisIs0: 	248.31 	AngleWheelIs1: 	194.789 	AngleWheelIs0: 	260.071 	PositionError1: 	6.53339 	PositionError0: 	-2.71939 	CurrentMust0: 	-271 	CurrentIs0: 	-276 	CurrentMust1: 	-653 	CurrentIs1: 	-678 	
ArmModuleId: 	0 	Time: 	10760019 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921577142 	time_after_control_loop: 	2921604088 	T_diff: 	26946 	AngleAxisMust1: 	194.852 	AngleAxisMust0: 	212.299 	AngleWheelMust1: 	210.285 	AngleWheelMust0: 	179.419 	AngleAxisIs1: 	191.7 	AngleAxisIs0: 	207.18 	AngleWheelIs1: 	178.713 	AngleWheelIs0: 	204.687 	PositionError1: 	0.704346 	PositionError0: 	5.59491 	CurrentMust0: 	1118 	CurrentIs0: 	1124 	CurrentMust1: 	-176 	CurrentIs1: 	-223 	
ArmModuleId: 	1 	Time: 	10813127 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921630264 	time_after_control_loop: 	2921657179 	T_diff: 	26915 	AngleAxisMust1: 	229.357 	AngleAxisMust0: 	238.371 	AngleWheelMust1: 	257.249 	AngleWheelMust0: 	201.465 	AngleAxisIs1: 	227.43 	AngleAxisIs0: 	248.31 	AngleWheelIs1: 	194.789 	AngleWheelIs0: 	260.071 	PositionError1: 	6.67535 	PositionError0: 	-2.82202 	CurrentMust0: 	-282 	CurrentIs0: 	-290 	CurrentMust1: 	-667 	CurrentIs1: 	-698 	
ArmModuleId: 	0 	Time: 	10903468 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921720591 	time_after_control_loop: 	2921747872 	T_diff: 	27281 	AngleAxisMust1: 	195.955 	AngleAxisMust0: 	212.854 	AngleWheelMust1: 	211.653 	AngleWheelMust0: 	180.256 	AngleAxisIs1: 	190.71 	AngleAxisIs0: 	208.98 	AngleWheelIs1: 	176.862 	AngleWheelIs0: 	204.558 	PositionError1: 	3.3918 	PositionError0: 	7.09293 	CurrentMust0: 	1418 	CurrentIs0: 	1427 	CurrentMust1: 	-847 	CurrentIs1: 	-880 	
ArmModuleId: 	1 	Time: 	10967961 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921785107 	time_after_control_loop: 	2921812496 	T_diff: 	27389 	AngleAxisMust1: 	229.377 	AngleAxisMust0: 	238.109 	AngleWheelMust1: 	257.143 	AngleWheelMust0: 	201.611 	AngleAxisIs1: 	227.43 	AngleAxisIs0: 	248.31 	AngleWheelIs1: 	194.789 	AngleWheelIs0: 	260.071 	PositionError1: 	6.82106 	PositionError0: 	-2.92737 	CurrentMust0: 	-292 	CurrentIs0: 	-298 	CurrentMust1: 	-682 	CurrentIs1: 	-691 	
ArmModuleId: 	0 	Time: 	11049055 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921866179 	time_after_control_loop: 	2921892785 	T_diff: 	26606 	AngleAxisMust1: 	197.039 	AngleAxisMust0: 	213.4 	AngleWheelMust1: 	212.999 	AngleWheelMust0: 	181.079 	AngleAxisIs1: 	190.8 	AngleAxisIs0: 	209.07 	AngleWheelIs1: 	176.909 	AngleWheelIs0: 	204.691 	PositionError1: 	4.16832 	PositionError0: 	8.30533 	CurrentMust0: 	1661 	CurrentIs0: 	1656 	CurrentMust1: 	-1042 	CurrentIs1: 	-1023 	
ArmModuleId: 	1 	Time: 	11101713 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2921918862 	time_after_control_loop: 	2921945974 	T_diff: 	27112 	AngleAxisMust1: 	229.397 	AngleAxisMust0: 	237.851 	AngleWheelMust1: 	257.04 	AngleWheelMust0: 	201.754 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.31 	AngleWheelIs1: 	194.609 	AngleWheelIs0: 	259.891 	PositionError1: 	7.14427 	PositionError0: 	-2.85089 	CurrentMust0: 	-285 	CurrentIs0: 	-290 	CurrentMust1: 	-714 	CurrentIs1: 	-678 	
