ArmModuleId: 	0 	Time: 	2761823 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3712736750 	time_after_control_loop: 	3712810126 	T_diff: 	73376 	AngleAxisMust1: 	228.6 	AngleAxisMust0: 	198 	AngleWheelMust1: 	237.201 	AngleWheelMust0: 	219.999 	AngleAxisIs1: 	228.6 	AngleAxisIs0: 	197.91 	AngleWheelIs1: 	220.042 	AngleWheelIs0: 	237.158 	PositionError1: 	-0.0473328 	PositionError0: 	0.0367889 	CurrentMust0: 	32 	CurrentIs0: 	24 	CurrentMust1: 	41 	CurrentIs1: 	41 	
ArmModuleId: 	1 	Time: 	8710403 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3718685330 	time_after_control_loop: 	3718713568 	T_diff: 	28238 	AngleAxisMust1: 	195.18 	AngleAxisMust0: 	213.126 	AngleWheelMust1: 	211.009 	AngleWheelMust0: 	179.352 	AngleAxisIs1: 	194.58 	AngleAxisIs0: 	213.93 	AngleWheelIs1: 	178.367 	AngleWheelIs0: 	210.793 	PositionError1: 	0.984558 	PositionError0: 	0.217773 	CurrentMust0: 	-202 	CurrentIs0: 	-60 	CurrentMust1: 	-398 	CurrentIs1: 	-404 	
ArmModuleId: 	0 	Time: 	8806960 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3718781888 	time_after_control_loop: 	3718809434 	T_diff: 	27546 	AngleAxisMust1: 	209.868 	AngleAxisMust0: 	191.062 	AngleWheelMust1: 	215.154 	AngleWheelMust0: 	204.582 	AngleAxisIs1: 	212.76 	AngleAxisIs0: 	200.07 	AngleWheelIs1: 	203.17 	AngleWheelIs0: 	222.35 	PositionError1: 	1.41357 	PositionError0: 	-7.19429 	CurrentMust0: 	-1315 	CurrentIs0: 	-1289 	CurrentMust1: 	-754 	CurrentIs1: 	-735 	
ArmModuleId: 	1 	Time: 	8861857 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3718836818 	time_after_control_loop: 	3718864239 	T_diff: 	27421 	AngleAxisMust1: 	194.879 	AngleAxisMust0: 	212.468 	AngleWheelMust1: 	210.393 	AngleWheelMust0: 	179.365 	AngleAxisIs1: 	193.86 	AngleAxisIs0: 	212.04 	AngleWheelIs1: 	178.55 	AngleWheelIs0: 	209.17 	PositionError1: 	0.814316 	PositionError0: 	1.22472 	CurrentMust0: 	-69 	CurrentIs0: 	-75 	CurrentMust1: 	-381 	CurrentIs1: 	-378 	
ArmModuleId: 	0 	Time: 	8960291 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3718935207 	time_after_control_loop: 	3718964853 	T_diff: 	29646 	AngleAxisMust1: 	209.171 	AngleAxisMust0: 	190.804 	AngleWheelMust1: 	214.333 	AngleWheelMust0: 	204.008 	AngleAxisIs1: 	212.67 	AngleAxisIs0: 	200.16 	AngleWheelIs1: 	203.037 	AngleWheelIs0: 	222.303 	PositionError1: 	0.972336 	PositionError0: 	-7.96844 	CurrentMust0: 	-934 	CurrentIs0: 	-935 	CurrentMust1: 	-674 	CurrentIs1: 	-706 	
ArmModuleId: 	1 	Time: 	9015199 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3718990141 	time_after_control_loop: 	3719017824 	T_diff: 	27683 	AngleAxisMust1: 	194.531 	AngleAxisMust0: 	211.71 	AngleWheelMust1: 	209.683 	AngleWheelMust0: 	179.379 	AngleAxisIs1: 	193.68 	AngleAxisIs0: 	212.04 	AngleWheelIs1: 	178.37 	AngleWheelIs0: 	208.99 	PositionError1: 	1.00917 	PositionError0: 	0.694763 	CurrentMust0: 	-78 	CurrentIs0: 	-24 	CurrentMust1: 	-400 	CurrentIs1: 	-404 	
ArmModuleId: 	0 	Time: 	9102245 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3719077159 	time_after_control_loop: 	3719107002 	T_diff: 	29843 	AngleAxisMust1: 	208.505 	AngleAxisMust0: 	190.557 	AngleWheelMust1: 	213.55 	AngleWheelMust0: 	203.46 	AngleAxisIs1: 	212.67 	AngleAxisIs0: 	200.07 	AngleWheelIs1: 	203.08 	AngleWheelIs0: 	222.26 	PositionError1: 	0.381775 	PositionError0: 	-8.70854 	CurrentMust0: 	-1659 	CurrentIs0: 	-1643 	CurrentMust1: 	-568 	CurrentIs1: 	-587 	
ArmModuleId: 	1 	Time: 	9157485 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3719132414 	time_after_control_loop: 	3719158690 	T_diff: 	26276 	AngleAxisMust1: 	194.2 	AngleAxisMust0: 	210.986 	AngleWheelMust1: 	209.006 	AngleWheelMust0: 	179.394 	AngleAxisIs1: 	193.77 	AngleAxisIs0: 	211.95 	AngleWheelIs1: 	178.503 	AngleWheelIs0: 	209.037 	PositionError1: 	0.89032 	PositionError0: 	-0.0292969 	CurrentMust0: 	-136 	CurrentIs0: 	-134 	CurrentMust1: 	-389 	CurrentIs1: 	-418 	
ArmModuleId: 	0 	Time: 	9245357 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3719220269 	time_after_control_loop: 	3719246243 	T_diff: 	25974 	AngleAxisMust1: 	207.864 	AngleAxisMust0: 	190.32 	AngleWheelMust1: 	212.795 	AngleWheelMust0: 	202.933 	AngleAxisIs1: 	212.67 	AngleAxisIs0: 	200.07 	AngleWheelIs1: 	203.08 	AngleWheelIs0: 	222.26 	PositionError1: 	-0.146255 	PositionError0: 	-9.46362 	CurrentMust0: 	-1203 	CurrentIs0: 	-1219 	CurrentMust1: 	-473 	CurrentIs1: 	-440 	
ArmModuleId: 	1 	Time: 	9297281 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3719272213 	time_after_control_loop: 	3719311747 	T_diff: 	39534 	AngleAxisMust1: 	193.88 	AngleAxisMust0: 	210.289 	AngleWheelMust1: 	208.353 	AngleWheelMust0: 	179.407 	AngleAxisIs1: 	193.86 	AngleAxisIs0: 	212.04 	AngleWheelIs1: 	178.55 	AngleWheelIs0: 	209.17 	PositionError1: 	0.856964 	PositionError0: 	-0.815094 	CurrentMust0: 	-232 	CurrentIs0: 	-230 	CurrentMust1: 	-385 	CurrentIs1: 	-398 	
ArmModuleId: 	0 	Time: 	9387829 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3719362742 	time_after_control_loop: 	3719400993 	T_diff: 	38251 	AngleAxisMust1: 	207.199 	AngleAxisMust0: 	190.074 	AngleWheelMust1: 	212.012 	AngleWheelMust0: 	202.385 	AngleAxisIs1: 	212.31 	AngleAxisIs0: 	199.44 	AngleWheelIs1: 	203.021 	AngleWheelIs0: 	221.599 	PositionError1: 	-0.634521 	PositionError0: 	-9.58505 	CurrentMust0: 	-1903 	CurrentIs0: 	-1901 	CurrentMust1: 	-355 	CurrentIs1: 	-337 	
ArmModuleId: 	1 	Time: 	9459200 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3719434133 	time_after_control_loop: 	3719460743 	T_diff: 	26610 	AngleAxisMust1: 	193.549 	AngleAxisMust0: 	209.566 	AngleWheelMust1: 	207.677 	AngleWheelMust0: 	179.421 	AngleAxisIs1: 	193.77 	AngleAxisIs0: 	211.95 	AngleWheelIs1: 	178.503 	AngleWheelIs0: 	209.037 	PositionError1: 	0.918106 	PositionError0: 	-1.35878 	CurrentMust0: 	-340 	CurrentIs0: 	-355 	CurrentMust1: 	-391 	CurrentIs1: 	-398 	
ArmModuleId: 	0 	Time: 	9545143 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3719520057 	time_after_control_loop: 	3719547830 	T_diff: 	27773 	AngleAxisMust1: 	206.49 	AngleAxisMust0: 	189.811 	AngleWheelMust1: 	211.178 	AngleWheelMust0: 	201.802 	AngleAxisIs1: 	211.77 	AngleAxisIs0: 	198.09 	AngleWheelIs1: 	203.126 	AngleWheelIs0: 	220.414 	PositionError1: 	-1.32318 	PositionError0: 	-9.23474 	CurrentMust0: 	-1162 	CurrentIs0: 	-1297 	CurrentMust1: 	-159 	CurrentIs1: 	-159 	
ArmModuleId: 	1 	Time: 	9604154 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3719579081 	time_after_control_loop: 	3719607483 	T_diff: 	28402 	AngleAxisMust1: 	193.196 	AngleAxisMust0: 	208.795 	AngleWheelMust1: 	206.955 	AngleWheelMust0: 	179.436 	AngleAxisIs1: 	193.68 	AngleAxisIs0: 	211.95 	AngleWheelIs1: 	178.413 	AngleWheelIs0: 	208.947 	PositionError1: 	1.02321 	PositionError0: 	-1.99019 	CurrentMust0: 	-476 	CurrentIs0: 	-485 	CurrentMust1: 	-402 	CurrentIs1: 	-404 	
ArmModuleId: 	0 	Time: 	9687276 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3719662205 	time_after_control_loop: 	3719705105 	T_diff: 	42900 	AngleAxisMust1: 	205.85 	AngleAxisMust0: 	189.574 	AngleWheelMust1: 	210.425 	AngleWheelMust0: 	201.275 	AngleAxisIs1: 	210.15 	AngleAxisIs0: 	194.76 	AngleWheelIs1: 	203.097 	AngleWheelIs0: 	217.203 	PositionError1: 	-1.82106 	PositionError0: 	-6.77664 	CurrentMust0: 	-1288 	CurrentIs0: 	-1692 	CurrentMust1: 	45 	CurrentIs1: 	41 	
ArmModuleId: 	1 	Time: 	9759275 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3719734245 	time_after_control_loop: 	3719768352 	T_diff: 	34107 	AngleAxisMust1: 	192.877 	AngleAxisMust0: 	208.1 	AngleWheelMust1: 	206.304 	AngleWheelMust0: 	179.45 	AngleAxisIs1: 	192.87 	AngleAxisIs0: 	210.24 	AngleWheelIs1: 	178.42 	AngleWheelIs0: 	207.32 	PositionError1: 	1.02972 	PositionError0: 	-1.01439 	CurrentMust0: 	198 	CurrentIs0: 	223 	CurrentMust1: 	-402 	CurrentIs1: 	-424 	
ArmModuleId: 	0 	Time: 	9866099 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3719841012 	time_after_control_loop: 	3719870038 	T_diff: 	29026 	AngleAxisMust1: 	205.093 	AngleAxisMust0: 	189.294 	AngleWheelMust1: 	209.533 	AngleWheelMust0: 	200.652 	AngleAxisIs1: 	206.82 	AngleAxisIs0: 	189.99 	AngleWheelIs1: 	202.046 	AngleWheelIs0: 	211.594 	PositionError1: 	-1.39359 	PositionError0: 	-2.05872 	CurrentMust0: 	-834 	CurrentIs0: 	-1289 	CurrentMust1: 	109 	CurrentIs1: 	55 	
ArmModuleId: 	1 	Time: 	9923248 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3719898169 	time_after_control_loop: 	3719923548 	T_diff: 	25379 	AngleAxisMust1: 	192.5 	AngleAxisMust0: 	207.277 	AngleWheelMust1: 	205.533 	AngleWheelMust0: 	179.466 	AngleAxisIs1: 	192.78 	AngleAxisIs0: 	209.97 	AngleWheelIs1: 	178.459 	AngleWheelIs0: 	207.101 	PositionError1: 	1.00682 	PositionError0: 	-1.56581 	CurrentMust0: 	79 	CurrentIs0: 	53 	CurrentMust1: 	-400 	CurrentIs1: 	-404 	
ArmModuleId: 	0 	Time: 	10005940 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3719980852 	time_after_control_loop: 	3720009373 	T_diff: 	28521 	AngleAxisMust1: 	204.416 	AngleAxisMust0: 	189.043 	AngleWheelMust1: 	208.737 	AngleWheelMust0: 	200.095 	AngleAxisIs1: 	202.86 	AngleAxisIs0: 	187.11 	AngleWheelIs1: 	199.463 	AngleWheelIs0: 	206.257 	PositionError1: 	0.63324 	PositionError0: 	2.48083 	CurrentMust0: 	-2 	CurrentIs0: 	-566 	CurrentMust1: 	-229 	CurrentIs1: 	-342 	
ArmModuleId: 	1 	Time: 	10061809 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3720036760 	time_after_control_loop: 	3720063871 	T_diff: 	27111 	AngleAxisMust1: 	192.163 	AngleAxisMust0: 	206.541 	AngleWheelMust1: 	204.845 	AngleWheelMust0: 	179.481 	AngleAxisIs1: 	193.23 	AngleAxisIs0: 	211.14 	AngleWheelIs1: 	178.35 	AngleWheelIs0: 	208.11 	PositionError1: 	1.13026 	PositionError0: 	-3.26366 	CurrentMust0: 	-190 	CurrentIs0: 	-171 	CurrentMust1: 	-413 	CurrentIs1: 	-404 	
ArmModuleId: 	0 	Time: 	10150613 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3720125524 	time_after_control_loop: 	3720151550 	T_diff: 	26026 	AngleAxisMust1: 	203.75 	AngleAxisMust0: 	188.796 	AngleWheelMust1: 	207.953 	AngleWheelMust0: 	199.547 	AngleAxisIs1: 	199.53 	AngleAxisIs0: 	185.94 	AngleWheelIs1: 	196.692 	AngleWheelIs0: 	202.368 	PositionError1: 	2.85614 	PositionError0: 	5.58618 	CurrentMust0: 	848 	CurrentIs0: 	757 	CurrentMust1: 	-755 	CurrentIs1: 	-710 	
ArmModuleId: 	1 	Time: 	10205832 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3720180767 	time_after_control_loop: 	3720210848 	T_diff: 	30081 	AngleAxisMust1: 	191.831 	AngleAxisMust0: 	205.817 	AngleWheelMust1: 	204.167 	AngleWheelMust0: 	179.495 	AngleAxisIs1: 	193.05 	AngleAxisIs0: 	210.87 	AngleWheelIs1: 	178.299 	AngleWheelIs0: 	207.801 	PositionError1: 	1.1954 	PositionError0: 	-3.63222 	CurrentMust0: 	-376 	CurrentIs0: 	-367 	CurrentMust1: 	-419 	CurrentIs1: 	-418 	
ArmModuleId: 	0 	Time: 	10286828 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3720261742 	time_after_control_loop: 	3720296480 	T_diff: 	34738 	AngleAxisMust1: 	203.11 	AngleAxisMust0: 	188.559 	AngleWheelMust1: 	207.2 	AngleWheelMust0: 	199.02 	AngleAxisIs1: 	199.26 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	196.336 	AngleWheelIs0: 	202.184 	PositionError1: 	2.68584 	PositionError0: 	5.01758 	CurrentMust0: 	1106 	CurrentIs0: 	1131 	CurrentMust1: 	-913 	CurrentIs1: 	-902 	
ArmModuleId: 	1 	Time: 	10356561 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3720331490 	time_after_control_loop: 	3720357410 	T_diff: 	25920 	AngleAxisMust1: 	191.512 	AngleAxisMust0: 	205.122 	AngleWheelMust1: 	203.516 	AngleWheelMust0: 	179.508 	AngleAxisIs1: 	192.33 	AngleAxisIs0: 	209.88 	AngleWheelIs1: 	178.052 	AngleWheelIs0: 	206.608 	PositionError1: 	1.45596 	PositionError0: 	-3.09001 	CurrentMust0: 	-473 	CurrentIs0: 	-480 	CurrentMust1: 	-445 	CurrentIs1: 	-444 	
ArmModuleId: 	0 	Time: 	10437638 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3720412552 	time_after_control_loop: 	3720441807 	T_diff: 	29255 	AngleAxisMust1: 	202.432 	AngleAxisMust0: 	188.308 	AngleWheelMust1: 	206.402 	AngleWheelMust0: 	198.462 	AngleAxisIs1: 	199.08 	AngleAxisIs0: 	186.21 	AngleWheelIs1: 	196.113 	AngleWheelIs0: 	202.047 	PositionError1: 	2.35091 	PositionError0: 	4.35663 	CurrentMust0: 	1284 	CurrentIs0: 	1271 	CurrentMust1: 	-923 	CurrentIs1: 	-942 	
ArmModuleId: 	1 	Time: 	10492496 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3720467422 	time_after_control_loop: 	3720499925 	T_diff: 	32503 	AngleAxisMust1: 	191.175 	AngleAxisMust0: 	204.385 	AngleWheelMust1: 	202.827 	AngleWheelMust0: 	179.523 	AngleAxisIs1: 	190.8 	AngleAxisIs0: 	206.1 	AngleWheelIs1: 	178.329 	AngleWheelIs0: 	203.271 	PositionError1: 	1.19418 	PositionError0: 	-0.443359 	CurrentMust0: 	-280 	CurrentIs0: 	-595 	CurrentMust1: 	-419 	CurrentIs1: 	-404 	
ArmModuleId: 	0 	Time: 	10577899 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3720552811 	time_after_control_loop: 	3720579904 	T_diff: 	27093 	AngleAxisMust1: 	201.792 	AngleAxisMust0: 	188.071 	AngleWheelMust1: 	205.649 	AngleWheelMust0: 	197.936 	AngleAxisIs1: 	199.26 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	196.336 	AngleWheelIs0: 	202.184 	PositionError1: 	1.60104 	PositionError0: 	3.46625 	CurrentMust0: 	1123 	CurrentIs0: 	1138 	CurrentMust1: 	-788 	CurrentIs1: 	-787 	
ArmModuleId: 	1 	Time: 	10632142 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3720607100 	time_after_control_loop: 	3720635315 	T_diff: 	28215 	AngleAxisMust1: 	190.856 	AngleAxisMust0: 	203.689 	AngleWheelMust1: 	202.175 	AngleWheelMust0: 	179.536 	AngleAxisIs1: 	189.45 	AngleAxisIs0: 	203.85 	AngleWheelIs1: 	178.054 	AngleWheelIs0: 	200.846 	PositionError1: 	1.48268 	PositionError0: 	1.33025 	CurrentMust0: 	-85 	CurrentIs0: 	-171 	CurrentMust1: 	-448 	CurrentIs1: 	-471 	
ArmModuleId: 	0 	Time: 	10719091 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3720694005 	time_after_control_loop: 	3720722775 	T_diff: 	28770 	AngleAxisMust1: 	201.174 	AngleAxisMust0: 	187.842 	AngleWheelMust1: 	204.921 	AngleWheelMust0: 	197.427 	AngleAxisIs1: 	199.08 	AngleAxisIs0: 	186.21 	AngleWheelIs1: 	196.113 	AngleWheelIs0: 	202.047 	PositionError1: 	1.31528 	PositionError0: 	2.87561 	CurrentMust0: 	1017 	CurrentIs0: 	1028 	CurrentMust1: 	-736 	CurrentIs1: 	-735 	
ArmModuleId: 	1 	Time: 	10775692 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3720750632 	time_after_control_loop: 	3720776651 	T_diff: 	26019 	AngleAxisMust1: 	190.548 	AngleAxisMust0: 	203.017 	AngleWheelMust1: 	201.546 	AngleWheelMust0: 	179.55 	AngleAxisIs1: 	189.36 	AngleAxisIs0: 	203.04 	AngleWheelIs1: 	178.351 	AngleWheelIs0: 	200.369 	PositionError1: 	1.19878 	PositionError0: 	1.17821 	CurrentMust0: 	-46 	CurrentIs0: 	-46 	CurrentMust1: 	-419 	CurrentIs1: 	-424 	
ArmModuleId: 	0 	Time: 	10862889 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3720837802 	time_after_control_loop: 	3720869177 	T_diff: 	31375 	AngleAxisMust1: 	200.546 	AngleAxisMust0: 	187.609 	AngleWheelMust1: 	204.182 	AngleWheelMust0: 	196.91 	AngleAxisIs1: 	199.35 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	196.426 	AngleWheelIs0: 	202.274 	PositionError1: 	0.485001 	PositionError0: 	1.90892 	CurrentMust0: 	843 	CurrentIs0: 	814 	CurrentMust1: 	-587 	CurrentIs1: 	-573 	
ArmModuleId: 	1 	Time: 	10922131 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3720897058 	time_after_control_loop: 	3720926202 	T_diff: 	29144 	AngleAxisMust1: 	190.235 	AngleAxisMust0: 	202.334 	AngleWheelMust1: 	200.907 	AngleWheelMust0: 	179.563 	AngleAxisIs1: 	189.45 	AngleAxisIs0: 	203.04 	AngleWheelIs1: 	178.441 	AngleWheelIs0: 	200.459 	PositionError1: 	1.12215 	PositionError0: 	0.448685 	CurrentMust0: 	-83 	CurrentIs0: 	-97 	CurrentMust1: 	-412 	CurrentIs1: 	-431 	
ArmModuleId: 	0 	Time: 	11008150 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3720983062 	time_after_control_loop: 	3721009880 	T_diff: 	26818 	AngleAxisMust1: 	199.874 	AngleAxisMust0: 	187.361 	AngleWheelMust1: 	203.392 	AngleWheelMust0: 	196.357 	AngleAxisIs1: 	199.17 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	196.246 	AngleWheelIs0: 	202.094 	PositionError1: 	0.11261 	PositionError0: 	1.29898 	CurrentMust0: 	733 	CurrentIs0: 	725 	CurrentMust1: 	-520 	CurrentIs1: 	-499 	
ArmModuleId: 	1 	Time: 	11060497 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3721035431 	time_after_control_loop: 	3721061790 	T_diff: 	26359 	AngleAxisMust1: 	189.9 	AngleAxisMust0: 	201.604 	AngleWheelMust1: 	200.224 	AngleWheelMust0: 	179.577 	AngleAxisIs1: 	189.36 	AngleAxisIs0: 	202.95 	AngleWheelIs1: 	178.394 	AngleWheelIs0: 	200.326 	PositionError1: 	1.18341 	PositionError0: 	-0.101181 	CurrentMust0: 	-131 	CurrentIs0: 	-134 	CurrentMust1: 	-418 	CurrentIs1: 	-418 	
ArmModuleId: 	0 	Time: 	11145979 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3721120891 	time_after_control_loop: 	3721146895 	T_diff: 	26004 	AngleAxisMust1: 	199.262 	AngleAxisMust0: 	187.134 	AngleWheelMust1: 	202.67 	AngleWheelMust0: 	195.853 	AngleAxisIs1: 	199.17 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	196.246 	AngleWheelIs0: 	202.094 	PositionError1: 	-0.391769 	PositionError0: 	0.577698 	CurrentMust0: 	603 	CurrentIs0: 	622 	CurrentMust1: 	-419 	CurrentIs1: 	-418 	
ArmModuleId: 	1 	Time: 	11202964 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3721177899 	time_after_control_loop: 	3721210544 	T_diff: 	32645 	AngleAxisMust1: 	189.595 	AngleAxisMust0: 	200.938 	AngleWheelMust1: 	199.6 	AngleWheelMust0: 	179.59 	AngleAxisIs1: 	189.36 	AngleAxisIs0: 	202.95 	AngleWheelIs1: 	178.394 	AngleWheelIs0: 	200.326 	PositionError1: 	1.19646 	PositionError0: 	-0.724899 	CurrentMust0: 	-211 	CurrentIs0: 	-198 	CurrentMust1: 	-419 	CurrentIs1: 	-424 	
ArmModuleId: 	0 	Time: 	11290811 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3721265724 	time_after_control_loop: 	3721291809 	T_diff: 	26085 	AngleAxisMust1: 	198.601 	AngleAxisMust0: 	186.889 	AngleWheelMust1: 	201.893 	AngleWheelMust0: 	195.309 	AngleAxisIs1: 	198.99 	AngleAxisIs0: 	186.12 	AngleWheelIs1: 	196.066 	AngleWheelIs0: 	201.914 	PositionError1: 	-0.755676 	PositionError0: 	-0.0201111 	CurrentMust0: 	496 	CurrentIs0: 	511 	CurrentMust1: 	-312 	CurrentIs1: 	-314 	
ArmModuleId: 	1 	Time: 	11353297 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3721328228 	time_after_control_loop: 	3721356263 	T_diff: 	28035 	AngleAxisMust1: 	189.266 	AngleAxisMust0: 	200.22 	AngleWheelMust1: 	198.928 	AngleWheelMust0: 	179.604 	AngleAxisIs1: 	189.36 	AngleAxisIs0: 	202.95 	AngleWheelIs1: 	178.394 	AngleWheelIs0: 	200.326 	PositionError1: 	1.21053 	PositionError0: 	-1.39735 	CurrentMust0: 	-326 	CurrentIs0: 	-330 	CurrentMust1: 	-421 	CurrentIs1: 	-431 	
ArmModuleId: 	0 	Time: 	11439744 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.5 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3721414671 	time_after_control_loop: 	3721447510 	T_diff: 	32839 	AngleAxisMust1: 	197.97 	AngleAxisMust0: 	186.656 	AngleWheelMust1: 	201.151 	AngleWheelMust0: 	194.79 	AngleAxisIs1: 	199.26 	AngleAxisIs0: 	186.21 	AngleWheelIs1: 	196.293 	AngleWheelIs0: 	202.227 	PositionError1: 	-1.50148 	PositionError0: 	-1.07509 	CurrentMust0: 	265 	CurrentIs0: 	216 	CurrentMust1: 	-94 	CurrentIs1: 	-86 	
ArmModuleId: 	1 	Time: 	11504248 	P0: 	100 	P1: 	100 	I0: 	0.3 	I1: 	0.3 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3721479210 	time_after_control_loop: 	3721511741 	T_diff: 	32531 	AngleAxisMust1: 	188.952 	AngleAxisMust0: 	199.535 	AngleWheelMust1: 	198.286 	AngleWheelMust0: 	179.618 	AngleAxisIs1: 	189.27 	AngleAxisIs0: 	203.04 	AngleWheelIs1: 	178.261 	AngleWheelIs0: 	200.279 	PositionError1: 	1.35693 	PositionError0: 	-1.99179 	CurrentMust0: 	-462 	CurrentIs0: 	-477 	CurrentMust1: 	-435 	CurrentIs1: 	-444 	
