ArmModuleId: 	0 	Time: 	2607086 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	974386447 	time_after_control_loop: 	974457879 	T_diff: 	71432 	AngleAxisMust1: 	114.21 	AngleAxisMust0: 	189.81 	AngleWheelMust1: 	118.898 	AngleWheelMust0: 	109.522 	AngleAxisIs1: 	114.12 	AngleAxisIs0: 	189.9 	AngleWheelIs1: 	109.389 	AngleWheelIs0: 	118.851 	PositionError1: 	0.141083 	PositionError0: 	0.0540314 	CurrentMust0: 	76 	CurrentIs0: 	32 	CurrentMust1: 	-202 	CurrentIs1: 	-195 	
ArmModuleId: 	0 	Time: 	8353662 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980133018 	time_after_control_loop: 	980164160 	T_diff: 	31142 	AngleAxisMust1: 	136.978 	AngleAxisMust0: 	186.415 	AngleWheelMust1: 	140.043 	AngleWheelMust0: 	133.912 	AngleAxisIs1: 	129.33 	AngleAxisIs0: 	183.96 	AngleWheelIs1: 	127.438 	AngleWheelIs0: 	131.222 	PositionError1: 	6.47254 	PositionError0: 	8.81906 	CurrentMust0: 	2058 	CurrentIs0: 	2042 	CurrentMust1: 	-1841 	CurrentIs1: 	-1832 	
ArmModuleId: 	1 	Time: 	8410609 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980189997 	time_after_control_loop: 	980217746 	T_diff: 	27749 	AngleAxisMust1: 	173.173 	AngleAxisMust0: 	164.698 	AngleWheelMust1: 	165.861 	AngleWheelMust0: 	180.485 	AngleAxisIs1: 	181.53 	AngleAxisIs0: 	181.71 	AngleWheelIs1: 	180.713 	AngleWheelIs0: 	182.347 	PositionError1: 	-0.228134 	PositionError0: 	-16.4866 	CurrentMust0: 	-483 	CurrentIs0: 	-1041 	CurrentMust1: 	424 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8498885 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980278241 	time_after_control_loop: 	980304903 	T_diff: 	26662 	AngleAxisMust1: 	137.803 	AngleAxisMust0: 	186.292 	AngleWheelMust1: 	140.809 	AngleWheelMust0: 	134.796 	AngleAxisIs1: 	129.06 	AngleAxisIs0: 	183.6 	AngleWheelIs1: 	127.34 	AngleWheelIs0: 	130.78 	PositionError1: 	7.45433 	PositionError0: 	10.0273 	CurrentMust0: 	2203 	CurrentIs0: 	2190 	CurrentMust1: 	-1969 	CurrentIs1: 	-1957 	
ArmModuleId: 	1 	Time: 	8552553 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980331979 	time_after_control_loop: 	980363038 	T_diff: 	31059 	AngleAxisMust1: 	173.304 	AngleAxisMust0: 	164.991 	AngleWheelMust1: 	166.132 	AngleWheelMust0: 	180.475 	AngleAxisIs1: 	178.47 	AngleAxisIs0: 	175.23 	AngleWheelIs1: 	180.749 	AngleWheelIs0: 	176.191 	PositionError1: 	-0.273804 	PositionError0: 	-10.0591 	CurrentMust0: 	-1789 	CurrentIs0: 	-2677 	CurrentMust1: 	464 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8640851 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980420212 	time_after_control_loop: 	980447500 	T_diff: 	27288 	AngleAxisMust1: 	138.642 	AngleAxisMust0: 	186.167 	AngleWheelMust1: 	141.589 	AngleWheelMust0: 	135.695 	AngleAxisIs1: 	129.06 	AngleAxisIs0: 	184.05 	AngleWheelIs1: 	127.125 	AngleWheelIs0: 	130.995 	PositionError1: 	8.56842 	PositionError0: 	10.5918 	CurrentMust0: 	2271 	CurrentIs0: 	2256 	CurrentMust1: 	-2113 	CurrentIs1: 	-2105 	
ArmModuleId: 	1 	Time: 	8699332 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980478713 	time_after_control_loop: 	980511013 	T_diff: 	32300 	AngleAxisMust1: 	173.437 	AngleAxisMust0: 	165.29 	AngleWheelMust1: 	166.408 	AngleWheelMust0: 	180.466 	AngleAxisIs1: 	172.08 	AngleAxisIs0: 	161.91 	AngleWheelIs1: 	180.724 	AngleWheelIs0: 	163.436 	PositionError1: 	-0.257965 	PositionError0: 	2.97144 	CurrentMust0: 	1267 	CurrentIs0: 	1445 	CurrentMust1: 	502 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8784153 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980563511 	time_after_control_loop: 	980595323 	T_diff: 	31812 	AngleAxisMust1: 	139.518 	AngleAxisMust0: 	186.036 	AngleWheelMust1: 	142.403 	AngleWheelMust0: 	136.634 	AngleAxisIs1: 	129.24 	AngleAxisIs0: 	183.87 	AngleWheelIs1: 	127.391 	AngleWheelIs0: 	131.089 	PositionError1: 	9.24142 	PositionError0: 	11.3118 	CurrentMust0: 	2357 	CurrentIs0: 	2374 	CurrentMust1: 	-2201 	CurrentIs1: 	-2193 	
ArmModuleId: 	1 	Time: 	8847169 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980626548 	time_after_control_loop: 	980657100 	T_diff: 	30552 	AngleAxisMust1: 	173.576 	AngleAxisMust0: 	165.602 	AngleWheelMust1: 	166.696 	AngleWheelMust0: 	180.456 	AngleAxisIs1: 	171.45 	AngleAxisIs0: 	156.87 	AngleWheelIs1: 	182.502 	AngleWheelIs0: 	160.398 	PositionError1: 	-2.04613 	PositionError0: 	6.29779 	CurrentMust0: 	1566 	CurrentIs0: 	1189 	CurrentMust1: 	832 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8936737 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980716099 	time_after_control_loop: 	980742908 	T_diff: 	26809 	AngleAxisMust1: 	140.399 	AngleAxisMust0: 	185.905 	AngleWheelMust1: 	143.221 	AngleWheelMust0: 	137.578 	AngleAxisIs1: 	129.24 	AngleAxisIs0: 	183.96 	AngleWheelIs1: 	127.348 	AngleWheelIs0: 	131.132 	PositionError1: 	10.2282 	PositionError0: 	12.0871 	CurrentMust0: 	2450 	CurrentIs0: 	2441 	CurrentMust1: 	-2329 	CurrentIs1: 	-2304 	
ArmModuleId: 	1 	Time: 	8989938 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980769317 	time_after_control_loop: 	980796356 	T_diff: 	27039 	AngleAxisMust1: 	173.716 	AngleAxisMust0: 	165.915 	AngleWheelMust1: 	166.986 	AngleWheelMust0: 	180.446 	AngleAxisIs1: 	177.57 	AngleAxisIs0: 	171.81 	AngleWheelIs1: 	181.483 	AngleWheelIs0: 	173.657 	PositionError1: 	-1.03726 	PositionError0: 	-6.67152 	CurrentMust0: 	372 	CurrentIs0: 	56 	CurrentMust1: 	962 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9082588 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980861942 	time_after_control_loop: 	980888747 	T_diff: 	26805 	AngleAxisMust1: 	141.274 	AngleAxisMust0: 	185.774 	AngleWheelMust1: 	144.034 	AngleWheelMust0: 	138.515 	AngleAxisIs1: 	129.15 	AngleAxisIs0: 	183.96 	AngleWheelIs1: 	127.258 	AngleWheelIs0: 	131.042 	PositionError1: 	11.2555 	PositionError0: 	12.9897 	CurrentMust0: 	2558 	CurrentIs0: 	2551 	CurrentMust1: 	-2463 	CurrentIs1: 	-2462 	
ArmModuleId: 	1 	Time: 	9135945 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980915327 	time_after_control_loop: 	980942966 	T_diff: 	27639 	AngleAxisMust1: 	173.855 	AngleAxisMust0: 	166.226 	AngleWheelMust1: 	167.273 	AngleWheelMust0: 	180.436 	AngleAxisIs1: 	184.05 	AngleAxisIs0: 	186.48 	AngleWheelIs1: 	180.954 	AngleWheelIs0: 	187.146 	PositionError1: 	-0.517303 	PositionError0: 	-19.8738 	CurrentMust0: 	-2753 	CurrentIs0: 	-3326 	CurrentMust1: 	1029 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9220871 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981000230 	time_after_control_loop: 	981030748 	T_diff: 	30518 	AngleAxisMust1: 	142.15 	AngleAxisMust0: 	185.644 	AngleWheelMust1: 	144.847 	AngleWheelMust0: 	139.454 	AngleAxisIs1: 	129.6 	AngleAxisIs0: 	185.04 	AngleWheelIs1: 	127.192 	AngleWheelIs0: 	132.008 	PositionError1: 	12.2598 	PositionError0: 	12.8371 	CurrentMust0: 	2540 	CurrentIs0: 	1404 	CurrentMust1: 	-2593 	CurrentIs1: 	-3123 	
ArmModuleId: 	1 	Time: 	9281308 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981060697 	time_after_control_loop: 	981087319 	T_diff: 	26622 	AngleAxisMust1: 	173.994 	AngleAxisMust0: 	166.538 	AngleWheelMust1: 	167.561 	AngleWheelMust0: 	180.426 	AngleAxisIs1: 	180.45 	AngleAxisIs0: 	180.63 	AngleWheelIs1: 	180.149 	AngleWheelIs0: 	180.751 	PositionError1: 	0.277527 	PositionError0: 	-13.1906 	CurrentMust0: 	-187 	CurrentIs0: 	-2735 	CurrentMust1: 	975 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9366738 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981146093 	time_after_control_loop: 	981179762 	T_diff: 	33669 	AngleAxisMust1: 	143.01 	AngleAxisMust0: 	185.516 	AngleWheelMust1: 	145.646 	AngleWheelMust0: 	140.375 	AngleAxisIs1: 	133.2 	AngleAxisIs0: 	187.11 	AngleWheelIs1: 	129.803 	AngleWheelIs0: 	136.597 	PositionError1: 	10.5703 	PositionError0: 	9.04675 	CurrentMust0: 	2085 	CurrentIs0: 	1961 	CurrentMust1: 	-2374 	CurrentIs1: 	-1923 	
ArmModuleId: 	1 	Time: 	9431567 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981210976 	time_after_control_loop: 	981242135 	T_diff: 	31159 	AngleAxisMust1: 	174.13 	AngleAxisMust0: 	166.844 	AngleWheelMust1: 	167.844 	AngleWheelMust0: 	180.417 	AngleAxisIs1: 	175.86 	AngleAxisIs0: 	171.81 	AngleWheelIs1: 	179.773 	AngleWheelIs0: 	171.947 	PositionError1: 	0.643341 	PositionError0: 	-4.10345 	CurrentMust0: 	-668 	CurrentIs0: 	-510 	CurrentMust1: 	873 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9515532 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981294888 	time_after_control_loop: 	981326486 	T_diff: 	31598 	AngleAxisMust1: 	143.959 	AngleAxisMust0: 	185.374 	AngleWheelMust1: 	146.527 	AngleWheelMust0: 	141.391 	AngleAxisIs1: 	140.22 	AngleAxisIs0: 	189.09 	AngleWheelIs1: 	135.877 	AngleWheelIs0: 	144.563 	PositionError1: 	5.51239 	PositionError0: 	1.96155 	CurrentMust0: 	1235 	CurrentIs0: 	666 	CurrentMust1: 	-1716 	CurrentIs1: 	-1739 	
ArmModuleId: 	1 	Time: 	9573575 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981352951 	time_after_control_loop: 	981379964 	T_diff: 	27013 	AngleAxisMust1: 	174.281 	AngleAxisMust0: 	167.181 	AngleWheelMust1: 	168.155 	AngleWheelMust0: 	180.406 	AngleAxisIs1: 	171.63 	AngleAxisIs0: 	159.57 	AngleWheelIs1: 	181.392 	AngleWheelIs0: 	161.868 	PositionError1: 	-0.986023 	PositionError0: 	6.28687 	CurrentMust0: 	421 	CurrentIs0: 	-312 	CurrentMust1: 	1044 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9658204 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981437565 	time_after_control_loop: 	981465290 	T_diff: 	27725 	AngleAxisMust1: 	144.829 	AngleAxisMust0: 	185.244 	AngleWheelMust1: 	147.335 	AngleWheelMust0: 	142.323 	AngleAxisIs1: 	146.7 	AngleAxisIs0: 	185.85 	AngleWheelIs1: 	143.905 	AngleWheelIs0: 	149.495 	PositionError1: 	-1.58357 	PositionError0: 	-2.16208 	CurrentMust0: 	726 	CurrentIs0: 	559 	CurrentMust1: 	-794 	CurrentIs1: 	-955 	
ArmModuleId: 	1 	Time: 	9717266 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981496661 	time_after_control_loop: 	981523601 	T_diff: 	26940 	AngleAxisMust1: 	174.419 	AngleAxisMust0: 	167.49 	AngleWheelMust1: 	168.441 	AngleWheelMust0: 	180.396 	AngleAxisIs1: 	169.56 	AngleAxisIs0: 	157.14 	AngleWheelIs1: 	180.483 	AngleWheelIs0: 	158.637 	PositionError1: 	-0.0869446 	PositionError0: 	9.80402 	CurrentMust0: 	1882 	CurrentIs0: 	2604 	CurrentMust1: 	-992 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9804161 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981583516 	time_after_control_loop: 	981614508 	T_diff: 	30992 	AngleAxisMust1: 	145.695 	AngleAxisMust0: 	185.115 	AngleWheelMust1: 	148.139 	AngleWheelMust0: 	143.251 	AngleAxisIs1: 	148.77 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	147.136 	AngleWheelIs0: 	150.404 	PositionError1: 	-3.88713 	PositionError0: 	-2.26675 	CurrentMust0: 	390 	CurrentIs0: 	379 	CurrentMust1: 	-95 	CurrentIs1: 	-121 	
ArmModuleId: 	1 	Time: 	9865199 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981644572 	time_after_control_loop: 	981672172 	T_diff: 	27600 	AngleAxisMust1: 	174.556 	AngleAxisMust0: 	167.798 	AngleWheelMust1: 	168.726 	AngleWheelMust0: 	180.387 	AngleAxisIs1: 	174.15 	AngleAxisIs0: 	164.61 	AngleWheelIs1: 	181.504 	AngleWheelIs0: 	166.796 	PositionError1: 	-1.11729 	PositionError0: 	1.9292 	CurrentMust0: 	1173 	CurrentIs0: 	1544 	CurrentMust1: 	-810 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	9950524 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981729878 	time_after_control_loop: 	981756931 	T_diff: 	27053 	AngleAxisMust1: 	146.633 	AngleAxisMust0: 	184.975 	AngleWheelMust1: 	149.01 	AngleWheelMust0: 	144.255 	AngleAxisIs1: 	148.41 	AngleAxisIs0: 	183.15 	AngleWheelIs1: 	146.905 	AngleWheelIs0: 	149.915 	PositionError1: 	-2.65169 	PositionError0: 	-0.906906 	CurrentMust0: 	321 	CurrentIs0: 	389 	CurrentMust1: 	222 	CurrentIs1: 	257 	
ArmModuleId: 	1 	Time: 	10003994 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981783377 	time_after_control_loop: 	981813611 	T_diff: 	30234 	AngleAxisMust1: 	174.705 	AngleAxisMust0: 	168.132 	AngleWheelMust1: 	169.034 	AngleWheelMust0: 	180.376 	AngleAxisIs1: 	180.36 	AngleAxisIs0: 	177.3 	AngleWheelIs1: 	181.65 	AngleWheelIs0: 	179.07 	PositionError1: 	-1.27415 	PositionError0: 	-10.0364 	CurrentMust0: 	-465 	CurrentIs0: 	-24 	CurrentMust1: 	-629 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10088767 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981868126 	time_after_control_loop: 	981895021 	T_diff: 	26895 	AngleAxisMust1: 	147.484 	AngleAxisMust0: 	184.848 	AngleWheelMust1: 	149.801 	AngleWheelMust0: 	145.167 	AngleAxisIs1: 	147.51 	AngleAxisIs0: 	184.41 	AngleWheelIs1: 	145.403 	AngleWheelIs0: 	149.617 	PositionError1: 	-0.237289 	PositionError0: 	0.181992 	CurrentMust0: 	401 	CurrentIs0: 	396 	CurrentMust1: 	108 	CurrentIs1: 	47 	
ArmModuleId: 	1 	Time: 	10141830 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	981921196 	time_after_control_loop: 	981947986 	T_diff: 	26790 	AngleAxisMust1: 	174.84 	AngleAxisMust0: 	168.435 	AngleWheelMust1: 	169.314 	AngleWheelMust0: 	180.366 	AngleAxisIs1: 	183.87 	AngleAxisIs0: 	186.93 	AngleWheelIs1: 	180.559 	AngleWheelIs0: 	187.181 	PositionError1: 	-0.19223 	PositionError0: 	-17.868 	CurrentMust0: 	-608 	CurrentIs0: 	-703 	CurrentMust1: 	-626 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10224900 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982004256 	time_after_control_loop: 	982033017 	T_diff: 	28761 	AngleAxisMust1: 	148.324 	AngleAxisMust0: 	184.723 	AngleWheelMust1: 	150.581 	AngleWheelMust0: 	146.067 	AngleAxisIs1: 	146.16 	AngleAxisIs0: 	185.85 	AngleWheelIs1: 	143.365 	AngleWheelIs0: 	148.955 	PositionError1: 	2.70039 	PositionError0: 	1.62383 	CurrentMust0: 	697 	CurrentIs0: 	699 	CurrentMust1: 	-443 	CurrentIs1: 	-469 	
ArmModuleId: 	1 	Time: 	10279949 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982059340 	time_after_control_loop: 	982090284 	T_diff: 	30944 	AngleAxisMust1: 	174.973 	AngleAxisMust0: 	168.734 	AngleWheelMust1: 	169.59 	AngleWheelMust0: 	180.357 	AngleAxisIs1: 	181.89 	AngleAxisIs0: 	182.25 	AngleWheelIs1: 	180.815 	AngleWheelIs0: 	182.965 	PositionError1: 	-0.457962 	PositionError0: 	-13.3757 	CurrentMust0: 	-203 	CurrentIs0: 	-83 	CurrentMust1: 	-556 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10371394 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982150757 	time_after_control_loop: 	982182405 	T_diff: 	31648 	AngleAxisMust1: 	149.198 	AngleAxisMust0: 	184.593 	AngleWheelMust1: 	151.393 	AngleWheelMust0: 	147.003 	AngleAxisIs1: 	145.62 	AngleAxisIs0: 	186.93 	AngleWheelIs1: 	142.309 	AngleWheelIs0: 	148.931 	PositionError1: 	4.69283 	PositionError0: 	2.45958 	CurrentMust0: 	1097 	CurrentIs0: 	1112 	CurrentMust1: 	-1255 	CurrentIs1: 	-1238 	
ArmModuleId: 	1 	Time: 	10432475 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982211873 	time_after_control_loop: 	982238740 	T_diff: 	26867 	AngleAxisMust1: 	175.112 	AngleAxisMust0: 	169.044 	AngleWheelMust1: 	169.877 	AngleWheelMust0: 	180.347 	AngleAxisIs1: 	179.91 	AngleAxisIs0: 	178.47 	AngleWheelIs1: 	180.641 	AngleWheelIs0: 	179.179 	PositionError1: 	-0.294006 	PositionError0: 	-9.30231 	CurrentMust0: 	-1566 	CurrentIs0: 	-2079 	CurrentMust1: 	-515 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10514158 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982293515 	time_after_control_loop: 	982320206 	T_diff: 	26691 	AngleAxisMust1: 	150.099 	AngleAxisMust0: 	184.459 	AngleWheelMust1: 	152.229 	AngleWheelMust0: 	147.968 	AngleAxisIs1: 	145.71 	AngleAxisIs0: 	187.56 	AngleWheelIs1: 	142.098 	AngleWheelIs0: 	149.322 	PositionError1: 	5.86876 	PositionError0: 	2.90517 	CurrentMust0: 	1348 	CurrentIs0: 	1334 	CurrentMust1: 	-1762 	CurrentIs1: 	-1768 	
ArmModuleId: 	1 	Time: 	10567038 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982346422 	time_after_control_loop: 	982373416 	T_diff: 	26994 	AngleAxisMust1: 	175.255 	AngleAxisMust0: 	169.365 	AngleWheelMust1: 	170.173 	AngleWheelMust0: 	180.337 	AngleAxisIs1: 	174.06 	AngleAxisIs0: 	167.22 	AngleWheelIs1: 	180.167 	AngleWheelIs0: 	167.953 	PositionError1: 	0.170227 	PositionError0: 	2.21933 	CurrentMust0: 	1199 	CurrentIs0: 	2132 	CurrentMust1: 	-548 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10647643 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982427005 	time_after_control_loop: 	982454000 	T_diff: 	26995 	AngleAxisMust1: 	150.923 	AngleAxisMust0: 	184.336 	AngleWheelMust1: 	152.994 	AngleWheelMust0: 	148.851 	AngleAxisIs1: 	145.71 	AngleAxisIs0: 	187.38 	AngleWheelIs1: 	142.184 	AngleWheelIs0: 	149.236 	PositionError1: 	6.66521 	PositionError0: 	3.75616 	CurrentMust0: 	1450 	CurrentIs0: 	1444 	CurrentMust1: 	-1866 	CurrentIs1: 	-1842 	
ArmModuleId: 	1 	Time: 	10700657 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982480064 	time_after_control_loop: 	982507160 	T_diff: 	27096 	AngleAxisMust1: 	175.386 	AngleAxisMust0: 	169.658 	AngleWheelMust1: 	170.444 	AngleWheelMust0: 	180.328 	AngleAxisIs1: 	172.98 	AngleAxisIs0: 	162.99 	AngleWheelIs1: 	181.108 	AngleWheelIs0: 	164.852 	PositionError1: 	-0.780289 	PositionError0: 	5.59128 	CurrentMust0: 	1503 	CurrentIs0: 	362 	CurrentMust1: 	-422 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10787500 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982566856 	time_after_control_loop: 	982599559 	T_diff: 	32703 	AngleAxisMust1: 	151.737 	AngleAxisMust0: 	184.214 	AngleWheelMust1: 	153.751 	AngleWheelMust0: 	149.724 	AngleAxisIs1: 	145.8 	AngleAxisIs0: 	187.47 	AngleWheelIs1: 	142.231 	AngleWheelIs0: 	149.369 	PositionError1: 	7.49115 	PositionError0: 	4.38002 	CurrentMust0: 	1525 	CurrentIs0: 	1540 	CurrentMust1: 	-1973 	CurrentIs1: 	-1938 	
ArmModuleId: 	1 	Time: 	10845923 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982625278 	time_after_control_loop: 	982652288 	T_diff: 	27010 	AngleAxisMust1: 	175.515 	AngleAxisMust0: 	169.948 	AngleWheelMust1: 	170.712 	AngleWheelMust0: 	180.318 	AngleAxisIs1: 	180 	AngleAxisIs0: 	176.13 	AngleWheelIs1: 	181.849 	AngleWheelIs0: 	178.151 	PositionError1: 	-1.53075 	PositionError0: 	-7.43961 	CurrentMust0: 	196 	CurrentIs0: 	247 	CurrentMust1: 	-186 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	10928581 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982707972 	time_after_control_loop: 	982739838 	T_diff: 	31866 	AngleAxisMust1: 	152.623 	AngleAxisMust0: 	184.082 	AngleWheelMust1: 	154.573 	AngleWheelMust0: 	150.672 	AngleAxisIs1: 	145.71 	AngleAxisIs0: 	187.56 	AngleWheelIs1: 	142.098 	AngleWheelIs0: 	149.322 	PositionError1: 	8.5724 	PositionError0: 	5.24905 	CurrentMust0: 	1629 	CurrentIs0: 	1606 	CurrentMust1: 	-2114 	CurrentIs1: 	-2100 	
ArmModuleId: 	1 	Time: 	10987104 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982766536 	time_after_control_loop: 	982796889 	T_diff: 	30353 	AngleAxisMust1: 	175.656 	AngleAxisMust0: 	170.262 	AngleWheelMust1: 	171.003 	AngleWheelMust0: 	180.308 	AngleAxisIs1: 	184.5 	AngleAxisIs0: 	189.99 	AngleWheelIs1: 	179.726 	AngleWheelIs0: 	189.274 	PositionError1: 	0.582031 	PositionError0: 	-18.2715 	CurrentMust0: 	-2594 	CurrentIs0: 	-2521 	CurrentMust1: 	-309 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	11070590 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982849949 	time_after_control_loop: 	982876987 	T_diff: 	27038 	AngleAxisMust1: 	153.497 	AngleAxisMust0: 	183.952 	AngleWheelMust1: 	155.385 	AngleWheelMust0: 	151.608 	AngleAxisIs1: 	145.8 	AngleAxisIs0: 	187.38 	AngleWheelIs1: 	142.274 	AngleWheelIs0: 	149.326 	PositionError1: 	9.33255 	PositionError0: 	6.05679 	CurrentMust0: 	1726 	CurrentIs0: 	1714 	CurrentMust1: 	-2213 	CurrentIs1: 	-2226 	
ArmModuleId: 	1 	Time: 	11124001 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	982903382 	time_after_control_loop: 	982930906 	T_diff: 	27524 	AngleAxisMust1: 	175.794 	AngleAxisMust0: 	170.573 	AngleWheelMust1: 	171.29 	AngleWheelMust0: 	180.299 	AngleAxisIs1: 	182.16 	AngleAxisIs0: 	182.61 	AngleWheelIs1: 	180.913 	AngleWheelIs0: 	183.407 	PositionError1: 	-0.614227 	PositionError0: 	-12.1179 	CurrentMust0: 	-90 	CurrentIs0: 	533 	CurrentMust1: 	-200 	CurrentIs1: 	0 	
